State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Gujarat,23.0225,72.5714,2024-09-01,28.4,32.1,24.9,81,24.5,0.8,1.99,277,1005.4
Gujarat,23.0225,72.5714,2024-09-02,27.5,30.8,25.8,86,24.9,22.2,3.1,309,1004.1
Gujarat,23.0225,72.5714,2024-09-03,26.4,29.1,25.0,91,24.7,54.4,2.12,288,1004.3
Gujarat,23.0225,72.5714,2024-09-04,26.7,29.4,24.1,86,24.1,2.1,3.17,262,1004.7
Gujarat,23.0225,72.5714,2024-09-05,26.6,30.5,24.9,88,24.4,19.8,3.33,258,1002.9
Gujarat,23.0225,72.5714,2024-09-06,27.0,30.8,24.3,87,24.5,28.7,3.15,270,1004.1
Gujarat,23.0225,72.5714,2024-09-07,27.6,31.2,24.6,83,24.2,1.4,2.76,257,1005.3
Gujarat,23.0225,72.5714,2024-09-08,27.1,30.9,25.0,87,24.7,8.9,2.5,257,1005.7
Gujarat,23.0225,72.5714,2024-09-09,27.9,31.7,25.2,85,24.9,14.1,2.76,285,1003.3
Gujarat,23.0225,72.5714,2024-09-10,27.7,31.4,25.2,85,24.8,2.8,2.65,288,1002.2
Gujarat,23.0225,72.5714,2024-09-11,27.0,30.6,24.5,87,24.7,26.8,2.89,259,1003.0
Gujarat,23.0225,72.5714,2024-09-12,28.0,32.0,25.2,78,23.6,0.1,3.5,239,1004.3
Gujarat,23.0225,72.5714,2024-09-13,27.2,31.1,24.4,78,22.7,0.2,3.45,227,1005.2
Gujarat,23.0225,72.5714,2024-09-14,26.2,30.5,22.9,83,23.0,2.4,2.96,215,1005.0
Gujarat,23.0225,72.5714,2024-09-15,26.6,30.8,22.9,82,23.0,1.5,2.51,258,1006.0
Gujarat,23.0225,72.5714,2024-09-16,26.8,31.2,22.4,79,22.4,0.0,2.13,278,1007.4
Gujarat,23.0225,72.5714,2024-09-17,27.0,31.3,23.3,79,22.8,0.2,1.9,285,1007.6
Gujarat,23.0225,72.5714,2024-09-18,27.9,32.1,24.7,77,23.2,0.0,2.68,293,1005.5
Gujarat,23.0225,72.5714,2024-09-19,28.3,32.6,24.0,75,23.2,0.0,2.71,270,1005.7
Gujarat,23.0225,72.5714,2024-09-20,28.6,32.9,24.6,74,23.4,0.0,2.76,261,1005.8
Gujarat,23.0225,72.5714,2024-09-21,28.7,31.8,25.5,77,24.1,0.1,2.29,263,1007.1
Gujarat,23.0225,72.5714,2024-09-22,29.1,33.1,25.6,77,24.5,0.1,2.13,295,1006.6
Gujarat,23.0225,72.5714,2024-09-23,29.7,33.6,26.3,72,24.0,0.0,2.74,315,1005.8
Gujarat,23.0225,72.5714,2024-09-24,29.5,33.5,25.8,80,25.4,3.9,2.03,302,1004.1
Gujarat,23.0225,72.5714,2024-09-25,29.1,33.0,26.4,82,25.5,5.1,1.61,303,1003.1
Gujarat,23.0225,72.5714,2024-09-26,27.7,31.5,25.1,89,25.6,14.4,1.6,300,1002.4
Gujarat,23.0225,72.5714,2024-09-27,27.0,30.2,25.0,90,25.2,20.0,1.44,335,1002.9
