time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2021-12-01,22.1,24.9,19.7,80,18.4,28.6,10.1,52,1012.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-02,19.7,21.5,18.2,90,18.0,67.9,9.8,34,1011.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-03,24.1,29.6,20.4,84,21.1,0.7,5.8,60,1012.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-04,24.4,29.2,21.4,85,21.7,1.9,6.3,143,1012.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-05,24.0,29.7,19.9,85,21.1,1.2,5.1,58,1013.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-06,24.5,29.4,20.2,80,20.6,0.3,7.7,17,1013.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-07,25.5,31.2,21.4,72,19.7,0.0,8.5,51,1013.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-08,25.4,31.0,21.7,68,18.7,0.0,8.3,40,1013.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-09,25.6,30.9,22.5,70,19.5,0.0,8.3,36,1015.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-10,25.4,31.2,20.6,71,19.4,0.0,8.7,52,1015.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-11,25.5,31.6,21.5,70,19.4,0.0,8.7,65,1014.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-12,25.5,31.7,21.7,68,18.7,0.0,8.3,81,1014.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-13,24.5,30.7,20.5,74,19.2,0.0,6.0,16,1014.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-14,22.6,29.1,17.3,79,18.3,0.0,6.2,8,1014.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-15,22.7,29.0,18.8,79,18.6,0.0,5.9,4,1014.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-16,22.1,28.6,17.2,82,18.6,0.0,6.9,2,1015.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-17,21.6,28.1,16.8,76,17.0,0.0,8.7,4,1015.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-18,23.2,29.6,17.6,73,17.6,0.0,8.4,35,1015.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-19,23.5,29.8,18.9,67,16.6,0.0,8.7,55,1015.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-20,22.9,29.9,17.8,69,16.6,0.0,7.9,50,1015.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-21,22.1,30.1,16.4,76,17.1,0.0,5.8,24,1015.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-22,21.9,29.2,15.6,77,17.2,0.0,5.4,15,1013.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-23,21.5,30.2,14.6,76,16.3,0.0,4.7,354,1013.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-24,20.6,27.7,14.4,81,16.7,0.0,5.0,258,1013.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-25,21.2,28.2,15.6,84,18.2,0.0,6.0,19,1014.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-26,22.0,29.2,16.6,79,17.9,0.0,7.1,18,1015.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-27,22.5,29.9,17.6,75,17.4,0.0,8.0,21,1015.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-28,22.0,27.7,18.0,76,17.4,0.0,9.8,6,1014.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-29,21.6,26.6,17.3,73,16.2,0.0,11.7,17,1015.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-30,22.4,28.4,17.9,68,15.9,0.0,9.2,71,1015.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-31,23.7,29.3,20.4,73,18.2,0.0,10.9,93,1016.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2021-12-01,16.4,21.3,12.8,77,12.2,0.0,5.6,350,1017.7,Delhi,28.7041,77.1025,UT
2021-12-02,16.4,19.4,14.2,82,13.2,0.4,7.5,299,1017.7,Delhi,28.7041,77.1025,UT
2021-12-03,17.4,22.7,14.4,80,13.6,0.0,5.0,300,1017.7,Delhi,28.7041,77.1025,UT
2021-12-04,18.1,26.3,12.8,76,13.2,0.0,6.8,318,1016.3,Delhi,28.7041,77.1025,UT
2021-12-05,18.6,25.2,14.5,77,14.3,0.0,4.8,127,1016.4,Delhi,28.7041,77.1025,UT
