State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Odisha,20.2961,85.8245,2024-04-01,30.9,37.9,25.1,61,22.0,0.2,3.65,205,1007.0
Odisha,20.2961,85.8245,2024-04-02,30.9,37.9,26.0,70,24.3,0.0,3.98,203,1005.6
Odisha,20.2961,85.8245,2024-04-03,30.7,37.0,25.1,74,25.0,0.0,3.46,200,1007.1
Odisha,20.2961,85.8245,2024-04-04,30.9,37.2,25.7,75,25.6,0.0,3.65,202,1006.9
Odisha,20.2961,85.8245,2024-04-05,32.2,41.2,25.9,66,23.5,0.0,2.72,208,1005.4
Odisha,20.2961,85.8245,2024-04-06,31.6,39.5,25.7,70,24.8,0.0,3.0,192,1005.2
Odisha,20.2961,85.8245,2024-04-07,30.1,38.1,25.0,74,24.2,16.7,2.69,196,1006.7
Odisha,20.2961,85.8245,2024-04-08,27.6,33.1,24.3,65,19.6,0.0,3.38,339,1011.3
Odisha,20.2961,85.8245,2024-04-09,29.0,36.0,24.2,55,18.5,0.0,3.08,326,1010.8
Odisha,20.2961,85.8245,2024-04-10,29.1,36.1,22.9,59,19.7,0.1,1.59,301,1010.2
Odisha,20.2961,85.8245,2024-04-11,26.2,28.9,22.6,72,20.7,0.1,3.54,320,1012.1
Odisha,20.2961,85.8245,2024-04-12,27.3,33.3,22.1,67,20.0,0.0,2.34,317,1011.2
Odisha,20.2961,85.8245,2024-04-13,29.4,36.3,22.5,57,19.2,0.0,2.22,289,1010.3
Odisha,20.2961,85.8245,2024-04-14,30.6,37.3,24.0,59,20.9,0.0,1.74,247,1010.2
Odisha,20.2961,85.8245,2024-04-15,31.5,38.8,25.0,58,20.9,0.0,2.45,218,1009.4
Odisha,20.2961,85.8245,2024-04-16,32.8,39.9,26.2,59,22.6,0.0,2.55,243,1007.1
Odisha,20.2961,85.8245,2024-04-17,33.5,40.9,27.0,55,21.8,0.0,3.26,234,1005.4
Odisha,20.2961,85.8245,2024-04-18,33.1,41.2,26.9,54,20.0,0.0,2.57,246,1004.9
Odisha,20.2961,85.8245,2024-04-19,32.1,41.4,24.2,61,21.8,0.0,2.67,210,1003.4
Odisha,20.2961,85.8245,2024-04-20,32.3,39.3,26.5,69,25.2,0.0,4.09,206,1002.9
Odisha,20.2961,85.8245,2024-04-21,33.2,41.0,26.3,65,24.3,0.1,2.92,212,1003.9
Odisha,20.2961,85.8245,2024-04-22,33.6,39.9,27.6,50,20.4,1.0,3.32,287,1005.7
Odisha,20.2961,85.8245,2024-04-23,32.8,39.5,26.9,43,18.1,0.0,3.06,302,1005.5
Odisha,20.2961,85.8245,2024-04-24,32.2,40.0,27.0,56,21.1,1.0,3.36,233,1005.3
Odisha,20.2961,85.8245,2024-04-25,32.8,41.3,25.7,58,21.5,0.0,2.63,211,1005.0
Odisha,20.2961,85.8245,2024-04-26,32.7,40.3,27.2,68,25.1,1.7,3.38,201,1004.7
Odisha,20.2961,85.8245,2024-04-27,32.6,40.3,27.4,67,25.0,1.0,3.21,205,1004.7
Odisha,20.2961,85.8245,2024-04-28,33.3,40.6,27.2,60,23.1,0.4,2.68,232,1005.3
Odisha,20.2961,85.8245,2024-04-29,33.2,40.8,27.2,64,24.2,0.0,3.08,206,1006.1
Odisha,20.2961,85.8245,2024-04-30,33.5,41.4,27.8,55,22.7,0.0,3.39,210,1002.8
Punjab,30.7333,76.7794,2024-04-01,22.0,28.5,17.2,48,10.0,0.0,3.64,316,1008.7
Punjab,30.7333,76.7794,2024-04-02,22.5,29.5,16.4,45,9.3,0.0,3.81,323,1007.5
Punjab,30.7333,76.7794,2024-04-03,24.0,32.1,15.4,40,8.2,0.0,2.61,351,1008.3
Punjab,30.7333,76.7794,2024-04-04,24.8,32.7,15.6,34,7.2,0.0,2.84,331,1008.6
Punjab,30.7333,76.7794,2024-04-05,25.0,31.8,18.5,30,5.9,0.0,3.27,326,1008.1
Punjab,30.7333,76.7794,2024-04-06,24.9,32.3,18.2,27,3.7,0.0,3.55,329,1007.6
Punjab,30.7333,76.7794,2024-04-07,24.0,32.1,16.4,31,4.9,0.0,2.78,322,1007.6
Punjab,30.7333,76.7794,2024-04-08,24.3,33.1,14.9,32,4.3,0.0,2.53,324,1008.9
Punjab,30.7333,76.7794,2024-04-09,25.0,33.6,15.4,29,5.0,0.0,2.07,320,1009.7
Punjab,30.7333,76.7794,2024-04-10,25.2,33.9,15.8,33,6.4,0.0,2.28,21,1009.9
Punjab,30.7333,76.7794,2024-04-11,26.6,34.3,19.4,28,5.7,0.0,2.91,15,1011.2
Punjab,30.7333,76.7794,2024-04-12,26.9,35.3,17.1,32,7.6,0.0,2.5,346,1010.0
Punjab,30.7333,76.7794,2024-04-13,27.5,35.4,19.1,33,8.4,0.0,3.52,128,1009.9
Punjab,30.7333,76.7794,2024-04-14,26.2,31.6,21.7,46,13.0,2.3,3.7,77,1012.6
Punjab,30.7333,76.7794,2024-04-15,25.8,31.4,20.7,50,14.1,10.7,2.36,136,1011.3
Punjab,30.7333,76.7794,2024-04-16,25.7,31.6,19.9,53,14.6,0.0,3.8,331,1009.9
Punjab,30.7333,76.7794,2024-04-17,25.5,31.5,19.5,44,11.3,0.0,4.44,318,1008.2
Punjab,30.7333,76.7794,2024-04-18,26.8,32.6,20.8,39,10.9,0.0,3.72,344,1006.8
Punjab,30.7333,76.7794,2024-04-19,27.9,34.6,22.3,37,11.1,0.8,4.56,102,1004.9
Punjab,30.7333,76.7794,2024-04-20,26.7,32.4,19.0,38,10.8,0.0,2.23,344,1004.6
Punjab,30.7333,76.7794,2024-04-21,27.2,34.0,20.4,34,8.9,0.0,3.06,318,1005.6
Punjab,30.7333,76.7794,2024-04-22,26.1,33.3,18.5,35,8.7,0.0,2.22,359,1006.5
Punjab,30.7333,76.7794,2024-04-23,26.0,33.4,18.5,36,8.5,0.0,2.41,339,1006.6
Punjab,30.7333,76.7794,2024-04-24,26.0,33.1,18.1,36,8.8,0.0,1.86,343,1006.1
Punjab,30.7333,76.7794,2024-04-25,28.3,36.1,19.2,30,7.4,0.0,3.71,328,1005.7
Punjab,30.7333,76.7794,2024-04-26,31.2,38.5,24.4,20,4.7,0.0,3.31,353,1004.0
Punjab,30.7333,76.7794,2024-04-27,28.2,34.8,21.5,31,8.7,1.0,3.32,112,1006.3
Punjab,30.7333,76.7794,2024-04-28,27.7,34.6,19.1,33,8.3,0.0,2.59,346,1007.2
Punjab,30.7333,76.7794,2024-04-29,25.5,31.1,21.1,39,10.5,1.5,4.04,7,1007.3
Punjab,30.7333,76.7794,2024-04-30,26.2,33.3,18.1,34,7.6,0.0,3.31,336,1005.2
Rajasthan,26.9124,75.7873,2024-04-01,27.0,33.7,20.4,26,4.6,0.0,3.61,324,1009.3
Rajasthan,26.9124,75.7873,2024-04-02,27.0,34.6,18.5,22,2.5,0.0,2.28,285,1007.8
Rajasthan,26.9124,75.7873,2024-04-03,28.1,35.6,20.2,21,3.4,0.0,2.51,192,1008.0
Rajasthan,26.9124,75.7873,2024-04-04,28.5,35.2,22.3,23,4.7,0.0,2.64,182,1008.5
Rajasthan,26.9124,75.7873,2024-04-05,28.7,33.9,23.8,23,4.6,0.0,2.79,336,1008.3
Rajasthan,26.9124,75.7873,2024-04-06,28.2,34.3,22.3,24,5.0,0.5,2.35,20,1008.0
Rajasthan,26.9124,75.7873,2024-04-07,29.1,36.1,22.0,15,-1.8,0.0,3.32,1,1008.0
Rajasthan,26.9124,75.7873,2024-04-08,28.5,37.4,20.2,15,-2.0,0.0,2.19,336,1009.1
Rajasthan,26.9124,75.7873,2024-04-09,29.8,37.7,22.9,14,-1.3,0.0,2.58,51,1009.2
Rajasthan,26.9124,75.7873,2024-04-10,29.4,36.0,23.5,19,2.7,0.1,3.29,135,1009.7
Rajasthan,26.9124,75.7873,2024-04-11,29.2,36.9,20.8,28,7.6,0.0,2.63,178,1010.4
Rajasthan,26.9124,75.7873,2024-04-12,30.4,36.7,23.1,22,5.4,0.0,3.19,142,1009.5
Rajasthan,26.9124,75.7873,2024-04-13,28.9,36.3,21.9,37,11.2,0.0,2.91,156,1009.0
Rajasthan,26.9124,75.7873,2024-04-14,28.2,35.5,23.2,40,12.9,0.8,2.62,46,1011.0
Rajasthan,26.9124,75.7873,2024-04-15,29.5,35.2,24.3,36,12.0,0.0,2.68,270,1011.6
Rajasthan,26.9124,75.7873,2024-04-16,30.1,36.1,24.2,31,10.0,0.0,3.64,319,1010.6
Rajasthan,26.9124,75.7873,2024-04-17,29.8,36.9,23.3,28,7.8,0.0,3.91,329,1009.4
Rajasthan,26.9124,75.7873,2024-04-18,30.5,38.9,23.3,25,7.1,0.5,4.29,277,1007.7
Rajasthan,26.9124,75.7873,2024-04-19,31.3,37.8,25.1,24,7.3,0.0,4.69,262,1005.2
Rajasthan,26.9124,75.7873,2024-04-20,29.6,35.7,23.2,22,4.9,0.0,3.34,277,1005.3
Rajasthan,26.9124,75.7873,2024-04-21,29.6,35.4,23.3,27,8.0,0.0,2.56,208,1006.3
Rajasthan,26.9124,75.7873,2024-04-22,30.1,36.6,23.4,24,6.7,0.0,2.29,287,1006.6
Rajasthan,26.9124,75.7873,2024-04-23,30.9,37.5,24.1,19,3.7,0.0,2.84,313,1006.0
Rajasthan,26.9124,75.7873,2024-04-24,30.5,38.2,22.7,22,4.4,0.0,2.54,321,1006.0
Rajasthan,26.9124,75.7873,2024-04-25,31.3,38.8,24.1,17,2.8,0.0,1.98,50,1006.3
Rajasthan,26.9124,75.7873,2024-04-26,31.1,37.8,23.9,24,7.4,0.0,3.03,198,1005.8
Rajasthan,26.9124,75.7873,2024-04-27,30.8,36.8,25.7,25,6.0,0.0,4.08,259,1006.6
Rajasthan,26.9124,75.7873,2024-04-28,31.1,37.9,23.3,22,5.7,0.0,2.33,315,1006.6
Rajasthan,26.9124,75.7873,2024-04-29,30.9,37.7,22.8,22,5.8,0.0,4.16,275,1006.5
Rajasthan,26.9124,75.7873,2024-04-30,29.5,35.8,23.1,16,-1.3,0.0,3.78,313,1006.1
Sikkim,27.3389,88.6065,2024-04-01,15.5,23.7,9.1,73,10.3,0.8,1.31,31,1007.1
Sikkim,27.3389,88.6065,2024-04-02,15.7,22.9,9.7,74,10.7,1.8,1.17,304,1007.7
Sikkim,27.3389,88.6065,2024-04-03,15.5,22.1,9.3,76,11.0,2.0,1.17,289,1010.4
Sikkim,27.3389,88.6065,2024-04-04,15.8,23.0,9.9,79,11.4,1.1,1.29,316,1010.3
Sikkim,27.3389,88.6065,2024-04-05,15.6,22.6,8.4,79,11.4,3.0,1.36,347,1009.5
Sikkim,27.3389,88.6065,2024-04-06,16.6,24.4,10.1,57,7.3,0.0,1.23,26,1009.0
Sikkim,27.3389,88.6065,2024-04-07,16.4,24.2,10.1,54,5.9,0.0,1.33,15,1010.3
Sikkim,27.3389,88.6065,2024-04-08,15.1,23.6,9.0,60,6.6,0.6,1.58,358,1013.5
Sikkim,27.3389,88.6065,2024-04-09,14.8,23.5,7.1,57,5.3,0.0,1.49,34,1014.2
Sikkim,27.3389,88.6065,2024-04-10,15.0,23.0,8.1,53,4.6,0.1,1.33,11,1015.2
Sikkim,27.3389,88.6065,2024-04-11,14.5,22.0,8.1,64,7.1,3.0,1.33,24,1016.6
Sikkim,27.3389,88.6065,2024-04-12,14.7,22.1,7.8,71,8.9,1.2,1.34,28,1015.6
Sikkim,27.3389,88.6065,2024-04-13,15.3,22.2,9.4,66,8.5,0.3,1.22,25,1015.7
Sikkim,27.3389,88.6065,2024-04-14,16.2,23.6,9.7,66,9.4,2.2,1.11,20,1015.6
Sikkim,27.3389,88.6065,2024-04-15,16.9,24.7,9.9,72,11.0,0.6,1.26,6,1014.2
