time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2018-12-01,26.3,31.3,22.8,70,19.7,0.3,6.4,125,1013.6,Andhra Pradesh,15.9129,79.74,South
2018-12-02,25.9,31.0,21.7,71,19.8,0.4,7.8,117,1012.3,Andhra Pradesh,15.9129,79.74,South
2018-12-03,26.2,31.2,22.3,70,19.9,0.0,8.5,109,1013.0,Andhra Pradesh,15.9129,79.74,South
2018-12-04,24.2,25.5,22.4,82,20.9,3.0,6.1,61,1014.4,Andhra Pradesh,15.9129,79.74,South
2018-12-05,26.6,30.6,23.5,75,21.6,0.0,6.0,119,1013.2,Andhra Pradesh,15.9129,79.74,South
2018-12-06,26.8,32.0,23.9,80,22.8,2.0,5.7,143,1012.2,Andhra Pradesh,15.9129,79.74,South
2018-12-07,26.7,31.6,24.0,83,23.4,1.5,6.8,134,1012.4,Andhra Pradesh,15.9129,79.74,South
2018-12-08,26.8,31.4,24.3,80,22.8,1.0,7.5,145,1013.4,Andhra Pradesh,15.9129,79.74,South
2018-12-09,26.6,31.5,23.4,77,21.9,0.0,8.4,151,1012.8,Andhra Pradesh,15.9129,79.74,South
2018-12-10,26.0,30.6,23.1,77,21.5,0.0,8.6,153,1012.5,Andhra Pradesh,15.9129,79.74,South
2018-12-11,26.1,30.3,22.9,76,21.3,0.1,6.9,159,1012.8,Andhra Pradesh,15.9129,79.74,South
2018-12-12,26.5,32.7,22.5,74,21.1,0.0,6.9,140,1013.4,Andhra Pradesh,15.9129,79.74,South
2018-12-13,25.9,31.1,22.1,78,21.4,0.0,7.0,130,1014.3,Andhra Pradesh,15.9129,79.74,South
2018-12-14,26.1,31.0,21.6,70,19.5,0.0,7.7,74,1015.0,Andhra Pradesh,15.9129,79.74,South
2018-12-15,26.1,31.4,22.1,59,16.8,0.0,10.0,55,1014.9,Andhra Pradesh,15.9129,79.74,South
2018-12-16,22.8,28.6,19.0,65,15.4,8.3,10.6,2,1014.3,Andhra Pradesh,15.9129,79.74,South
2018-12-17,20.3,23.1,18.5,85,17.7,24.4,18.6,332,1011.8,Andhra Pradesh,15.9129,79.74,South
2018-12-18,22.0,24.2,19.8,73,16.9,0.0,13.6,337,1014.4,Andhra Pradesh,15.9129,79.74,South
2018-12-19,22.7,25.0,20.9,74,17.8,0.0,9.9,354,1015.6,Andhra Pradesh,15.9129,79.74,South
2018-12-20,24.4,28.3,21.6,74,19.3,0.0,6.2,74,1015.3,Andhra Pradesh,15.9129,79.74,South
2018-12-21,24.4,28.8,20.6,78,20.0,0.0,5.2,64,1014.4,Andhra Pradesh,15.9129,79.74,South
