time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2017-09-01,27.5,30.8,25.2,86,24.9,3.0,14.9,195,1007.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-02,27.8,30.6,25.5,83,24.6,1.7,15.5,202,1007.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-03,27.6,29.5,26.0,87,25.2,4.6,9.9,213,1007.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-04,27.6,29.9,25.5,87,25.1,1.1,7.4,231,1009.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-05,27.8,30.7,25.4,86,25.1,1.3,7.2,248,1009.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-06,28.1,31.5,25.8,83,24.8,0.2,6.0,266,1008.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-07,28.5,32.0,25.3,82,25.1,0.1,5.9,324,1007.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-08,28.9,32.8,26.5,83,25.6,1.2,5.7,343,1007.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-09,29.1,31.5,27.3,86,26.4,8.6,4.8,330,1006.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-10,29.0,32.8,26.4,85,26.2,8.6,4.9,202,1006.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-11,29.9,34.2,26.6,82,26.3,5.5,4.6,43,1007.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-12,30.1,34.2,27.2,79,26.0,5.5,4.2,199,1007.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-13,29.1,31.3,27.0,83,26.0,5.9,7.2,203,1008.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-14,29.1,32.7,27.1,84,26.1,3.1,6.0,222,1007.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-15,28.1,31.2,26.6,86,25.5,5.2,6.7,213,1006.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-16,28.3,31.1,25.9,86,25.6,8.4,7.5,219,1005.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-17,27.7,31.1,26.3,88,25.6,28.2,7.2,198,1005.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-18,28.0,31.3,25.7,86,25.5,25.2,7.1,184,1005.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-19,27.4,29.9,25.9,91,25.8,51.9,8.8,329,1004.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-20,27.7,29.9,25.5,86,25.0,9.1,12.3,284,1004.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-21,27.5,30.1,25.7,87,25.1,3.5,8.8,227,1005.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-22,27.5,30.3,25.5,85,24.7,1.6,9.5,223,1007.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-23,27.9,30.9,25.6,84,25.0,2.9,7.9,220,1009.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-24,28.1,31.5,25.4,84,25.2,1.6,6.0,261,1010.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-25,28.2,30.9,25.9,84,25.1,2.6,6.1,287,1008.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-26,28.3,32.5,24.7,81,24.5,0.0,5.6,295,1008.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-27,28.6,32.6,25.1,82,25.2,0.0,5.8,337,1008.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-28,29.0,33.0,25.9,83,25.7,0.8,5.8,324,1007.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-29,29.0,31.8,26.1,83,25.8,1.4,5.6,306,1007.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-30,29.4,33.6,25.6,82,25.7,0.3,5.8,330,1008.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2017-09-01,27.4,30.0,25.2,88,25.2,10.0,7.4,219,1003.3,Delhi,28.7041,77.1025,UT
2017-09-02,27.8,30.0,25.9,83,24.7,1.4,8.4,248,1003.4,Delhi,28.7041,77.1025,UT
2017-09-03,29.2,33.6,25.2,80,25.3,1.4,5.6,251,1003.8,Delhi,28.7041,77.1025,UT
2017-09-04,29.8,34.8,26.2,80,25.8,0.9,8.8,279,1004.9,Delhi,28.7041,77.1025,UT
2017-09-05,29.7,33.8,26.2,80,25.6,0.7,8.5,278,1004.9,Delhi,28.7041,77.1025,UT
2017-09-06,29.9,34.1,26.8,78,25.4,2.5,6.4,263,1004.9,Delhi,28.7041,77.1025,UT
2017-09-07,28.1,32.9,24.9,83,24.8,3.9,6.1,304,1006.0,Delhi,28.7041,77.1025,UT
2017-09-08,29.4,34.4,24.6,78,25.0,0.1,5.3,330,1006.2,Delhi,28.7041,77.1025,UT
2017-09-09,30.3,34.8,26.1,75,25.1,0.0,7.5,293,1004.6,Delhi,28.7041,77.1025,UT
2017-09-10,31.1,36.5,26.5,73,25.2,0.2,4.3,219,1005.1,Delhi,28.7041,77.1025,UT
2017-09-11,30.5,35.5,27.4,72,24.6,0.0,6.2,334,1006.8,Delhi,28.7041,77.1025,UT
2017-09-12,30.2,34.7,25.8,72,24.4,0.0,6.8,311,1007.1,Delhi,28.7041,77.1025,UT
2017-09-13,30.9,35.8,26.6,71,24.8,0.0,4.8,316,1006.6,Delhi,28.7041,77.1025,UT
2017-09-14,30.9,35.1,27.3,74,25.4,0.0,4.8,321,1006.1,Delhi,28.7041,77.1025,UT
2017-09-15,30.4,35.3,27.0,72,24.4,0.0,6.2,336,1005.2,Delhi,28.7041,77.1025,UT
2017-09-16,29.0,32.6,26.7,75,24.0,0.0,5.7,323,1005.1,Delhi,28.7041,77.1025,UT
2017-09-17,28.9,33.0,25.8,71,22.9,0.0,7.9,305,1004.5,Delhi,28.7041,77.1025,UT
2017-09-18,29.7,36.2,24.7,68,22.6,0.0,8.2,341,1003.8,Delhi,28.7041,77.1025,UT
2017-09-19,30.0,35.3,25.8,77,25.1,0.0,6.5,82,1003.5,Delhi,28.7041,77.1025,UT
2017-09-20,30.3,35.9,25.4,73,24.3,0.0,5.9,94,1002.7,Delhi,28.7041,77.1025,UT
2017-09-21,29.6,34.5,25.0,76,24.7,0.2,11.1,119,1002.9,Delhi,28.7041,77.1025,UT
2017-09-22,25.7,27.7,23.8,90,23.9,41.7,12.2,59,1003.8,Delhi,28.7041,77.1025,UT
2017-09-23,23.7,25.3,21.8,95,22.9,66.4,12.6,9,1005.4,Delhi,28.7041,77.1025,UT
2017-09-24,25.8,31.4,20.3,86,23.1,0.0,6.9,326,1007.3,Delhi,28.7041,77.1025,UT
2017-09-25,28.6,34.5,23.5,79,24.2,0.0,8.6,293,1005.2,Delhi,28.7041,77.1025,UT
2017-09-26,28.8,34.3,24.8,77,24.0,0.0,5.5,293,1005.8,Delhi,28.7041,77.1025,UT
2017-09-27,28.9,35.2,23.8,74,23.4,0.0,6.0,238,1006.4,Delhi,28.7041,77.1025,UT
2017-09-28,28.9,35.3,23.3,73,23.2,0.0,6.6,210,1005.5,Delhi,28.7041,77.1025,UT
2017-09-29,29.2,35.1,23.5,73,23.5,0.0,5.9,276,1005.0,Delhi,28.7041,77.1025,UT
2017-09-30,29.1,35.2,24.4,68,22.3,0.0,6.2,294,1007.1,Delhi,28.7041,77.1025,UT
2017-09-01,-2.7,1.1,-5.3,88,-4.4,0.8,4.0,246,1015.9,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-02,-4.0,-1.0,-6.5,81,-6.9,0.0,4.3,242,1015.7,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-03,-3.5,0.4,-6.5,81,-6.5,0.5,3.7,255,1017.7,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-04,-4.4,0.1,-8.8,80,-7.6,0.0,3.1,265,1020.0,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-05,-3.9,2.5,-9.4,76,-8.0,0.0,3.8,256,1018.8,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-06,-3.7,1.8,-8.3,74,-8.1,0.0,4.1,246,1020.2,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-07,-5.1,0.6,-10.0,76,-9.2,0.6,3.8,262,1022.3,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-08,-4.4,1.3,-9.4,72,-9.2,0.0,3.1,312,1022.4,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-09,-2.2,4.2,-7.5,63,-9.1,0.0,2.7,291,1019.8,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-10,-4.6,1.0,-8.9,76,-8.6,0.0,4.2,252,1019.5,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-11,-5.2,-1.1,-9.2,77,-8.9,0.2,4.7,237,1023.4,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-12,-5.3,-0.2,-9.7,72,-10.2,0.0,4.3,249,1023.8,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-13,-5.5,0.2,-11.0,63,-12.2,0.0,4.4,252,1022.3,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-14,-5.7,-0.5,-9.5,65,-11.8,0.0,4.3,233,1023.1,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-15,-6.6,-0.8,-10.9,67,-12.4,0.0,3.9,232,1022.6,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-16,-5.5,-0.2,-10.3,71,-10.3,0.0,4.1,228,1022.7,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-17,-5.6,-0.0,-10.3,76,-9.7,0.0,4.2,241,1021.8,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-18,-5.7,1.1,-12.2,66,-11.9,0.0,3.1,249,1022.2,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-19,-4.0,3.2,-10.6,57,-13.1,0.0,3.1,263,1019.8,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-20,-3.8,2.5,-8.9,64,-10.4,0.0,3.3,255,1018.4,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-21,-4.6,1.9,-10.3,72,-9.4,0.0,4.0,238,1018.5,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-22,-4.4,1.6,-8.8,73,-9.0,0.0,4.2,240,1019.2,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-23,-5.3,-0.9,-8.6,83,-7.7,3.6,3.5,263,1020.9,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-24,-5.1,0.1,-9.5,78,-8.5,0.0,4.3,246,1021.5,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-25,-6.5,-0.2,-10.8,69,-11.9,0.0,3.6,240,1021.1,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-26,-5.7,1.1,-11.8,63,-12.5,0.0,3.3,250,1021.5,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-27,-5.0,1.1,-9.4,74,-9.4,0.0,3.8,246,1022.4,Jammu and Kashmir,33.7782,76.5762,UT
2017-09-28,-5.7,1.2,-10.5,73,-10.4,0.0,4.0,246,1022.4,Jammu and Kashmir,33.7782,76.5762,UT
