time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2013-01-01,20.1,26.4,15.1,73,14.9,0.0,7.8,51,1011.7,Madhya Pradesh,22.9734,78.6569,Central
2013-01-02,19.1,25.1,15.8,76,14.7,0.0,7.6,6,1012.7,Madhya Pradesh,22.9734,78.6569,Central
2013-01-03,15.9,21.9,11.6,71,10.3,0.0,7.3,52,1016.0,Madhya Pradesh,22.9734,78.6569,Central
2013-01-04,14.8,22.8,8.2,65,7.7,0.0,7.0,52,1015.2,Madhya Pradesh,22.9734,78.6569,Central
2013-01-05,14.8,23.5,8.0,60,6.8,0.0,8.3,54,1013.0,Madhya Pradesh,22.9734,78.6569,Central
2013-01-06,13.7,21.1,8.5,58,5.0,0.0,8.6,50,1015.1,Madhya Pradesh,22.9734,78.6569,Central
2013-01-07,11.9,19.5,6.7,59,3.5,0.0,8.4,55,1017.3,Madhya Pradesh,22.9734,78.6569,Central
2013-01-08,12.6,22.3,4.6,54,2.6,0.0,5.6,74,1018.1,Madhya Pradesh,22.9734,78.6569,Central
2013-01-09,14.1,24.0,5.5,56,4.5,0.0,5.7,75,1017.1,Madhya Pradesh,22.9734,78.6569,Central
2013-01-10,14.8,24.5,7.8,60,6.5,0.0,3.6,264,1015.9,Madhya Pradesh,22.9734,78.6569,Central
2013-01-11,15.8,24.7,8.4,66,8.8,0.0,4.2,267,1016.6,Madhya Pradesh,22.9734,78.6569,Central
2013-01-12,17.0,26.4,9.1,66,9.8,0.0,4.3,244,1017.0,Madhya Pradesh,22.9734,78.6569,Central
2013-01-13,19.1,28.2,11.4,63,11.4,0.0,8.1,245,1014.2,Madhya Pradesh,22.9734,78.6569,Central
2013-01-14,20.1,27.4,15.1,65,13.0,0.0,2.9,168,1013.7,Madhya Pradesh,22.9734,78.6569,Central
2013-01-15,20.1,28.8,12.6,69,13.5,0.0,5.6,235,1013.9,Madhya Pradesh,22.9734,78.6569,Central
2013-01-16,20.7,28.6,14.3,69,14.4,0.0,4.6,68,1014.7,Madhya Pradesh,22.9734,78.6569,Central
2013-01-17,22.1,30.5,16.0,64,14.4,0.0,9.3,162,1014.1,Madhya Pradesh,22.9734,78.6569,Central
2013-01-18,22.1,27.0,17.4,62,14.1,0.0,13.7,235,1014.4,Madhya Pradesh,22.9734,78.6569,Central
2013-01-19,16.6,21.9,12.6,61,9.0,0.0,8.7,25,1018.9,Madhya Pradesh,22.9734,78.6569,Central
2013-01-20,14.4,20.8,9.3,61,6.6,0.0,8.6,50,1019.2,Madhya Pradesh,22.9734,78.6569,Central
2013-01-21,13.9,21.2,7.7,55,4.5,0.0,8.2,59,1019.8,Madhya Pradesh,22.9734,78.6569,Central
2013-01-22,14.8,22.2,8.5,58,6.2,0.0,8.7,58,1019.6,Madhya Pradesh,22.9734,78.6569,Central
2013-01-23,15.8,22.2,10.0,64,8.7,0.0,6.9,60,1018.9,Madhya Pradesh,22.9734,78.6569,Central
2013-01-24,16.0,20.9,12.0,60,8.1,0.0,8.9,62,1018.8,Madhya Pradesh,22.9734,78.6569,Central
2013-01-25,15.8,22.6,9.6,59,7.5,0.0,8.4,58,1018.8,Madhya Pradesh,22.9734,78.6569,Central
2013-01-26,16.4,23.6,9.9,60,8.3,0.0,7.7,57,1018.7,Madhya Pradesh,22.9734,78.6569,Central
2013-01-27,15.7,22.9,9.5,59,7.0,0.0,6.4,70,1018.4,Madhya Pradesh,22.9734,78.6569,Central
2013-01-28,15.9,24.0,8.4,54,5.8,0.0,6.6,78,1017.3,Madhya Pradesh,22.9734,78.6569,Central
2013-01-29,16.4,25.7,8.7,54,6.1,0.0,5.6,79,1016.4,Madhya Pradesh,22.9734,78.6569,Central
2013-01-30,16.5,25.1,8.7,55,6.9,0.0,7.0,85,1017.0,Madhya Pradesh,22.9734,78.6569,Central
2013-01-31,17.4,25.2,10.4,56,8.2,0.0,8.1,69,1017.1,Madhya Pradesh,22.9734,78.6569,Central
2013-01-01,26.4,33.1,22.1,66,18.9,0.0,6.7,256,1011.0,Maharashtra,19.7515,75.7139,West
2013-01-02,24.6,31.6,19.0,58,15.2,0.0,7.4,328,1012.4,Maharashtra,19.7515,75.7139,West
2013-01-03,22.8,31.1,16.4,54,12.3,0.0,6.3,16,1013.5,Maharashtra,19.7515,75.7139,West
2013-01-04,22.0,32.0,14.1,54,11.2,0.0,7.1,351,1012.8,Maharashtra,19.7515,75.7139,West
2013-01-05,20.9,30.8,12.7,54,8.9,0.0,7.9,333,1010.8,Maharashtra,19.7515,75.7139,West
2013-01-06,20.0,29.4,11.6,47,7.0,0.0,7.6,10,1011.9,Maharashtra,19.7515,75.7139,West
2013-01-07,19.7,27.9,12.3,48,8.2,0.0,8.9,41,1013.5,Maharashtra,19.7515,75.7139,West
2013-01-08,20.1,27.9,13.1,50,9.3,0.0,8.8,72,1014.9,Maharashtra,19.7515,75.7139,West
2013-01-09,21.2,30.1,13.7,55,11.4,0.0,6.6,74,1015.1,Maharashtra,19.7515,75.7139,West
2013-01-10,21.2,29.9,13.7,52,10.2,0.0,6.6,48,1014.6,Maharashtra,19.7515,75.7139,West
2013-01-11,20.7,29.4,13.6,41,6.1,0.0,8.6,49,1015.5,Maharashtra,19.7515,75.7139,West
2013-01-12,20.1,30.0,11.7,46,6.8,0.0,7.1,53,1016.5,Maharashtra,19.7515,75.7139,West
2013-01-13,21.2,32.2,12.0,46,7.6,0.0,5.0,55,1014.7,Maharashtra,19.7515,75.7139,West
2013-01-14,22.1,32.7,12.5,47,8.3,0.0,4.8,42,1013.4,Maharashtra,19.7515,75.7139,West
2013-01-15,22.5,33.1,13.6,48,9.2,0.0,6.1,67,1013.7,Maharashtra,19.7515,75.7139,West
2013-01-16,23.3,32.6,15.5,47,10.1,0.0,8.1,124,1014.1,Maharashtra,19.7515,75.7139,West
2013-01-17,23.6,32.2,15.6,40,8.2,0.0,11.2,178,1013.9,Maharashtra,19.7515,75.7139,West
2013-01-18,22.3,29.0,16.8,50,10.9,0.0,10.0,294,1015.3,Maharashtra,19.7515,75.7139,West
2013-01-19,20.6,27.4,14.5,45,8.0,0.0,9.2,29,1016.8,Maharashtra,19.7515,75.7139,West
2013-01-20,20.7,28.2,13.7,51,9.7,0.0,7.7,46,1015.8,Maharashtra,19.7515,75.7139,West
2013-01-21,21.4,28.9,15.2,51,10.4,0.0,8.3,58,1016.3,Maharashtra,19.7515,75.7139,West
2013-01-22,22.2,29.2,15.2,51,10.9,0.0,9.3,101,1015.8,Maharashtra,19.7515,75.7139,West
2013-01-23,23.5,29.8,18.1,47,11.1,0.0,10.4,133,1014.8,Maharashtra,19.7515,75.7139,West
2013-01-24,23.5,30.7,17.7,48,10.8,0.0,9.7,144,1014.2,Maharashtra,19.7515,75.7139,West
2013-01-25,23.1,30.2,17.1,54,12.3,0.0,9.8,80,1015.3,Maharashtra,19.7515,75.7139,West
2013-01-26,23.5,30.5,17.5,56,13.4,0.0,9.8,88,1015.6,Maharashtra,19.7515,75.7139,West
2013-01-27,23.1,29.4,17.6,59,14.0,0.0,8.6,75,1015.7,Maharashtra,19.7515,75.7139,West
