time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2018-12-01,24.7,32.7,19.0,55,14.6,0.0,7.3,56,1012.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-02,24.5,32.1,19.2,60,15.6,0.0,7.5,107,1011.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-03,25.0,32.7,19.8,64,17.2,0.0,5.3,41,1011.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-04,25.9,32.6,21.2,61,17.3,0.0,7.3,89,1012.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-05,25.6,33.0,20.4,66,18.2,0.0,5.8,15,1012.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-06,24.5,32.6,18.8,67,17.1,0.0,5.7,7,1011.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-07,24.3,32.3,17.9,66,16.9,0.0,6.2,10,1011.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-08,23.6,31.6,17.6,62,15.3,0.0,6.8,7,1012.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-09,22.6,30.5,16.6,62,14.4,0.0,7.4,5,1012.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-10,22.2,29.5,16.5,63,14.0,0.0,7.2,11,1012.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-11,22.4,30.0,15.7,65,14.9,0.0,6.6,18,1013.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-12,23.2,30.3,17.0,67,16.2,0.0,6.6,3,1013.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-13,23.4,29.3,18.6,53,12.8,0.0,12.7,14,1015.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-14,23.6,30.6,17.4,46,10.9,0.0,13.3,44,1015.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-15,24.8,30.8,20.4,48,12.8,0.0,12.2,71,1015.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-16,24.6,30.2,20.8,46,11.8,0.0,12.1,64,1015.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-17,22.8,29.4,17.4,48,10.8,0.0,10.5,40,1014.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-18,22.5,30.0,16.5,54,12.5,0.0,8.3,25,1015.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-19,22.1,29.9,15.0,53,11.3,0.0,8.3,49,1015.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-20,22.5,30.6,17.4,54,12.1,0.0,8.8,79,1015.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-21,22.8,31.4,15.9,58,13.5,0.0,7.0,53,1013.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-22,22.5,31.3,16.3,60,13.5,0.0,7.1,62,1013.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-23,22.7,31.6,15.9,63,14.6,0.0,6.8,34,1013.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-24,23.6,31.4,16.9,65,16.1,0.0,6.1,9,1013.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-25,23.3,30.0,18.5,60,14.7,0.0,8.2,2,1013.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-26,21.0,27.4,17.1,52,10.3,0.0,9.1,2,1014.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-27,20.3,27.9,14.2,43,6.5,0.0,11.4,25,1015.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-28,20.2,28.3,13.5,44,6.7,0.0,9.7,65,1014.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-29,21.1,29.7,14.7,39,6.0,0.0,8.9,79,1015.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-30,22.0,30.6,16.4,41,7.5,0.0,9.2,89,1016.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-31,22.0,31.2,16.8,44,8.3,0.0,8.3,75,1017.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2018-12-01,16.9,25.8,10.7,69,10.6,0.0,8.8,287,1015.5,Delhi,28.7041,77.1025,UT
2018-12-02,16.8,25.8,9.7,70,10.6,0.0,5.7,39,1014.8,Delhi,28.7041,77.1025,UT
2018-12-03,17.4,25.3,10.2,67,10.6,0.0,4.3,321,1015.7,Delhi,28.7041,77.1025,UT
2018-12-04,16.5,24.5,9.6,74,11.3,0.0,6.4,22,1017.6,Delhi,28.7041,77.1025,UT
2018-12-05,16.4,24.7,10.1,76,11.7,0.0,5.5,328,1015.1,Delhi,28.7041,77.1025,UT
2018-12-06,16.0,24.4,9.9,77,11.3,0.0,7.0,23,1014.5,Delhi,28.7041,77.1025,UT
2018-12-07,15.5,23.8,10.3,78,11.1,0.0,8.5,320,1015.2,Delhi,28.7041,77.1025,UT
2018-12-08,15.1,23.8,9.1,77,10.5,0.0,6.2,360,1016.3,Delhi,28.7041,77.1025,UT
2018-12-09,15.4,24.0,10.1,75,10.5,0.0,5.7,18,1015.2,Delhi,28.7041,77.1025,UT
2018-12-10,15.9,23.7,9.6,75,11.1,0.3,7.0,103,1014.6,Delhi,28.7041,77.1025,UT
2018-12-11,15.6,22.6,10.0,76,11.0,0.0,6.5,105,1015.7,Delhi,28.7041,77.1025,UT
2018-12-12,15.7,19.9,13.3,81,12.2,6.1,7.6,92,1017.3,Delhi,28.7041,77.1025,UT
2018-12-13,14.6,19.9,11.1,84,11.7,0.4,5.5,327,1020.3,Delhi,28.7041,77.1025,UT
2018-12-14,14.3,20.9,10.3,78,10.2,0.0,8.3,309,1022.5,Delhi,28.7041,77.1025,UT
2018-12-15,14.2,21.4,9.4,76,9.6,0.0,9.6,310,1022.3,Delhi,28.7041,77.1025,UT
2018-12-16,13.5,21.6,7.9,74,8.4,0.0,8.4,314,1022.5,Delhi,28.7041,77.1025,UT
2018-12-17,12.7,20.7,7.2,75,7.8,0.0,9.1,315,1020.9,Delhi,28.7041,77.1025,UT
2018-12-18,12.9,21.5,6.8,72,7.2,0.0,9.2,302,1019.2,Delhi,28.7041,77.1025,UT
2018-12-19,12.7,21.9,6.6,72,7.2,0.0,8.5,289,1018.2,Delhi,28.7041,77.1025,UT
2018-12-20,12.1,21.5,5.2,75,7.0,0.0,7.7,310,1018.5,Delhi,28.7041,77.1025,UT
2018-12-21,11.9,20.6,6.5,76,7.1,0.0,8.3,298,1017.3,Delhi,28.7041,77.1025,UT
2018-12-22,11.5,20.2,5.6,78,7.2,0.0,6.0,345,1017.6,Delhi,28.7041,77.1025,UT
2018-12-23,11.8,20.2,5.9,80,7.9,0.0,6.6,91,1018.5,Delhi,28.7041,77.1025,UT
2018-12-24,11.9,20.3,5.4,77,7.6,0.0,7.5,320,1017.7,Delhi,28.7041,77.1025,UT
