State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Tripura,23.8315,91.2868,2025-08-01,27.5,30.6,25.0,89,25.4,12.5,4.2,166,1001.5
Tripura,23.8315,91.2868,2025-08-02,27.7,31.3,25.2,88,25.5,10.3,4.07,168,1003.0
Tripura,23.8315,91.2868,2025-08-03,28.0,31.3,25.7,86,25.4,2.5,4.25,171,1005.6
Tripura,23.8315,91.2868,2025-08-04,26.5,30.2,24.7,93,25.3,27.2,2.91,179,1006.3
Tripura,23.8315,91.2868,2025-08-05,26.8,30.7,23.9,91,25.0,14.9,2.52,180,1006.2
Tripura,23.8315,91.2868,2025-08-06,26.8,30.9,24.1,90,24.9,26.7,2.49,177,1004.3
Tripura,23.8315,91.2868,2025-08-07,27.1,30.9,24.4,88,24.9,8.0,3.36,167,1003.8
Tripura,23.8315,91.2868,2025-08-08,26.4,29.0,24.8,90,24.5,4.5,3.96,169,1007.0
Tripura,23.8315,91.2868,2025-08-09,27.1,30.6,23.9,87,24.6,0.4,3.34,174,1008.3
Tripura,23.8315,91.2868,2025-08-10,28.5,32.4,24.9,81,24.7,0.5,3.01,182,1006.2
Tripura,23.8315,91.2868,2025-08-11,28.9,32.7,25.6,83,25.5,0.9,2.6,178,1004.4
Tripura,23.8315,91.2868,2025-08-12,28.8,32.5,26.0,84,25.7,0.6,2.32,164,1002.8
Tripura,23.8315,91.2868,2025-08-13,26.7,30.8,25.3,94,25.6,30.3,1.85,133,1005.3
Tripura,23.8315,91.2868,2025-08-14,26.8,30.7,24.1,92,25.4,18.8,2.16,138,1005.7
Tripura,23.8315,91.2868,2025-08-15,28.1,32.3,24.9,86,25.4,8.3,1.9,153,1003.1
Tripura,23.8315,91.2868,2025-08-16,28.2,32.5,25.0,88,26.0,28.4,1.67,144,1001.8
Tripura,23.8315,91.2868,2025-08-17,28.3,32.7,25.0,88,26.0,18.2,2.14,135,1003.2
Tripura,23.8315,91.2868,2025-08-18,27.9,32.3,25.6,88,25.5,6.9,2.24,139,1005.4
Tripura,23.8315,91.2868,2025-08-19,27.7,31.5,25.3,85,25.0,8.5,3.84,157,1005.5
Tripura,23.8315,91.2868,2025-08-20,26.8,29.3,25.0,88,24.6,4.4,4.32,164,1005.7
Tripura,23.8315,91.2868,2025-08-21,26.3,29.2,24.7,91,24.6,9.2,4.72,163,1005.2
Tripura,23.8315,91.2868,2025-08-22,26.2,29.2,24.2,91,24.6,4.0,5.13,156,1002.9
Tripura,23.8315,91.2868,2025-08-23,26.4,29.2,24.8,90,24.5,9.5,5.16,150,1002.6
Tripura,23.8315,91.2868,2025-08-24,26.9,30.1,24.0,88,24.7,5.2,3.73,157,1004.7
Tripura,23.8315,91.2868,2025-08-25,28.4,33.0,24.2,81,24.6,0.0,1.84,157,1004.1
Tripura,23.8315,91.2868,2025-08-26,28.9,32.9,25.2,81,25.0,0.5,1.82,155,1004.2
Tripura,23.8315,91.2868,2025-08-27,28.4,33.0,25.2,82,24.8,0.8,3.25,159,1004.4
Tripura,23.8315,91.2868,2025-08-28,27.0,30.2,24.8,87,24.6,1.8,3.8,163,1005.7
Tripura,23.8315,91.2868,2025-08-29,26.8,30.0,24.8,91,25.2,15.5,2.97,160,1007.0
Tripura,23.8315,91.2868,2025-08-30,27.2,31.0,24.9,91,25.6,8.0,1.78,165,1007.1
Tripura,23.8315,91.2868,2025-08-31,28.0,30.8,25.2,90,26.0,1.1,1.0,121,1004.4
