time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2018-01-01,20.9,25.6,17.6,91,19.3,0.5,2.6,136,1012.2,Tripura,23.9408,91.9882,Northeast
2018-01-02,20.8,24.1,18.9,95,19.8,11.0,4.2,163,1011.0,Tripura,23.9408,91.9882,Northeast
2018-01-03,19.2,23.7,14.9,88,16.9,5.8,4.9,251,1011.7,Tripura,23.9408,91.9882,Northeast
2018-01-04,17.2,23.3,12.4,82,13.8,0.0,5.0,12,1014.1,Tripura,23.9408,91.9882,Northeast
2018-01-05,17.3,23.8,13.7,87,15.0,0.0,3.5,271,1012.3,Tripura,23.9408,91.9882,Northeast
2018-01-06,17.2,23.2,12.7,82,13.9,0.0,3.8,308,1012.0,Tripura,23.9408,91.9882,Northeast
2018-01-07,16.0,22.2,12.3,80,12.3,0.0,5.0,320,1013.7,Tripura,23.9408,91.9882,Northeast
2018-01-08,14.8,20.5,11.3,79,11.1,0.0,4.7,329,1015.5,Tripura,23.9408,91.9882,Northeast
2018-01-09,15.5,22.2,10.4,78,11.4,0.0,3.0,310,1016.3,Tripura,23.9408,91.9882,Northeast
2018-01-10,15.1,22.5,9.1,81,11.7,0.0,2.8,268,1016.2,Tripura,23.9408,91.9882,Northeast
2018-01-11,14.5,21.2,9.2,87,12.2,0.0,3.4,241,1015.3,Tripura,23.9408,91.9882,Northeast
2018-01-12,15.0,22.2,11.3,89,13.0,0.0,3.7,225,1014.5,Tripura,23.9408,91.9882,Northeast
2018-01-13,15.1,21.5,10.1,90,13.4,0.0,3.9,196,1014.6,Tripura,23.9408,91.9882,Northeast
2018-01-14,15.6,21.3,12.2,91,14.0,0.5,3.0,212,1014.7,Tripura,23.9408,91.9882,Northeast
2018-01-15,15.7,21.9,11.9,91,14.0,0.0,3.9,226,1014.0,Tripura,23.9408,91.9882,Northeast
2018-01-16,15.7,22.4,10.6,89,13.7,0.0,2.9,308,1013.4,Tripura,23.9408,91.9882,Northeast
2018-01-17,17.2,25.0,10.7,87,14.8,0.0,3.1,311,1013.3,Tripura,23.9408,91.9882,Northeast
2018-01-18,18.4,25.2,12.8,84,15.5,0.0,3.5,336,1013.7,Tripura,23.9408,91.9882,Northeast
2018-01-19,19.4,25.8,14.3,82,16.0,0.0,3.1,259,1014.1,Tripura,23.9408,91.9882,Northeast
2018-01-20,19.0,25.7,13.1,81,15.4,0.0,3.1,291,1013.4,Tripura,23.9408,91.9882,Northeast
2018-01-21,18.4,24.5,11.9,82,15.0,0.0,3.3,336,1013.1,Tripura,23.9408,91.9882,Northeast
2018-01-22,18.5,25.2,12.9,79,14.6,0.0,2.8,282,1012.1,Tripura,23.9408,91.9882,Northeast
2018-01-23,18.5,25.9,12.3,79,14.6,0.0,3.2,253,1011.5,Tripura,23.9408,91.9882,Northeast
2018-01-24,18.4,25.9,11.7,81,14.9,0.0,3.7,246,1010.2,Tripura,23.9408,91.9882,Northeast
2018-01-25,18.4,25.9,12.5,82,14.8,0.0,3.6,32,1010.6,Tripura,23.9408,91.9882,Northeast
2018-01-26,18.6,25.7,14.0,75,13.7,0.0,4.9,319,1011.5,Tripura,23.9408,91.9882,Northeast
2018-01-27,17.0,24.5,12.3,75,12.1,0.0,4.8,260,1012.9,Tripura,23.9408,91.9882,Northeast
2018-01-28,16.3,23.2,10.3,73,11.1,0.0,3.7,298,1014.1,Tripura,23.9408,91.9882,Northeast
2018-01-29,15.4,24.0,7.6,76,10.6,0.0,4.0,230,1014.8,Tripura,23.9408,91.9882,Northeast
2018-01-30,15.8,24.6,8.1,77,11.2,0.0,5.3,204,1013.2,Tripura,23.9408,91.9882,Northeast
2018-01-31,16.9,24.2,10.2,77,12.4,0.0,4.8,106,1012.8,Tripura,23.9408,91.9882,Northeast
2018-01-01,12.4,18.3,9.8,85,9.7,0.0,6.7,295,1014.4,Uttar Pradesh,26.8467,80.9462,North
2018-01-02,11.7,16.8,8.5,79,7.9,0.0,8.8,290,1014.5,Uttar Pradesh,26.8467,80.9462,North
2018-01-03,11.6,17.7,7.9,81,8.4,0.0,9.4,281,1015.1,Uttar Pradesh,26.8467,80.9462,North
2018-01-04,11.4,18.2,7.6,81,7.9,0.0,6.7,273,1016.1,Uttar Pradesh,26.8467,80.9462,North
2018-01-05,10.5,18.6,6.6,80,6.9,0.0,6.6,310,1015.3,Uttar Pradesh,26.8467,80.9462,North
2018-01-06,11.1,20.1,5.8,79,7.1,0.0,8.8,280,1013.9,Uttar Pradesh,26.8467,80.9462,North
2018-01-07,12.0,19.3,7.3,75,7.3,0.0,10.4,281,1014.4,Uttar Pradesh,26.8467,80.9462,North
2018-01-08,11.5,19.5,7.0,75,6.7,0.0,8.9,287,1016.7,Uttar Pradesh,26.8467,80.9462,North
2018-01-09,11.2,18.4,5.9,78,7.1,0.0,8.6,285,1018.6,Uttar Pradesh,26.8467,80.9462,North
2018-01-10,12.3,20.7,8.0,77,7.9,0.0,10.6,270,1017.9,Uttar Pradesh,26.8467,80.9462,North
2018-01-11,12.5,19.7,8.5,74,7.7,0.0,10.4,278,1016.3,Uttar Pradesh,26.8467,80.9462,North
2018-01-12,11.8,18.3,7.7,78,7.8,0.0,7.7,311,1015.9,Uttar Pradesh,26.8467,80.9462,North
2018-01-13,13.0,20.5,7.1,80,9.1,0.0,7.7,280,1015.8,Uttar Pradesh,26.8467,80.9462,North
2018-01-14,13.7,22.2,7.9,74,8.6,0.0,8.3,285,1015.7,Uttar Pradesh,26.8467,80.9462,North
2018-01-15,13.8,23.3,6.8,72,8.4,0.0,10.2,283,1015.2,Uttar Pradesh,26.8467,80.9462,North
2018-01-16,13.2,21.3,8.9,76,8.8,0.0,7.4,287,1014.2,Uttar Pradesh,26.8467,80.9462,North
2018-01-17,13.1,20.3,8.1,81,9.7,0.0,3.9,317,1015.2,Uttar Pradesh,26.8467,80.9462,North
2018-01-18,13.4,22.7,6.9,82,9.9,0.0,8.6,281,1015.1,Uttar Pradesh,26.8467,80.9462,North
2018-01-19,15.7,24.9,9.5,79,11.8,0.0,9.0,284,1015.1,Uttar Pradesh,26.8467,80.9462,North
2018-01-20,15.4,22.4,11.3,73,9.9,0.0,10.8,288,1014.2,Uttar Pradesh,26.8467,80.9462,North
2018-01-21,14.8,22.5,7.8,73,9.5,0.0,5.5,305,1014.6,Uttar Pradesh,26.8467,80.9462,North
2018-01-22,15.3,23.2,8.1,70,9.2,0.0,5.2,306,1013.4,Uttar Pradesh,26.8467,80.9462,North
2018-01-23,15.3,24.3,6.9,71,9.5,4.2,7.5,87,1011.3,Uttar Pradesh,26.8467,80.9462,North
2018-01-24,15.9,22.6,11.2,79,12.0,0.0,7.6,306,1012.0,Uttar Pradesh,26.8467,80.9462,North
2018-01-25,13.9,20.3,10.3,84,10.9,0.0,10.7,276,1012.3,Uttar Pradesh,26.8467,80.9462,North
2018-01-26,13.9,20.7,9.1,82,10.6,0.0,9.2,286,1013.4,Uttar Pradesh,26.8467,80.9462,North
2018-01-27,14.1,20.7,9.5,80,10.4,0.0,9.8,288,1013.3,Uttar Pradesh,26.8467,80.9462,North
2018-01-28,13.9,21.5,7.9,79,9.9,0.0,10.3,282,1014.0,Uttar Pradesh,26.8467,80.9462,North
2018-01-29,14.9,22.6,9.5,76,10.2,0.0,11.8,282,1015.0,Uttar Pradesh,26.8467,80.9462,North
2018-01-30,16.8,24.9,10.2,66,9.8,0.0,16.7,281,1013.1,Uttar Pradesh,26.8467,80.9462,North
2018-01-31,18.1,25.8,13.2,66,11.2,0.0,17.2,287,1012.3,Uttar Pradesh,26.8467,80.9462,North
2018-01-01,2.1,6.7,-0.8,86,-0.3,1.0,3.3,99,1014.9,Uttarakhand,30.0668,79.0193,North
2018-01-02,2.2,7.1,-1.1,68,-3.7,0.0,4.0,28,1014.9,Uttarakhand,30.0668,79.0193,North
2018-01-03,2.1,8.0,-2.1,61,-5.1,0.0,3.8,354,1015.1,Uttarakhand,30.0668,79.0193,North
2018-01-04,2.8,9.2,-1.2,68,-2.8,0.0,4.2,225,1015.3,Uttarakhand,30.0668,79.0193,North
2018-01-05,1.7,6.8,-1.6,76,-2.4,0.7,4.0,346,1015.1,Uttarakhand,30.0668,79.0193,North
2018-01-06,0.5,8.4,-4.3,76,-3.9,0.0,4.1,296,1013.9,Uttarakhand,30.0668,79.0193,North
2018-01-07,1.2,9.1,-4.7,75,-3.4,0.0,4.0,289,1013.6,Uttarakhand,30.0668,79.0193,North
2018-01-08,2.6,11.2,-4.1,71,-2.8,0.0,3.4,275,1015.5,Uttarakhand,30.0668,79.0193,North
2018-01-09,3.9,13.1,-2.0,68,-2.3,0.0,4.1,329,1017.8,Uttarakhand,30.0668,79.0193,North
2018-01-10,4.8,15.0,-2.3,64,-2.7,0.0,4.2,343,1016.8,Uttarakhand,30.0668,79.0193,North
2018-01-11,5.9,16.2,-1.7,65,-1.1,0.0,3.8,332,1015.0,Uttarakhand,30.0668,79.0193,North
2018-01-12,6.7,14.4,2.8,61,-1.2,0.0,3.3,242,1014.6,Uttarakhand,30.0668,79.0193,North
2018-01-13,4.1,11.3,-1.8,73,-0.8,0.0,3.6,288,1015.5,Uttarakhand,30.0668,79.0193,North
2018-01-14,5.9,14.5,-0.0,70,0.2,0.0,4.1,300,1015.2,Uttarakhand,30.0668,79.0193,North
2018-01-15,5.3,12.6,-0.4,69,-0.6,0.0,4.0,333,1015.3,Uttarakhand,30.0668,79.0193,North
2018-01-16,6.1,15.0,0.6,65,-0.9,0.0,4.2,282,1013.1,Uttarakhand,30.0668,79.0193,North
2018-01-17,5.2,13.2,-0.5,64,-1.8,0.0,3.7,254,1015.3,Uttarakhand,30.0668,79.0193,North
2018-01-18,6.4,15.3,-1.7,62,-1.2,0.0,4.1,340,1015.7,Uttarakhand,30.0668,79.0193,North
2018-01-19,7.1,16.3,-0.7,57,-1.6,0.0,3.9,333,1015.7,Uttarakhand,30.0668,79.0193,North
2018-01-20,6.4,15.1,-0.5,62,-1.5,0.0,3.8,324,1014.2,Uttarakhand,30.0668,79.0193,North
2018-01-21,5.0,13.8,-1.6,70,-0.7,0.0,3.5,242,1014.4,Uttarakhand,30.0668,79.0193,North
2018-01-22,5.3,14.5,-2.7,74,0.4,0.0,3.3,212,1013.5,Uttarakhand,30.0668,79.0193,North
2018-01-23,3.6,11.2,-1.7,80,-0.2,9.2,5.1,163,1012.3,Uttarakhand,30.0668,79.0193,North
2018-01-24,3.7,9.7,-0.1,78,-0.2,2.2,4.1,121,1013.8,Uttarakhand,30.0668,79.0193,North
2018-01-25,4.0,10.6,-0.8,80,0.5,0.1,4.3,266,1011.7,Uttarakhand,30.0668,79.0193,North
2018-01-26,3.3,7.0,0.5,83,0.3,0.0,3.3,302,1013.6,Uttarakhand,30.0668,79.0193,North
2018-01-27,2.7,8.6,-2.2,72,-2.4,0.0,4.1,303,1013.3,Uttarakhand,30.0668,79.0193,North
2018-01-28,3.3,10.4,-2.5,64,-3.7,0.0,4.6,312,1014.0,Uttarakhand,30.0668,79.0193,North
2018-01-29,5.3,13.5,-0.1,53,-4.1,0.0,5.7,327,1015.5,Uttarakhand,30.0668,79.0193,North
2018-01-30,6.7,16.0,0.7,52,-3.4,0.0,7.1,326,1014.4,Uttarakhand,30.0668,79.0193,North
2018-01-31,7.5,16.4,1.0,62,-0.0,0.0,4.7,328,1012.9,Uttarakhand,30.0668,79.0193,North
2018-01-01,18.5,24.9,14.3,80,14.6,0.0,7.2,347,1012.6,West Bengal,22.9868,87.855,East
2018-01-02,17.7,24.6,12.8,75,12.8,0.0,9.2,337,1012.0,West Bengal,22.9868,87.855,East
2018-01-03,16.8,23.8,11.5,68,10.4,0.0,9.2,328,1013.1,West Bengal,22.9868,87.855,East
2018-01-04,15.0,21.2,10.5,73,10.0,0.0,7.9,348,1015.3,West Bengal,22.9868,87.855,East
2018-01-05,14.8,22.9,10.3,76,10.1,0.0,8.4,340,1013.6,West Bengal,22.9868,87.855,East
2018-01-06,14.9,22.9,9.5,71,9.1,0.0,8.9,347,1012.9,West Bengal,22.9868,87.855,East
2018-01-07,14.2,22.3,8.2,70,8.3,0.0,8.2,358,1014.4,West Bengal,22.9868,87.855,East
2018-01-08,14.4,20.9,7.7,73,9.1,0.0,6.7,1,1016.4,West Bengal,22.9868,87.855,East
2018-01-09,14.8,22.3,9.1,71,9.1,0.0,8.6,340,1017.3,West Bengal,22.9868,87.855,East
2018-01-10,14.9,22.7,9.0,71,9.4,0.0,8.6,338,1017.3,West Bengal,22.9868,87.855,East
2018-01-11,14.5,21.6,8.6,76,9.9,0.0,7.6,336,1016.1,West Bengal,22.9868,87.855,East
2018-01-12,14.6,21.7,9.7,80,10.8,0.0,6.1,352,1015.0,West Bengal,22.9868,87.855,East
