time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2011-12-01,23.0,28.5,17.3,70,16.6,0.0,6.3,108,1012.0,Odisha,20.9517,85.0985,East
2011-12-02,22.9,28.5,18.5,70,16.5,0.0,5.3,81,1011.2,Odisha,20.9517,85.0985,East
2011-12-03,22.8,28.7,17.8,70,16.8,0.0,4.8,87,1009.5,Odisha,20.9517,85.0985,East
2011-12-04,23.2,30.7,17.4,67,16.3,0.0,2.8,55,1010.5,Odisha,20.9517,85.0985,East
2011-12-05,23.3,31.0,17.1,63,15.1,0.0,4.2,1,1011.8,Odisha,20.9517,85.0985,East
2011-12-06,23.0,30.7,17.3,63,15.0,0.0,4.1,26,1012.6,Odisha,20.9517,85.0985,East
2011-12-07,22.4,30.0,16.8,64,14.8,0.0,5.4,77,1013.7,Odisha,20.9517,85.0985,East
2011-12-08,22.5,30.2,16.8,67,15.4,0.0,4.3,106,1013.7,Odisha,20.9517,85.0985,East
2011-12-09,22.2,30.8,16.0,68,15.1,0.0,4.3,114,1013.6,Odisha,20.9517,85.0985,East
2011-12-10,22.8,31.0,16.1,63,14.5,0.0,4.6,331,1012.5,Odisha,20.9517,85.0985,East
2011-12-11,22.4,30.7,15.7,67,15.1,0.0,4.6,138,1012.8,Odisha,20.9517,85.0985,East
2011-12-12,22.9,29.6,17.2,66,15.5,0.0,5.4,108,1014.3,Odisha,20.9517,85.0985,East
2011-12-13,22.8,29.4,18.1,67,15.9,0.0,5.3,98,1014.9,Odisha,20.9517,85.0985,East
2011-12-14,22.1,28.7,17.4,72,16.3,0.0,4.8,88,1015.5,Odisha,20.9517,85.0985,East
2011-12-15,21.6,28.3,17.7,70,15.6,0.0,4.8,85,1015.6,Odisha,20.9517,85.0985,East
2011-12-16,20.7,28.1,15.5,69,14.3,0.0,5.4,95,1015.6,Odisha,20.9517,85.0985,East
2011-12-17,20.9,27.9,14.4,67,13.7,0.0,4.9,102,1015.5,Odisha,20.9517,85.0985,East
2011-12-18,20.5,28.3,14.2,60,11.7,0.0,5.9,113,1016.4,Odisha,20.9517,85.0985,East
2011-12-19,20.2,28.3,13.8,60,11.4,0.0,5.4,74,1015.6,Odisha,20.9517,85.0985,East
2011-12-20,19.6,27.3,12.8,62,11.2,0.0,5.1,35,1015.1,Odisha,20.9517,85.0985,East
2011-12-21,19.8,28.2,13.0,58,10.2,0.0,5.5,3,1015.2,Odisha,20.9517,85.0985,East
2011-12-22,19.5,28.5,12.3,55,8.5,0.0,4.7,321,1015.0,Odisha,20.9517,85.0985,East
2011-12-23,20.1,28.2,13.5,48,7.7,0.0,4.5,330,1013.8,Odisha,20.9517,85.0985,East
2011-12-24,20.3,27.2,15.0,48,8.3,0.0,4.0,320,1013.1,Odisha,20.9517,85.0985,East
2011-12-25,19.8,27.5,14.2,55,9.8,0.0,3.6,16,1013.3,Odisha,20.9517,85.0985,East
2011-12-26,18.9,27.1,12.2,53,8.1,0.0,4.9,107,1013.7,Odisha,20.9517,85.0985,East
2011-12-27,19.2,27.3,11.6,57,9.5,0.0,5.5,100,1013.7,Odisha,20.9517,85.0985,East
2011-12-28,21.7,27.7,16.2,60,13.2,0.0,5.9,82,1014.7,Odisha,20.9517,85.0985,East
2011-12-29,22.8,27.6,19.4,69,16.5,1.0,6.1,109,1015.5,Odisha,20.9517,85.0985,East
2011-12-30,24.3,29.5,19.8,60,15.8,0.0,6.9,117,1015.8,Odisha,20.9517,85.0985,East
2011-12-31,22.7,25.6,20.9,73,17.5,1.0,6.1,89,1016.7,Odisha,20.9517,85.0985,East
2011-12-01,16.3,23.6,11.2,73,11.0,0.0,7.2,121,1014.4,Punjab,31.1471,75.3412,North
2011-12-02,17.0,25.2,11.6,75,12.0,0.0,6.5,336,1014.4,Punjab,31.1471,75.3412,North
2011-12-03,17.1,25.6,11.7,74,11.9,0.0,8.1,307,1010.5,Punjab,31.1471,75.3412,North
2011-12-04,17.3,25.6,10.3,72,11.7,0.0,6.0,307,1010.3,Punjab,31.1471,75.3412,North
2011-12-05,17.1,25.6,10.3,73,11.5,0.0,4.4,31,1012.0,Punjab,31.1471,75.3412,North
2011-12-06,17.3,24.8,11.7,72,11.9,0.5,6.9,61,1013.6,Punjab,31.1471,75.3412,North
2011-12-07,18.6,24.8,14.5,79,14.8,3.9,9.2,65,1014.7,Punjab,31.1471,75.3412,North
2011-12-08,18.1,23.6,13.7,84,15.1,8.1,5.8,81,1013.5,Punjab,31.1471,75.3412,North
2011-12-09,17.1,21.6,14.2,87,14.9,1.8,8.3,81,1014.5,Punjab,31.1471,75.3412,North
2011-12-10,15.7,22.5,11.8,77,11.2,0.0,8.1,283,1013.8,Punjab,31.1471,75.3412,North
2011-12-11,14.4,22.1,7.7,64,7.1,0.0,5.8,278,1014.1,Punjab,31.1471,75.3412,North
2011-12-12,14.9,21.9,8.7,67,8.3,0.0,2.9,90,1017.3,Punjab,31.1471,75.3412,North
2011-12-13,12.6,21.3,7.0,74,7.3,0.0,7.4,315,1017.6,Punjab,31.1471,75.3412,North
2011-12-14,12.3,21.0,5.5,70,6.3,0.0,6.0,288,1016.9,Punjab,31.1471,75.3412,North
2011-12-15,12.8,21.1,7.3,70,6.8,0.0,4.8,278,1017.2,Punjab,31.1471,75.3412,North
2011-12-16,11.1,20.6,4.5,74,6.0,0.0,7.6,309,1017.1,Punjab,31.1471,75.3412,North
2011-12-17,11.5,20.7,4.9,72,5.9,0.0,7.3,298,1016.8,Punjab,31.1471,75.3412,North
2011-12-18,12.1,20.4,5.8,73,6.8,0.0,4.7,78,1017.8,Punjab,31.1471,75.3412,North
