time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2011-06-01,34.4,40.0,30.2,35,16.5,0.0,11.3,249,1000.3,Madhya Pradesh,22.9734,78.6569,Central
2011-06-02,33.7,38.7,27.4,37,16.4,0.0,8.9,281,1001.9,Madhya Pradesh,22.9734,78.6569,Central
2011-06-03,32.0,37.6,27.7,50,20.1,0.0,8.8,282,1003.6,Madhya Pradesh,22.9734,78.6569,Central
2011-06-04,32.7,38.2,28.0,50,20.3,0.0,5.2,225,1002.2,Madhya Pradesh,22.9734,78.6569,Central
2011-06-05,34.5,39.8,29.6,45,20.3,0.0,8.4,190,1000.8,Madhya Pradesh,22.9734,78.6569,Central
2011-06-06,34.4,39.9,29.0,47,20.7,0.0,6.3,225,1001.4,Madhya Pradesh,22.9734,78.6569,Central
2011-06-07,35.4,41.6,30.0,45,20.8,0.3,8.2,225,1000.5,Madhya Pradesh,22.9734,78.6569,Central
2011-06-08,34.0,40.2,29.1,48,21.0,0.5,12.6,247,999.8,Madhya Pradesh,22.9734,78.6569,Central
2011-06-09,32.9,38.8,26.9,53,21.3,1.0,9.3,240,999.2,Madhya Pradesh,22.9734,78.6569,Central
2011-06-10,32.8,39.1,28.1,50,20.3,0.8,11.2,253,999.2,Madhya Pradesh,22.9734,78.6569,Central
2011-06-11,31.2,37.9,26.0,62,22.5,2.3,10.7,259,999.3,Madhya Pradesh,22.9734,78.6569,Central
2011-06-12,33.2,39.1,28.9,53,21.8,1.3,11.7,260,1000.4,Madhya Pradesh,22.9734,78.6569,Central
2011-06-13,32.6,38.6,26.8,56,22.0,0.6,13.7,277,1001.1,Madhya Pradesh,22.9734,78.6569,Central
2011-06-14,31.2,37.9,24.8,63,22.6,15.5,12.6,269,1000.5,Madhya Pradesh,22.9734,78.6569,Central
2011-06-15,27.1,33.2,24.5,81,23.5,30.0,14.0,268,1001.3,Madhya Pradesh,22.9734,78.6569,Central
2011-06-16,29.2,33.3,25.3,69,22.8,0.3,14.8,256,999.7,Madhya Pradesh,22.9734,78.6569,Central
2011-06-17,30.1,33.7,26.4,64,22.5,0.3,16.8,260,998.1,Madhya Pradesh,22.9734,78.6569,Central
2011-06-18,30.2,33.7,27.4,65,22.8,0.0,14.3,265,998.8,Madhya Pradesh,22.9734,78.6569,Central
2011-06-19,27.9,30.9,25.5,75,22.9,11.2,16.0,264,998.8,Madhya Pradesh,22.9734,78.6569,Central
2011-06-20,27.1,32.3,23.9,83,23.8,27.8,15.4,263,999.0,Madhya Pradesh,22.9734,78.6569,Central
2011-06-21,25.8,27.7,24.3,90,24.0,26.7,18.0,262,998.6,Madhya Pradesh,22.9734,78.6569,Central
2011-06-22,25.1,25.8,24.4,92,23.8,98.9,24.5,254,997.0,Madhya Pradesh,22.9734,78.6569,Central
2011-06-23,26.7,29.0,24.0,80,22.9,0.0,20.5,245,998.1,Madhya Pradesh,22.9734,78.6569,Central
2011-06-24,25.7,27.0,24.1,85,22.9,10.8,17.8,245,999.4,Madhya Pradesh,22.9734,78.6569,Central
2011-06-25,25.1,26.7,23.9,94,24.2,35.6,17.9,247,998.2,Madhya Pradesh,22.9734,78.6569,Central
2011-06-26,25.4,26.7,24.2,92,24.0,127.0,17.0,252,998.1,Madhya Pradesh,22.9734,78.6569,Central
2011-06-27,26.3,28.9,24.8,89,24.4,28.4,14.0,256,998.7,Madhya Pradesh,22.9734,78.6569,Central
2011-06-28,25.1,26.0,24.5,93,23.9,47.6,15.7,248,998.4,Madhya Pradesh,22.9734,78.6569,Central
2011-06-29,24.8,25.7,24.2,93,23.6,93.2,21.5,245,999.4,Madhya Pradesh,22.9734,78.6569,Central
2011-06-30,27.1,30.0,24.4,80,23.3,0.0,16.2,244,1001.6,Madhya Pradesh,22.9734,78.6569,Central
2011-06-01,32.8,39.8,26.0,48,19.1,0.0,12.5,274,1003.0,Maharashtra,19.7515,75.7139,West
2011-06-02,31.6,38.2,26.5,55,21.0,1.3,8.4,292,1004.6,Maharashtra,19.7515,75.7139,West
2011-06-03,29.0,37.0,24.3,65,21.2,10.1,8.6,46,1005.1,Maharashtra,19.7515,75.7139,West
2011-06-04,27.5,33.1,23.8,78,23.1,23.4,5.8,172,1004.0,Maharashtra,19.7515,75.7139,West
2011-06-05,28.7,33.4,25.1,74,23.4,5.0,5.8,187,1003.0,Maharashtra,19.7515,75.7139,West
2011-06-06,29.2,34.7,25.1,70,23.0,1.1,7.8,204,1003.5,Maharashtra,19.7515,75.7139,West
2011-06-07,30.0,34.8,25.9,66,22.7,1.1,7.8,232,1003.6,Maharashtra,19.7515,75.7139,West
2011-06-08,30.1,36.2,26.0,64,22.2,1.9,7.7,230,1003.2,Maharashtra,19.7515,75.7139,West
2011-06-09,28.3,33.4,25.2,68,21.6,0.4,13.5,219,1002.7,Maharashtra,19.7515,75.7139,West
2011-06-10,26.7,30.7,24.4,71,20.8,0.2,13.8,226,1003.0,Maharashtra,19.7515,75.7139,West
2011-06-11,27.3,33.2,23.5,70,21.2,0.0,15.7,241,1003.1,Maharashtra,19.7515,75.7139,West
2011-06-12,27.9,33.8,23.2,64,20.0,0.0,14.9,249,1004.6,Maharashtra,19.7515,75.7139,West
2011-06-13,28.3,33.6,23.8,66,20.7,0.0,14.7,256,1005.4,Maharashtra,19.7515,75.7139,West
2011-06-14,29.2,35.2,24.9,61,20.5,0.0,18.2,275,1005.0,Maharashtra,19.7515,75.7139,West
2011-06-15,28.4,34.1,24.6,62,19.9,0.1,18.9,268,1005.1,Maharashtra,19.7515,75.7139,West
2011-06-16,28.5,33.2,24.8,63,20.4,1.1,20.3,259,1004.2,Maharashtra,19.7515,75.7139,West
2011-06-17,29.3,35.0,25.1,62,20.6,0.3,19.4,263,1002.3,Maharashtra,19.7515,75.7139,West
2011-06-18,29.4,34.7,25.0,57,19.5,0.5,20.7,266,1003.0,Maharashtra,19.7515,75.7139,West
2011-06-19,29.9,36.6,25.2,59,20.5,0.3,20.2,268,1002.3,Maharashtra,19.7515,75.7139,West
2011-06-20,29.0,33.8,25.8,63,20.9,0.8,20.7,265,1003.2,Maharashtra,19.7515,75.7139,West
2011-06-21,28.8,33.3,25.7,62,20.6,0.9,20.7,271,1003.8,Maharashtra,19.7515,75.7139,West
2011-06-22,28.9,34.4,25.3,62,20.6,0.0,21.2,271,1002.2,Maharashtra,19.7515,75.7139,West
2011-06-23,29.5,35.9,25.2,61,20.6,0.3,21.1,269,1002.1,Maharashtra,19.7515,75.7139,West
2011-06-24,28.4,32.5,25.4,64,20.7,0.0,18.8,274,1003.0,Maharashtra,19.7515,75.7139,West
2011-06-25,27.1,30.1,25.3,71,21.2,5.1,17.6,272,1002.1,Maharashtra,19.7515,75.7139,West
2011-06-26,26.9,31.0,24.0,74,21.7,6.8,15.5,259,1002.1,Maharashtra,19.7515,75.7139,West
2011-06-27,28.9,34.1,24.9,64,20.9,0.2,20.4,268,1001.8,Maharashtra,19.7515,75.7139,West
2011-06-28,28.1,32.7,24.9,68,21.4,0.8,20.8,263,1002.0,Maharashtra,19.7515,75.7139,West
2011-06-29,28.1,32.3,25.5,66,21.0,0.3,20.5,264,1003.4,Maharashtra,19.7515,75.7139,West
2011-06-30,29.3,35.1,24.0,59,19.6,0.0,16.6,264,1004.7,Maharashtra,19.7515,75.7139,West
