State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-01,27.1,29.7,25.1,87,24.7,22.7,5.9,233,1002.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-02,26.8,28.5,25.1,89,24.8,28.4,5.3,239,1002.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-03,26.5,28.7,24.9,90,24.6,17.8,5.67,219,1002.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-04,26.2,27.3,25.1,91,24.7,31.9,6.04,216,1003.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-05,26.2,27.8,25.3,92,24.7,33.1,6.14,227,1002.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-06,25.9,26.7,25.2,93,24.7,35.6,5.93,226,1002.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-07,26.5,27.6,24.6,89,24.6,14.6,5.7,227,1002.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-08,27.5,28.9,26.4,84,24.6,4.7,6.0,231,1003.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-09,26.7,28.7,24.6,89,24.7,10.9,4.71,219,1004.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-10,27.7,30.2,25.9,84,24.7,3.5,4.81,225,1004.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-11,27.3,29.4,25.3,85,24.6,3.2,4.03,220,1004.6
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-12,27.7,29.8,25.5,83,24.5,4.1,4.53,236,1005.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-13,27.0,29.4,25.6,87,24.6,10.7,4.29,235,1004.6
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-14,26.6,28.9,25.2,90,24.9,25.9,4.55,229,1003.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-15,27.6,30.1,25.3,86,25.0,12.3,4.17,237,1002.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-16,28.0,30.1,25.6,84,25.0,2.9,3.91,239,1003.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-17,28.1,30.1,25.9,83,24.9,1.7,3.27,233,1004.1
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-18,28.0,30.1,25.9,82,24.6,2.2,3.87,234,1004.4
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-19,27.4,29.4,25.6,84,24.4,5.6,4.36,229,1002.1
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-20,27.1,29.3,25.1,87,24.8,7.2,4.75,214,1001.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-21,26.8,28.9,25.3,90,25.0,13.1,3.88,209,1002.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-22,27.3,29.1,25.5,86,24.7,4.0,4.02,231,1003.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-23,26.6,27.8,25.2,88,24.3,12.5,4.65,239,1002.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-24,26.3,28.2,24.6,90,24.5,10.2,4.77,220,1000.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-25,26.6,28.1,25.7,91,25.0,22.5,4.83,235,1000.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-26,26.4,27.8,25.4,91,24.8,23.8,5.37,248,1000.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-27,26.4,27.6,25.1,89,24.4,18.0,6.83,247,1001.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-28,26.5,28.2,25.2,88,24.3,17.3,7.11,243,1003.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-29,26.4,27.7,25.1,88,24.2,8.0,7.08,247,1003.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-07-30,27.1,28.6,26.4,87,24.8,2.9,7.39,239,1003.3
