time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2014-02-01,23.1,30.4,16.9,42,8.6,0.0,8.8,75,1014.6,Gujarat,22.2587,71.1924,West
2014-02-02,23.9,30.7,18.1,45,10.5,0.0,9.0,120,1013.8,Gujarat,22.2587,71.1924,West
2014-02-03,24.0,31.3,17.8,45,10.6,0.0,9.5,306,1012.9,Gujarat,22.2587,71.1924,West
2014-02-04,23.0,30.0,17.0,44,9.3,0.0,10.1,343,1011.9,Gujarat,22.2587,71.1924,West
2014-02-05,23.4,30.8,17.6,49,11.3,0.0,8.1,2,1010.9,Gujarat,22.2587,71.1924,West
2014-02-06,24.4,31.2,18.8,45,10.9,0.0,7.7,292,1010.1,Gujarat,22.2587,71.1924,West
2014-02-07,22.7,29.5,16.9,61,13.5,0.0,14.3,292,1011.2,Gujarat,22.2587,71.1924,West
2014-02-08,19.7,25.4,14.3,52,8.5,0.0,12.9,309,1011.2,Gujarat,22.2587,71.1924,West
2014-02-09,19.0,25.8,13.2,40,4.3,0.0,10.2,338,1012.0,Gujarat,22.2587,71.1924,West
2014-02-10,19.4,26.4,12.2,45,6.3,0.0,11.5,293,1011.5,Gujarat,22.2587,71.1924,West
2014-02-11,19.6,25.7,14.1,52,7.3,0.0,11.1,328,1011.0,Gujarat,22.2587,71.1924,West
2014-02-12,20.1,27.0,12.8,39,5.0,0.0,8.0,59,1009.3,Gujarat,22.2587,71.1924,West
2014-02-13,20.5,26.4,15.1,41,6.0,0.0,16.7,241,1009.1,Gujarat,22.2587,71.1924,West
2014-02-14,20.1,26.4,15.2,52,8.7,0.0,13.2,269,1011.2,Gujarat,22.2587,71.1924,West
2014-02-15,20.0,25.7,14.9,52,8.5,0.0,10.8,290,1010.6,Gujarat,22.2587,71.1924,West
2014-02-16,19.3,25.6,13.1,38,3.0,0.0,11.9,343,1013.3,Gujarat,22.2587,71.1924,West
2014-02-17,20.0,26.3,14.0,33,2.8,0.0,12.7,60,1016.7,Gujarat,22.2587,71.1924,West
2014-02-18,21.0,28.0,14.6,37,5.0,0.0,10.8,80,1016.2,Gujarat,22.2587,71.1924,West
2014-02-19,22.4,29.8,15.3,41,7.6,0.0,6.2,18,1013.5,Gujarat,22.2587,71.1924,West
2014-02-20,22.6,28.9,16.4,50,11.0,0.0,9.5,310,1012.3,Gujarat,22.2587,71.1924,West
2014-02-21,22.5,27.6,18.3,54,12.0,0.0,12.0,294,1012.6,Gujarat,22.2587,71.1924,West
2014-02-22,22.3,28.7,16.4,45,8.0,0.0,10.5,337,1013.9,Gujarat,22.2587,71.1924,West
2014-02-23,22.3,28.6,16.4,37,6.4,0.0,14.4,38,1015.2,Gujarat,22.2587,71.1924,West
2014-02-24,22.7,28.9,17.5,49,11.3,0.2,15.5,49,1014.5,Gujarat,22.2587,71.1924,West
2014-02-25,24.3,31.3,17.9,47,12.1,0.2,9.9,14,1013.3,Gujarat,22.2587,71.1924,West
2014-02-26,24.6,30.3,19.3,37,8.6,0.0,10.8,333,1012.0,Gujarat,22.2587,71.1924,West
2014-02-27,23.3,29.9,17.3,32,4.8,0.0,12.6,290,1011.6,Gujarat,22.2587,71.1924,West
2014-02-28,22.0,27.8,16.6,42,6.5,0.0,14.1,296,1012.1,Gujarat,22.2587,71.1924,West
