State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Madhya_Pradesh,23.2599,77.4126,2024-03-01,23.9,32.5,15.9,49,11.2,0.0,2.79,166,1013.4
Madhya_Pradesh,23.2599,77.4126,2024-03-02,23.8,29.6,19.5,61,15.2,0.5,3.57,194,1011.9
Madhya_Pradesh,23.2599,77.4126,2024-03-03,21.9,27.3,16.9,62,14.0,0.2,3.24,264,1011.8
Madhya_Pradesh,23.2599,77.4126,2024-03-04,18.4,24.9,12.0,42,4.7,0.0,2.61,332,1014.9
Madhya_Pradesh,23.2599,77.4126,2024-03-05,19.0,26.3,12.7,54,8.9,0.0,2.73,39,1015.5
Madhya_Pradesh,23.2599,77.4126,2024-03-06,20.3,27.9,12.9,47,8.2,0.0,2.27,36,1013.9
Madhya_Pradesh,23.2599,77.4126,2024-03-07,21.2,28.4,14.6,48,9.1,0.0,2.08,39,1013.6
Madhya_Pradesh,23.2599,77.4126,2024-03-08,21.6,28.8,14.7,44,8.0,0.0,2.26,42,1014.3
Madhya_Pradesh,23.2599,77.4126,2024-03-09,22.2,29.7,14.8,41,7.6,0.0,2.51,70,1014.2
Madhya_Pradesh,23.2599,77.4126,2024-03-10,23.6,31.7,16.2,41,8.8,0.0,2.86,149,1014.2
Madhya_Pradesh,23.2599,77.4126,2024-03-11,24.6,32.0,17.5,42,10.2,0.0,2.83,327,1014.6
Madhya_Pradesh,23.2599,77.4126,2024-03-12,25.6,32.9,18.6,40,9.8,0.0,2.56,296,1013.2
Madhya_Pradesh,23.2599,77.4126,2024-03-13,24.8,32.4,17.1,34,6.8,0.0,2.66,286,1012.2
Madhya_Pradesh,23.2599,77.4126,2024-03-14,24.5,30.6,19.5,33,6.5,0.0,3.18,303,1013.1
Madhya_Pradesh,23.2599,77.4126,2024-03-15,24.5,31.7,18.3,37,8.4,0.0,2.32,18,1012.4
Madhya_Pradesh,23.2599,77.4126,2024-03-16,25.0,32.4,18.4,35,8.1,0.0,3.2,41,1013.4
Madhya_Pradesh,23.2599,77.4126,2024-03-17,25.4,32.3,19.1,38,10.0,0.0,2.7,60,1013.2
Madhya_Pradesh,23.2599,77.4126,2024-03-18,25.3,31.4,19.6,40,10.8,0.0,2.97,25,1011.9
Madhya_Pradesh,23.2599,77.4126,2024-03-19,25.1,31.6,19.1,27,3.6,0.0,3.34,3,1012.6
Madhya_Pradesh,23.2599,77.4126,2024-03-20,25.1,33.1,16.6,26,2.9,0.0,3.0,3,1012.4
Madhya_Pradesh,23.2599,77.4126,2024-03-21,24.9,32.3,17.0,29,4.9,0.0,1.66,40,1011.6
Madhya_Pradesh,23.2599,77.4126,2024-03-22,26.2,34.4,17.5,31,6.5,0.0,2.05,48,1009.6
Madhya_Pradesh,23.2599,77.4126,2024-03-23,28.1,36.0,20.3,22,3.6,0.0,2.8,294,1008.4
Madhya_Pradesh,23.2599,77.4126,2024-03-24,29.5,36.6,22.5,25,7.0,0.0,3.82,278,1009.9
Madhya_Pradesh,23.2599,77.4126,2024-03-25,29.1,35.8,21.4,29,8.3,0.0,2.32,335,1011.0
Madhya_Pradesh,23.2599,77.4126,2024-03-26,29.1,36.4,22.0,30,9.1,0.0,2.23,74,1011.5
Madhya_Pradesh,23.2599,77.4126,2024-03-27,30.3,38.2,21.6,29,9.3,0.0,1.82,107,1012.5
Madhya_Pradesh,23.2599,77.4126,2024-03-28,31.9,39.4,24.1,27,9.4,0.0,2.82,282,1009.8
Madhya_Pradesh,23.2599,77.4126,2024-03-29,31.0,38.7,23.0,31,11.1,0.1,2.68,296,1009.6
Madhya_Pradesh,23.2599,77.4126,2024-03-30,30.9,37.6,23.8,33,11.9,0.0,2.37,278,1010.9
Madhya_Pradesh,23.2599,77.4126,2024-03-31,30.1,36.4,25.2,27,8.4,0.0,3.48,283,1011.9
Maharashtra,19.076,72.8777,2024-03-01,27.4,33.9,23.1,60,18.1,0.0,3.23,323,1012.1
Maharashtra,19.076,72.8777,2024-03-02,25.9,30.1,22.1,77,21.4,0.0,2.76,301,1012.9
