time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2012-01-01,20.9,26.8,15.0,72,15.4,0.0,4.1,1,1014.6,Tripura,23.9408,91.9882,Northeast
2012-01-02,18.0,20.5,15.7,94,17.0,7.0,4.7,19,1015.0,Tripura,23.9408,91.9882,Northeast
2012-01-03,18.7,23.7,15.2,89,16.7,0.3,4.7,23,1014.1,Tripura,23.9408,91.9882,Northeast
2012-01-04,19.0,23.6,14.7,88,16.8,0.1,3.5,12,1014.6,Tripura,23.9408,91.9882,Northeast
2012-01-05,19.4,24.8,14.8,78,15.1,0.0,4.4,339,1015.8,Tripura,23.9408,91.9882,Northeast
2012-01-06,18.4,25.0,12.5,81,14.7,0.0,4.6,35,1016.9,Tripura,23.9408,91.9882,Northeast
2012-01-07,19.1,25.2,14.4,80,15.4,0.0,4.9,38,1018.4,Tripura,23.9408,91.9882,Northeast
2012-01-08,19.8,24.9,15.6,86,17.2,0.4,5.0,58,1017.6,Tripura,23.9408,91.9882,Northeast
2012-01-09,17.6,19.3,15.1,98,17.3,13.5,6.3,43,1016.5,Tripura,23.9408,91.9882,Northeast
2012-01-10,18.0,22.7,13.5,94,16.8,5.7,3.0,55,1016.1,Tripura,23.9408,91.9882,Northeast
2012-01-11,19.2,24.7,15.4,90,17.5,2.7,4.0,2,1015.9,Tripura,23.9408,91.9882,Northeast
2012-01-12,17.8,23.4,14.4,88,15.6,0.0,4.5,309,1015.1,Tripura,23.9408,91.9882,Northeast
2012-01-13,15.5,21.1,11.5,81,12.0,0.0,6.3,268,1015.4,Tripura,23.9408,91.9882,Northeast
2012-01-14,15.6,21.6,10.8,76,11.2,0.0,3.7,329,1014.5,Tripura,23.9408,91.9882,Northeast
2012-01-15,16.3,22.6,11.1,75,11.6,0.0,5.4,352,1013.1,Tripura,23.9408,91.9882,Northeast
2012-01-16,16.6,23.2,10.3,74,11.5,0.0,3.5,253,1011.3,Tripura,23.9408,91.9882,Northeast
2012-01-17,16.2,24.2,8.7,77,11.7,0.0,3.6,117,1010.6,Tripura,23.9408,91.9882,Northeast
2012-01-18,17.5,25.0,12.2,85,14.7,0.0,3.7,79,1010.8,Tripura,23.9408,91.9882,Northeast
2012-01-19,18.7,25.2,13.9,85,15.9,0.3,5.3,31,1011.8,Tripura,23.9408,91.9882,Northeast
2012-01-20,18.8,25.4,13.1,84,15.8,0.3,4.4,33,1012.0,Tripura,23.9408,91.9882,Northeast
