time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2020-06-01,33.2,39.6,27.3,54,21.3,0.0,11.3,274,1007.2,Gujarat,22.2587,71.1924,West
2020-06-02,32.3,38.5,27.3,55,21.3,0.0,10.3,226,1005.6,Gujarat,22.2587,71.1924,West
2020-06-03,33.1,38.4,29.1,47,20.0,0.0,7.9,88,1002.8,Gujarat,22.2587,71.1924,West
2020-06-04,31.6,37.4,27.3,53,20.8,1.9,9.3,251,1003.3,Gujarat,22.2587,71.1924,West
2020-06-05,31.0,38.3,27.6,61,22.4,4.2,14.7,222,1003.9,Gujarat,22.2587,71.1924,West
2020-06-06,30.7,37.7,26.6,63,22.4,1.2,12.0,211,1003.8,Gujarat,22.2587,71.1924,West
2020-06-07,29.7,34.3,27.0,66,22.5,1.8,11.7,206,1004.0,Gujarat,22.2587,71.1924,West
2020-06-08,29.2,33.5,26.3,67,22.3,0.9,11.6,219,1004.4,Gujarat,22.2587,71.1924,West
2020-06-09,29.9,34.6,26.2,68,23.1,2.3,9.5,235,1004.9,Gujarat,22.2587,71.1924,West
2020-06-10,30.4,36.2,27.2,70,24.0,4.5,11.0,248,1004.3,Gujarat,22.2587,71.1924,West
2020-06-11,28.7,33.6,26.2,79,24.5,13.7,9.2,251,1002.5,Gujarat,22.2587,71.1924,West
2020-06-12,30.0,34.8,26.7,76,25.0,0.5,8.0,248,1000.4,Gujarat,22.2587,71.1924,West
2020-06-13,29.0,34.3,26.1,78,24.5,4.3,6.7,242,1000.6,Gujarat,22.2587,71.1924,West
2020-06-14,28.8,32.3,26.1,78,24.5,0.6,7.2,274,1002.4,Gujarat,22.2587,71.1924,West
2020-06-15,28.6,32.6,25.7,84,25.5,10.1,10.0,268,1001.8,Gujarat,22.2587,71.1924,West
2020-06-16,30.7,35.2,26.9,76,25.8,0.1,13.7,256,1000.1,Gujarat,22.2587,71.1924,West
2020-06-17,30.3,33.9,26.8,72,24.5,0.0,13.7,224,1000.2,Gujarat,22.2587,71.1924,West
2020-06-18,30.8,35.0,27.2,71,24.7,0.3,14.2,200,1001.3,Gujarat,22.2587,71.1924,West
2020-06-19,31.2,35.4,27.4,68,24.3,0.4,18.7,209,1002.9,Gujarat,22.2587,71.1924,West
2020-06-20,31.0,35.6,27.7,67,23.9,0.4,18.1,211,1003.9,Gujarat,22.2587,71.1924,West
2020-06-21,28.9,32.0,27.1,75,23.9,5.9,15.5,222,1003.2,Gujarat,22.2587,71.1924,West
2020-06-22,29.1,33.2,26.1,75,24.1,0.4,13.4,208,1001.9,Gujarat,22.2587,71.1924,West
2020-06-23,29.8,34.0,26.3,74,24.4,2.3,13.4,183,1002.7,Gujarat,22.2587,71.1924,West
2020-06-24,29.8,34.6,27.2,75,24.7,4.5,9.6,195,1004.1,Gujarat,22.2587,71.1924,West
2020-06-25,30.7,35.1,27.0,71,24.4,0.1,10.0,225,1003.6,Gujarat,22.2587,71.1924,West
2020-06-26,31.2,35.6,27.1,66,23.7,0.3,12.1,237,1003.2,Gujarat,22.2587,71.1924,West
2020-06-27,31.4,35.9,27.0,65,23.7,0.0,14.0,238,1003.4,Gujarat,22.2587,71.1924,West
2020-06-28,31.7,36.9,27.5,63,23.4,0.0,15.4,242,1002.8,Gujarat,22.2587,71.1924,West
2020-06-29,31.3,36.6,27.8,69,24.8,2.3,12.2,243,1002.4,Gujarat,22.2587,71.1924,West
2020-06-30,28.5,30.6,25.9,81,25.0,5.1,8.5,174,1002.4,Gujarat,22.2587,71.1924,West
2020-06-01,28.6,34.9,22.6,64,20.7,0.0,6.2,88,1007.6,Haryana,29.0588,76.0856,North
2020-06-02,28.9,33.7,24.6,62,20.5,2.0,6.2,81,1005.8,Haryana,29.0588,76.0856,North
2020-06-03,29.8,35.4,24.6,59,20.6,1.5,5.2,88,1003.8,Haryana,29.0588,76.0856,North
2020-06-04,30.1,36.8,25.3,58,20.4,0.4,5.3,89,1002.7,Haryana,29.0588,76.0856,North
2020-06-05,29.0,34.3,24.8,63,20.7,2.8,6.5,137,1002.6,Haryana,29.0588,76.0856,North
2020-06-06,30.5,35.8,25.8,60,21.4,0.1,8.1,110,1002.0,Haryana,29.0588,76.0856,North
2020-06-07,29.7,34.7,26.5,63,21.5,1.0,7.2,84,1002.0,Haryana,29.0588,76.0856,North
2020-06-08,31.6,37.6,25.5,59,21.9,0.0,5.6,5,1001.5,Haryana,29.0588,76.0856,North
2020-06-09,33.7,39.8,27.6,54,22.5,0.0,7.5,14,1001.5,Haryana,29.0588,76.0856,North
2020-06-10,34.0,39.8,28.8,55,23.0,0.0,7.3,28,1000.7,Haryana,29.0588,76.0856,North
2020-06-11,34.3,40.2,27.7,52,22.7,0.0,5.5,223,999.4,Haryana,29.0588,76.0856,North
2020-06-12,35.5,41.0,29.8,49,22.7,0.0,7.0,107,997.9,Haryana,29.0588,76.0856,North
2020-06-13,33.7,38.8,30.2,56,23.4,1.9,8.3,110,998.7,Haryana,29.0588,76.0856,North
