time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2022-04-01,28.3,33.3,25.1,75,23.1,0.3,12.3,185,1009.6,Tripura,23.9408,91.9882,Northeast
2022-04-02,28.1,33.1,24.6,76,23.3,0.2,5.7,144,1011.6,Tripura,23.9408,91.9882,Northeast
2022-04-03,27.8,32.9,24.6,81,24.1,3.3,9.0,191,1010.3,Tripura,23.9408,91.9882,Northeast
2022-04-04,28.2,32.6,24.8,72,22.3,0.6,15.5,191,1011.2,Tripura,23.9408,91.9882,Northeast
2022-04-05,29.2,34.5,25.7,73,23.6,1.9,10.4,193,1013.3,Tripura,23.9408,91.9882,Northeast
2022-04-06,29.1,35.0,24.8,71,22.9,0.1,8.1,198,1013.2,Tripura,23.9408,91.9882,Northeast
2022-04-07,29.2,35.5,24.4,74,23.6,0.0,5.2,238,1011.7,Tripura,23.9408,91.9882,Northeast
2022-04-08,29.6,35.5,25.1,69,22.8,0.0,8.9,196,1010.1,Tripura,23.9408,91.9882,Northeast
2022-04-09,28.4,34.1,24.9,77,23.6,1.6,8.1,188,1009.5,Tripura,23.9408,91.9882,Northeast
2022-04-10,28.5,33.0,25.1,74,23.2,1.2,8.1,184,1008.4,Tripura,23.9408,91.9882,Northeast
2022-04-11,26.3,29.8,24.9,88,24.2,25.5,10.2,184,1007.5,Tripura,23.9408,91.9882,Northeast
2022-04-12,28.0,33.8,23.7,84,24.8,4.2,7.8,185,1007.7,Tripura,23.9408,91.9882,Northeast
2022-04-13,29.1,34.0,25.7,75,24.0,0.6,11.2,191,1006.4,Tripura,23.9408,91.9882,Northeast
2022-04-14,28.7,32.2,25.5,75,23.7,0.0,16.9,190,1004.9,Tripura,23.9408,91.9882,Northeast
2022-04-15,29.5,34.2,26.6,74,24.2,0.1,18.7,187,1004.5,Tripura,23.9408,91.9882,Northeast
