State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Gujarat,23.0225,72.5714,2025-03-01,28.4,34.0,22.7,39,11.9,0.0,2.38,303,1011.9
Gujarat,23.0225,72.5714,2025-03-02,28.1,33.3,22.8,34,10.2,0.0,1.86,304,1011.1
Gujarat,23.0225,72.5714,2025-03-03,28.5,34.3,22.7,34,10.2,0.0,2.04,304,1011.9
Gujarat,23.0225,72.5714,2025-03-04,27.1,32.4,22.7,28,4.7,0.0,3.39,334,1013.8
Gujarat,23.0225,72.5714,2025-03-05,25.4,32.6,18.8,13,-6.1,0.0,3.17,25,1015.4
Gujarat,23.0225,72.5714,2025-03-06,26.7,33.1,18.3,15,-2.8,0.0,1.99,358,1013.9
Gujarat,23.0225,72.5714,2025-03-07,28.9,35.9,21.0,18,1.6,0.0,1.58,306,1011.2
Gujarat,23.0225,72.5714,2025-03-08,30.5,37.2,23.0,24,6.8,0.0,1.82,286,1008.2
Gujarat,23.0225,72.5714,2025-03-09,31.4,38.0,24.7,24,7.9,0.0,1.14,299,1009.1
Gujarat,23.0225,72.5714,2025-03-10,32.3,39.4,24.6,22,6.9,0.0,1.51,42,1011.3
Gujarat,23.0225,72.5714,2025-03-11,33.3,40.1,25.8,21,6.9,0.0,1.55,31,1011.4
Gujarat,23.0225,72.5714,2025-03-12,33.0,39.5,25.7,20,6.2,0.0,2.16,319,1009.5
Gujarat,23.0225,72.5714,2025-03-13,32.0,39.0,25.1,20,5.2,0.0,2.68,279,1008.4
Gujarat,23.0225,72.5714,2025-03-14,32.0,38.3,26.0,25,8.2,0.0,3.04,267,1008.8
Gujarat,23.0225,72.5714,2025-03-15,31.1,37.4,25.0,28,9.0,0.0,2.32,284,1010.0
Gujarat,23.0225,72.5714,2025-03-16,30.3,36.2,24.6,27,8.2,0.0,2.48,296,1010.9
Gujarat,23.0225,72.5714,2025-03-17,30.0,35.5,23.3,20,3.2,0.0,1.79,324,1011.2
Gujarat,23.0225,72.5714,2025-03-18,30.3,36.3,23.8,22,5.3,0.0,2.09,57,1010.3
Gujarat,23.0225,72.5714,2025-03-19,30.1,36.1,23.8,20,3.8,0.0,2.22,306,1011.0
Gujarat,23.0225,72.5714,2025-03-20,29.3,35.0,22.7,26,6.7,0.0,2.88,295,1012.9
Gujarat,23.0225,72.5714,2025-03-21,29.5,35.3,23.1,30,8.4,0.0,2.37,305,1013.1
Gujarat,23.0225,72.5714,2025-03-22,31.4,37.4,24.7,20,5.1,0.0,1.65,339,1011.9
Gujarat,23.0225,72.5714,2025-03-23,32.4,38.7,24.7,17,3.7,0.0,1.38,352,1012.0
Gujarat,23.0225,72.5714,2025-03-24,33.1,39.6,25.8,15,2.3,0.0,1.37,339,1011.5
Gujarat,23.0225,72.5714,2025-03-25,33.1,39.3,25.8,18,4.8,0.0,1.55,299,1008.6
Gujarat,23.0225,72.5714,2025-03-26,31.9,37.8,25.6,27,10.0,0.0,2.3,274,1007.1
Gujarat,23.0225,72.5714,2025-03-27,30.5,36.1,24.9,34,11.3,0.0,2.57,288,1008.5
Gujarat,23.0225,72.5714,2025-03-28,30.1,36.2,24.4,12,-5.3,0.0,3.0,343,1009.5
Gujarat,23.0225,72.5714,2025-03-29,29.7,36.8,22.0,8,-8.8,0.0,2.54,14,1009.1
Gujarat,23.0225,72.5714,2025-03-30,30.9,38.4,22.8,10,-5.3,0.0,2.36,15,1008.9
Gujarat,23.0225,72.5714,2025-03-31,32.2,39.4,24.1,11,-3.3,0.0,2.5,358,1008.6
Haryana,30.7333,76.7794,2025-03-01,16.8,23.2,10.8,73,11.5,0.1,1.87,126,1014.3
Haryana,30.7333,76.7794,2025-03-02,16.6,23.6,9.5,65,9.6,0.0,2.61,324,1012.4
Haryana,30.7333,76.7794,2025-03-03,17.3,25.2,10.2,63,9.4,1.0,1.75,20,1011.6
Haryana,30.7333,76.7794,2025-03-04,17.2,23.0,12.6,61,9.0,1.2,3.11,323,1013.6
Haryana,30.7333,76.7794,2025-03-05,15.5,21.3,10.6,62,7.7,0.0,5.29,317,1013.6
Haryana,30.7333,76.7794,2025-03-06,17.5,24.9,11.9,54,7.6,0.0,3.91,320,1011.3
Haryana,30.7333,76.7794,2025-03-07,18.2,26.5,10.6,47,6.0,0.0,2.97,323,1010.0
Haryana,30.7333,76.7794,2025-03-08,19.6,27.4,13.6,47,7.1,0.0,3.12,329,1008.3
Haryana,30.7333,76.7794,2025-03-09,19.4,29.2,11.1,47,6.1,0.0,1.53,135,1012.4
Haryana,30.7333,76.7794,2025-03-10,21.8,29.2,15.3,46,8.9,0.0,1.7,142,1015.9
Haryana,30.7333,76.7794,2025-03-11,21.5,30.9,12.9,50,9.5,0.1,1.67,328,1013.4
Haryana,30.7333,76.7794,2025-03-12,22.8,31.4,15.9,45,9.2,0.0,2.8,326,1008.7
Haryana,30.7333,76.7794,2025-03-13,21.1,29.1,15.3,53,10.5,3.6,1.78,352,1007.7
Haryana,30.7333,76.7794,2025-03-14,21.6,29.8,14.4,50,9.4,3.3,2.17,113,1009.6
Haryana,30.7333,76.7794,2025-03-15,19.8,25.9,15.8,63,12.2,5.4,3.19,30,1011.9
Haryana,30.7333,76.7794,2025-03-16,19.4,26.7,14.0,56,9.7,0.6,1.87,15,1012.5
Haryana,30.7333,76.7794,2025-03-17,19.1,26.7,11.3,55,8.6,0.0,2.06,324,1012.6
Haryana,30.7333,76.7794,2025-03-18,20.4,27.9,12.1,51,9.0,0.0,3.47,328,1012.0
Haryana,30.7333,76.7794,2025-03-19,22.4,29.4,16.4,42,7.6,0.0,2.99,336,1013.0
Haryana,30.7333,76.7794,2025-03-20,21.6,29.6,13.1,42,6.9,0.0,2.62,334,1014.5
Haryana,30.7333,76.7794,2025-03-21,22.4,29.8,16.1,34,4.6,0.0,3.32,331,1013.5
Haryana,30.7333,76.7794,2025-03-22,21.9,30.1,13.9,37,5.6,0.0,2.01,332,1012.2
Haryana,30.7333,76.7794,2025-03-23,21.9,29.7,13.4,42,7.7,0.0,1.75,136,1014.4
Haryana,30.7333,76.7794,2025-03-24,22.6,30.3,14.6,45,9.4,0.0,1.5,128,1013.7
Haryana,30.7333,76.7794,2025-03-25,23.8,31.9,15.7,46,10.5,0.0,1.9,13,1009.9
Haryana,30.7333,76.7794,2025-03-26,25.2,33.9,16.3,38,8.6,0.0,2.16,19,1006.5
Haryana,30.7333,76.7794,2025-03-27,26.4,33.7,18.1,31,7.5,0.2,1.64,106,1006.0
Haryana,30.7333,76.7794,2025-03-28,23.5,30.7,18.0,32,5.1,0.0,3.13,325,1009.0
Haryana,30.7333,76.7794,2025-03-29,21.2,29.0,14.8,33,3.6,0.0,4.69,321,1009.2
Haryana,30.7333,76.7794,2025-03-30,23.0,30.3,17.2,30,3.3,0.0,3.77,327,1009.7
Haryana,30.7333,76.7794,2025-03-31,24.0,32.2,16.6,24,1.1,0.0,3.58,329,1010.0
Himachal_Pradesh,31.1048,77.1734,2025-03-01,4.6,11.7,-1.2,76,-0.2,3.3,1.6,132,1016.3
Himachal_Pradesh,31.1048,77.1734,2025-03-02,5.6,13.3,-1.4,68,-0.9,0.1,1.44,285,1014.0
Himachal_Pradesh,31.1048,77.1734,2025-03-03,4.8,10.3,0.0,66,-1.6,4.5,1.62,101,1014.3
Himachal_Pradesh,31.1048,77.1734,2025-03-04,3.7,10.6,-0.3,72,-1.6,9.9,2.08,342,1015.6
Himachal_Pradesh,31.1048,77.1734,2025-03-05,4.2,10.9,-0.7,56,-4.6,0.0,2.48,327,1014.6
Himachal_Pradesh,31.1048,77.1734,2025-03-06,7.1,15.0,1.4,43,-5.8,0.0,2.1,334,1013.0
Himachal_Pradesh,31.1048,77.1734,2025-03-07,7.3,15.3,1.9,49,-4.1,0.0,1.8,313,1012.3
Himachal_Pradesh,31.1048,77.1734,2025-03-08,7.4,14.5,2.0,55,-1.9,0.0,1.94,320,1011.0
Himachal_Pradesh,31.1048,77.1734,2025-03-09,8.4,16.7,1.6,45,-4.2,0.0,1.36,251,1015.3
Himachal_Pradesh,31.1048,77.1734,2025-03-10,9.7,16.3,5.3,49,-0.9,0.0,1.36,19,1019.7
Himachal_Pradesh,31.1048,77.1734,2025-03-11,9.9,16.1,4.8,50,-0.4,0.2,2.23,10,1017.9
Himachal_Pradesh,31.1048,77.1734,2025-03-12,10.2,17.5,4.8,49,-0.8,0.4,2.21,347,1012.9
Himachal_Pradesh,31.1048,77.1734,2025-03-13,7.9,15.4,3.2,64,1.0,8.3,1.42,101,1011.9
Himachal_Pradesh,31.1048,77.1734,2025-03-14,7.9,15.8,0.6,61,-0.2,4.4,2.19,136,1013.5
Himachal_Pradesh,31.1048,77.1734,2025-03-15,6.0,13.6,1.6,82,2.9,32.8,2.52,95,1016.1
Himachal_Pradesh,31.1048,77.1734,2025-03-16,5.8,13.7,0.5,73,0.1,6.7,2.16,106,1016.1
Himachal_Pradesh,31.1048,77.1734,2025-03-17,6.0,14.1,-1.1,65,-1.2,3.8,1.55,7,1015.5
Himachal_Pradesh,31.1048,77.1734,2025-03-18,8.1,15.1,1.6,56,-0.9,0.0,1.87,325,1015.1
Himachal_Pradesh,31.1048,77.1734,2025-03-19,9.4,16.2,3.9,48,-2.2,0.0,1.8,319,1016.5
Himachal_Pradesh,31.1048,77.1734,2025-03-20,8.6,16.5,1.9,48,-2.8,0.0,1.97,320,1018.2
