time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2014-04-01,28.8,34.7,25.3,76,23.7,1.8,10.4,193,1006.3,Tripura,23.9408,91.9882,Northeast
2014-04-02,27.8,33.7,24.3,77,23.0,2.7,7.4,170,1007.3,Tripura,23.9408,91.9882,Northeast
2014-04-03,27.0,34.2,23.0,78,22.5,9.6,6.4,198,1008.7,Tripura,23.9408,91.9882,Northeast
2014-04-04,24.1,29.1,20.6,75,19.1,1.5,7.3,38,1010.0,Tripura,23.9408,91.9882,Northeast
2014-04-05,26.0,32.8,18.8,69,19.2,0.0,6.0,25,1009.6,Tripura,23.9408,91.9882,Northeast
2014-04-06,25.1,30.6,22.2,86,22.5,20.4,5.9,175,1010.8,Tripura,23.9408,91.9882,Northeast
2014-04-07,26.0,32.0,21.3,85,23.2,1.4,5.5,164,1010.3,Tripura,23.9408,91.9882,Northeast
2014-04-08,27.5,34.0,23.3,83,24.1,10.2,7.4,192,1008.7,Tripura,23.9408,91.9882,Northeast
2014-04-09,25.8,31.8,22.8,89,23.8,6.7,5.0,165,1009.7,Tripura,23.9408,91.9882,Northeast
2014-04-10,27.2,33.7,21.7,81,23.3,0.2,5.0,356,1010.2,Tripura,23.9408,91.9882,Northeast
2014-04-11,28.1,34.8,21.9,68,20.5,0.0,6.1,350,1009.8,Tripura,23.9408,91.9882,Northeast
2014-04-12,27.8,35.0,21.0,64,19.7,0.0,5.6,339,1009.5,Tripura,23.9408,91.9882,Northeast
2014-04-13,28.0,35.5,21.3,61,19.2,0.1,6.2,12,1010.5,Tripura,23.9408,91.9882,Northeast
2014-04-14,28.1,35.7,21.2,63,19.5,0.0,6.1,356,1010.6,Tripura,23.9408,91.9882,Northeast
2014-04-15,28.5,36.2,21.9,67,21.0,0.5,4.4,1,1010.0,Tripura,23.9408,91.9882,Northeast
2014-04-16,28.8,36.0,22.4,72,22.7,0.2,5.4,341,1008.2,Tripura,23.9408,91.9882,Northeast
2014-04-17,28.8,35.2,23.4,72,22.9,0.3,7.6,183,1007.4,Tripura,23.9408,91.9882,Northeast
2014-04-18,29.2,35.7,23.0,75,23.7,0.2,5.8,205,1009.5,Tripura,23.9408,91.9882,Northeast
2014-04-19,29.1,36.0,23.7,73,23.2,0.4,5.2,6,1008.7,Tripura,23.9408,91.9882,Northeast
2014-04-20,30.5,37.8,23.8,64,21.8,0.0,5.9,324,1007.6,Tripura,23.9408,91.9882,Northeast
2014-04-21,30.0,37.3,23.8,58,19.8,0.0,5.9,318,1008.6,Tripura,23.9408,91.9882,Northeast
2014-04-22,29.3,37.8,20.8,56,18.4,0.0,5.9,319,1009.7,Tripura,23.9408,91.9882,Northeast
2014-04-23,29.7,37.8,22.5,58,19.7,0.0,7.4,239,1007.9,Tripura,23.9408,91.9882,Northeast
2014-04-24,30.6,38.1,24.4,57,20.1,0.0,10.2,209,1006.1,Tripura,23.9408,91.9882,Northeast
2014-04-25,29.7,37.6,25.6,70,23.2,4.3,7.7,187,1006.9,Tripura,23.9408,91.9882,Northeast
2014-04-26,29.0,36.4,24.8,79,24.7,3.1,5.0,202,1007.5,Tripura,23.9408,91.9882,Northeast
2014-04-27,29.5,36.5,24.4,77,24.7,7.2,5.6,191,1008.1,Tripura,23.9408,91.9882,Northeast
2014-04-28,27.3,32.9,22.0,78,22.9,9.3,5.8,236,1008.5,Tripura,23.9408,91.9882,Northeast
2014-04-29,28.2,35.9,23.7,81,24.3,8.2,5.4,188,1007.8,Tripura,23.9408,91.9882,Northeast
2014-04-30,28.3,35.7,20.1,77,23.5,13.0,5.3,103,1008.1,Tripura,23.9408,91.9882,Northeast
2014-04-01,26.1,33.7,17.7,39,9.8,0.0,13.7,284,1006.3,Uttar Pradesh,26.8467,80.9462,North
2014-04-02,27.1,36.2,17.8,40,11.5,0.0,10.2,291,1005.6,Uttar Pradesh,26.8467,80.9462,North
2014-04-03,27.6,34.8,21.7,43,12.8,0.0,10.8,314,1008.1,Uttar Pradesh,26.8467,80.9462,North
2014-04-04,26.5,34.1,18.0,42,11.6,0.0,12.9,287,1009.2,Uttar Pradesh,26.8467,80.9462,North
2014-04-05,28.5,36.4,20.5,44,14.1,0.0,14.6,286,1008.3,Uttar Pradesh,26.8467,80.9462,North
2014-04-06,28.7,37.5,20.1,49,16.0,0.0,9.0,301,1007.9,Uttar Pradesh,26.8467,80.9462,North
