time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2019-09-01,26.6,27.9,25.7,84,23.7,28.6,11.0,245,1004.7,Andhra Pradesh,15.9129,79.74,South
2019-09-02,27.5,30.4,25.3,82,24.0,11.6,9.8,256,1005.4,Andhra Pradesh,15.9129,79.74,South
2019-09-03,26.9,29.0,25.5,83,23.8,20.0,13.0,259,1004.5,Andhra Pradesh,15.9129,79.74,South
2019-09-04,27.5,31.6,25.3,82,24.0,13.8,12.9,249,1003.2,Andhra Pradesh,15.9129,79.74,South
2019-09-05,29.3,33.8,26.3,72,23.5,2.7,15.2,255,1002.8,Andhra Pradesh,15.9129,79.74,South
2019-09-06,29.1,32.9,26.9,71,23.3,0.2,17.1,260,1002.6,Andhra Pradesh,15.9129,79.74,South
2019-09-07,29.4,32.0,27.2,69,23.2,0.7,17.0,254,1003.6,Andhra Pradesh,15.9129,79.74,South
2019-09-08,29.3,33.0,26.2,73,23.8,4.1,13.4,251,1005.1,Andhra Pradesh,15.9129,79.74,South
2019-09-09,30.6,34.0,27.6,66,23.3,0.0,14.1,251,1004.9,Andhra Pradesh,15.9129,79.74,South
2019-09-10,30.7,34.9,28.1,66,23.3,0.1,12.3,251,1005.2,Andhra Pradesh,15.9129,79.74,South
2019-09-11,30.6,35.0,27.8,64,22.7,0.0,11.0,262,1006.3,Andhra Pradesh,15.9129,79.74,South
2019-09-12,30.0,33.5,27.2,65,22.6,0.0,10.5,251,1007.8,Andhra Pradesh,15.9129,79.74,South
2019-09-13,30.3,35.3,27.6,67,23.2,0.2,10.3,253,1008.3,Andhra Pradesh,15.9129,79.74,South
2019-09-14,29.9,34.9,25.6,69,23.2,0.0,8.8,258,1007.7,Andhra Pradesh,15.9129,79.74,South
2019-09-15,30.0,34.4,25.7,69,23.4,1.8,9.0,272,1007.4,Andhra Pradesh,15.9129,79.74,South
2019-09-16,29.4,33.9,26.6,76,24.6,14.6,9.2,274,1005.8,Andhra Pradesh,15.9129,79.74,South
2019-09-17,27.5,30.2,26.0,85,24.7,19.5,5.5,252,1005.2,Andhra Pradesh,15.9129,79.74,South
2019-09-18,27.2,31.1,25.3,88,25.1,21.6,3.2,109,1006.0,Andhra Pradesh,15.9129,79.74,South
2019-09-19,27.2,31.0,25.3,89,25.2,12.7,3.4,162,1007.0,Andhra Pradesh,15.9129,79.74,South
2019-09-20,28.5,33.2,25.4,83,25.2,8.0,5.8,227,1007.5,Andhra Pradesh,15.9129,79.74,South
2019-09-21,28.8,32.7,26.5,84,25.8,9.6,3.5,116,1007.3,Andhra Pradesh,15.9129,79.74,South
2019-09-22,28.7,32.2,26.2,84,25.5,10.6,4.8,117,1008.0,Andhra Pradesh,15.9129,79.74,South
2019-09-23,29.0,33.2,26.0,81,25.3,17.2,3.1,134,1008.0,Andhra Pradesh,15.9129,79.74,South
2019-09-24,27.4,31.2,25.9,89,25.5,16.3,4.8,120,1007.8,Andhra Pradesh,15.9129,79.74,South
2019-09-25,27.7,31.7,25.1,85,24.8,5.6,9.2,138,1009.2,Andhra Pradesh,15.9129,79.74,South
2019-09-26,27.6,30.9,25.2,85,24.9,6.3,12.3,148,1012.3,Andhra Pradesh,15.9129,79.74,South
2019-09-27,28.3,32.0,25.5,84,25.1,3.3,6.1,154,1014.0,Andhra Pradesh,15.9129,79.74,South
2019-09-28,29.1,33.2,26.1,77,24.5,0.0,7.9,173,1012.7,Andhra Pradesh,15.9129,79.74,South
2019-09-29,29.1,33.1,26.5,76,24.2,0.2,8.4,163,1013.1,Andhra Pradesh,15.9129,79.74,South
2019-09-30,28.8,32.3,26.0,79,24.5,0.2,9.2,163,1012.2,Andhra Pradesh,15.9129,79.74,South
2019-09-01,29.0,33.6,24.2,74,23.7,0.7,3.8,344,1005.6,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-02,28.2,32.9,25.6,79,24.1,8.7,4.1,350,1005.8,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-03,28.0,32.2,25.5,83,24.6,4.1,3.5,357,1006.5,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-04,26.7,29.7,25.2,86,24.2,9.7,3.0,343,1006.3,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-05,26.2,27.9,25.1,85,23.4,0.6,2.7,77,1006.3,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-06,27.1,30.8,24.9,83,23.7,2.6,2.3,31,1005.3,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-07,27.0,30.3,25.2,88,24.7,35.8,2.8,178,1006.2,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-08,25.9,27.4,25.0,92,24.5,49.0,2.9,122,1006.5,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-09,25.6,27.0,24.9,96,24.9,31.3,3.7,137,1005.1,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-10,25.4,26.7,24.3,97,25.0,17.1,3.0,138,1005.6,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-11,26.9,30.2,24.7,92,25.4,13.0,2.9,143,1008.2,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-12,25.2,26.0,24.4,96,24.5,21.7,3.1,153,1010.9,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-13,24.8,25.8,23.9,96,24.2,23.6,3.7,141,1010.6,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-14,25.2,27.2,23.9,95,24.3,23.5,3.7,137,1009.9,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-15,25.1,26.8,24.1,94,24.1,54.7,4.2,127,1008.9,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-16,24.7,25.8,23.6,95,23.9,29.0,4.3,143,1009.1,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-17,24.9,27.1,23.7,92,23.5,27.4,3.9,149,1011.4,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-18,25.6,28.5,22.7,88,23.5,4.9,3.3,319,1013.6,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-19,26.1,30.9,22.2,83,22.8,1.7,3.4,331,1013.2,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-20,26.7,31.1,22.4,81,23.1,3.6,3.4,352,1012.1,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-21,26.7,31.1,23.4,77,22.2,1.7,4.3,2,1011.8,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-22,26.2,30.1,22.8,77,21.6,6.8,3.9,21,1013.9,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-23,22.7,24.3,21.3,94,21.6,48.8,2.9,103,1016.4,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-24,22.9,23.9,22.0,88,20.7,32.7,2.9,98,1017.9,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-25,23.8,27.4,19.5,87,21.5,6.5,3.6,138,1018.8,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-26,24.8,28.4,22.2,87,22.5,2.1,2.6,29,1018.5,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-27,24.1,27.7,21.8,87,21.9,9.7,2.5,353,1018.4,Arunachal Pradesh,28.218,94.7278,Northeast
2019-09-28,24.8,29.0,21.9,80,21.1,0.0,3.9,336,1017.4,Arunachal Pradesh,28.218,94.7278,Northeast
