State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Gujarat,23.0225,72.5714,2024-11-01,28.6,35.8,21.8,45,14.4,0.0,1.91,35,1012.5
Gujarat,23.0225,72.5714,2024-11-02,27.3,34.8,20.0,45,13.5,0.0,1.46,283,1012.9
Gujarat,23.0225,72.5714,2024-11-03,27.6,35.0,20.3,47,14.7,0.0,1.8,45,1012.8
Gujarat,23.0225,72.5714,2024-11-04,28.0,34.9,21.8,47,15.1,0.0,2.02,53,1011.8
Gujarat,23.0225,72.5714,2024-11-05,27.7,35.0,21.8,49,15.3,0.0,2.26,51,1012.6
Gujarat,23.0225,72.5714,2024-11-06,27.5,34.5,22.0,49,15.3,0.0,2.37,58,1013.9
Gujarat,23.0225,72.5714,2024-11-07,27.4,34.4,21.9,54,16.8,0.0,1.8,70,1013.2
Gujarat,23.0225,72.5714,2024-11-08,27.3,34.3,21.7,54,16.4,0.0,1.93,29,1012.8
Gujarat,23.0225,72.5714,2024-11-09,27.4,34.2,21.7,48,15.0,0.0,2.07,27,1012.9
Gujarat,23.0225,72.5714,2024-11-10,26.8,34.3,21.4,48,14.3,0.0,2.4,42,1013.3
Gujarat,23.0225,72.5714,2024-11-11,26.7,33.5,20.4,47,13.9,0.0,2.21,52,1013.2
Gujarat,23.0225,72.5714,2024-11-12,27.1,33.4,20.1,47,14.2,0.0,2.09,53,1012.6
Gujarat,23.0225,72.5714,2024-11-13,28.2,33.1,22.6,41,13.2,0.0,1.89,78,1011.4
Gujarat,23.0225,72.5714,2024-11-14,27.8,33.0,21.8,41,12.4,0.0,1.93,79,1012.5
Gujarat,23.0225,72.5714,2024-11-15,27.2,32.6,20.8,40,11.5,0.0,1.74,70,1013.0
Gujarat,23.0225,72.5714,2024-11-16,27.4,32.6,21.6,36,10.5,0.0,1.77,35,1012.5
Gujarat,23.0225,72.5714,2024-11-17,27.3,32.8,21.1,37,10.4,0.0,2.04,48,1012.6
Gujarat,23.0225,72.5714,2024-11-18,26.8,32.1,20.9,37,10.7,0.0,1.98,57,1013.6
Gujarat,23.0225,72.5714,2024-11-19,26.2,31.4,20.4,40,11.3,0.0,2.08,55,1014.7
Gujarat,23.0225,72.5714,2024-11-20,25.6,30.7,20.3,40,10.6,0.0,2.09,60,1014.2
Gujarat,23.0225,72.5714,2024-11-21,24.6,30.0,18.8,36,8.1,0.0,1.89,53,1014.0
Gujarat,23.0225,72.5714,2024-11-22,23.9,29.3,17.6,38,8.3,0.0,2.04,59,1013.5
Gujarat,23.0225,72.5714,2024-11-23,23.9,29.7,17.7,42,9.7,0.0,1.84,53,1013.9
Gujarat,23.0225,72.5714,2024-11-24,24.3,30.1,18.0,43,10.5,0.0,1.86,53,1014.2
Gujarat,23.0225,72.5714,2024-11-25,24.8,30.0,19.0,41,10.0,0.0,2.33,65,1014.5
Gujarat,23.0225,72.5714,2024-11-26,24.8,30.5,18.2,35,7.6,0.0,1.98,59,1014.5
Gujarat,23.0225,72.5714,2024-11-27,25.0,30.5,18.6,34,7.5,0.0,1.9,62,1013.6
