time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2020-12-01,23.1,30.0,17.8,64,15.4,0.0,4.6,126,1016.0,Odisha,20.9517,85.0985,East
2020-12-02,22.8,30.0,17.7,67,16.0,0.0,3.8,193,1014.5,Odisha,20.9517,85.0985,East
2020-12-03,23.2,30.7,17.7,67,16.1,0.0,3.1,271,1013.9,Odisha,20.9517,85.0985,East
2020-12-04,23.0,30.2,17.8,65,15.5,0.0,3.2,145,1013.1,Odisha,20.9517,85.0985,East
2020-12-05,23.1,30.6,17.2,65,15.6,0.0,3.7,150,1013.9,Odisha,20.9517,85.0985,East
2020-12-06,23.1,30.7,17.0,69,16.6,0.0,3.8,149,1015.5,Odisha,20.9517,85.0985,East
2020-12-07,23.9,31.7,17.5,67,16.6,0.0,4.2,297,1016.5,Odisha,20.9517,85.0985,East
2020-12-08,23.9,31.8,18.6,64,16.1,0.0,4.7,314,1016.0,Odisha,20.9517,85.0985,East
2020-12-09,24.0,31.4,18.9,62,15.8,0.0,4.8,300,1014.7,Odisha,20.9517,85.0985,East
2020-12-10,23.1,31.2,18.0,68,16.4,0.0,3.4,158,1014.4,Odisha,20.9517,85.0985,East
2020-12-11,23.5,31.1,18.3,67,16.3,0.0,3.2,20,1014.4,Odisha,20.9517,85.0985,East
2020-12-12,23.3,31.0,17.1,71,17.3,0.0,4.6,86,1013.9,Odisha,20.9517,85.0985,East
2020-12-13,24.1,30.8,18.5,68,17.3,0.0,4.0,63,1012.9,Odisha,20.9517,85.0985,East
2020-12-14,24.0,29.8,19.3,74,18.8,0.0,5.8,109,1013.9,Odisha,20.9517,85.0985,East
2020-12-15,24.2,29.7,20.2,73,18.8,0.0,6.1,120,1015.9,Odisha,20.9517,85.0985,East
2020-12-16,24.1,29.7,19.5,69,17.8,0.0,4.7,130,1016.7,Odisha,20.9517,85.0985,East
2020-12-17,23.8,29.0,19.3,72,18.3,0.0,4.6,86,1015.8,Odisha,20.9517,85.0985,East
2020-12-18,23.1,28.9,19.1,73,17.6,0.1,5.4,356,1016.0,Odisha,20.9517,85.0985,East
2020-12-19,21.6,28.2,16.8,62,13.5,0.0,3.8,344,1017.1,Odisha,20.9517,85.0985,East
2020-12-20,19.9,27.7,14.2,63,12.0,0.0,6.0,317,1017.2,Odisha,20.9517,85.0985,East
2020-12-21,19.9,27.3,13.4,57,10.6,0.0,6.3,300,1015.6,Odisha,20.9517,85.0985,East
2020-12-22,19.7,27.5,14.1,59,10.9,0.0,3.6,289,1014.7,Odisha,20.9517,85.0985,East
2020-12-23,19.8,27.7,14.4,63,12.0,0.0,2.8,270,1014.0,Odisha,20.9517,85.0985,East
2020-12-24,20.2,27.7,14.6,67,13.5,0.0,3.4,138,1013.8,Odisha,20.9517,85.0985,East
2020-12-25,20.6,28.0,14.8,69,14.3,0.0,4.0,332,1014.5,Odisha,20.9517,85.0985,East
2020-12-26,20.4,27.6,14.8,69,14.0,0.0,4.2,130,1015.3,Odisha,20.9517,85.0985,East
2020-12-27,20.9,28.2,16.1,67,13.8,0.0,3.3,311,1014.1,Odisha,20.9517,85.0985,East
2020-12-28,21.0,28.6,13.7,67,14.0,0.0,4.4,95,1013.8,Odisha,20.9517,85.0985,East
2020-12-29,21.6,29.1,15.3,68,14.8,0.0,4.7,119,1014.2,Odisha,20.9517,85.0985,East
2020-12-30,21.5,28.3,16.5,68,14.7,0.0,4.3,116,1015.5,Odisha,20.9517,85.0985,East
2020-12-31,20.9,27.9,15.5,68,14.3,0.0,4.1,119,1015.8,Odisha,20.9517,85.0985,East
2020-12-01,15.4,24.6,8.3,78,11.0,0.0,6.0,318,1017.6,Punjab,31.1471,75.3412,North
2020-12-02,15.3,24.3,8.9,79,11.1,0.0,8.1,312,1015.6,Punjab,31.1471,75.3412,North
2020-12-03,16.0,24.8,9.3,77,11.5,0.0,4.8,308,1014.0,Punjab,31.1471,75.3412,North
2020-12-04,16.2,24.2,10.8,82,12.8,0.0,7.2,102,1012.9,Punjab,31.1471,75.3412,North
2020-12-05,17.4,23.9,12.8,83,14.3,0.0,8.5,105,1013.2,Punjab,31.1471,75.3412,North
2020-12-06,17.2,23.8,13.3,85,14.4,0.0,6.2,78,1016.3,Punjab,31.1471,75.3412,North
2020-12-07,16.9,24.2,12.3,83,13.8,0.0,7.0,316,1017.4,Punjab,31.1471,75.3412,North
2020-12-08,16.1,22.9,12.6,83,13.0,0.0,5.9,329,1017.6,Punjab,31.1471,75.3412,North
2020-12-09,15.1,19.5,11.3,82,12.0,1.0,8.2,329,1016.5,Punjab,31.1471,75.3412,North
2020-12-10,16.1,22.8,12.1,82,12.8,0.0,7.5,322,1016.0,Punjab,31.1471,75.3412,North
2020-12-11,16.5,24.2,11.4,81,12.9,0.6,6.0,323,1015.0,Punjab,31.1471,75.3412,North
