time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2015-05-01,31.7,38.5,26.0,71,25.0,0.0,7.1,146,1006.4,Odisha,20.9517,85.0985,East
2015-05-02,32.5,39.4,27.2,70,25.8,0.2,6.2,143,1006.0,Odisha,20.9517,85.0985,East
2015-05-03,32.1,39.5,27.0,70,25.4,0.6,6.1,112,1007.5,Odisha,20.9517,85.0985,East
2015-05-04,29.5,34.6,25.7,76,24.6,2.5,5.6,143,1009.1,Odisha,20.9517,85.0985,East
2015-05-05,31.0,37.3,25.8,66,23.4,0.4,3.5,135,1007.4,Odisha,20.9517,85.0985,East
2015-05-06,31.9,38.5,26.7,62,23.1,1.6,5.2,192,1005.7,Odisha,20.9517,85.0985,East
2015-05-07,32.3,38.8,26.8,58,22.3,0.0,7.2,230,1006.0,Odisha,20.9517,85.0985,East
2015-05-08,33.1,39.9,27.7,64,24.2,0.0,7.8,228,1004.4,Odisha,20.9517,85.0985,East
2015-05-09,33.0,39.7,27.0,65,23.9,0.0,5.3,145,1003.8,Odisha,20.9517,85.0985,East
2015-05-10,32.5,38.8,27.7,66,24.5,1.1,5.1,168,1004.6,Odisha,20.9517,85.0985,East
2015-05-11,31.0,35.2,26.7,66,23.6,1.7,5.4,187,1006.7,Odisha,20.9517,85.0985,East
2015-05-12,32.4,38.7,26.4,58,22.6,0.2,7.2,215,1006.6,Odisha,20.9517,85.0985,East
2015-05-13,32.1,37.4,27.5,70,25.7,1.6,5.4,150,1006.2,Odisha,20.9517,85.0985,East
2015-05-14,32.3,38.0,26.4,67,24.9,2.2,5.4,181,1007.3,Odisha,20.9517,85.0985,East
2015-05-15,31.6,37.5,25.9,73,25.8,13.1,5.6,174,1007.5,Odisha,20.9517,85.0985,East
2015-05-16,29.0,33.0,25.6,82,25.5,23.1,5.0,232,1006.8,Odisha,20.9517,85.0985,East
2015-05-17,29.5,34.3,24.5,77,24.8,10.1,6.4,142,1004.9,Odisha,20.9517,85.0985,East
2015-05-18,31.4,36.6,26.7,74,26.1,0.0,8.2,147,1003.3,Odisha,20.9517,85.0985,East
2015-05-19,32.2,37.2,27.7,75,27.0,0.0,8.2,113,1001.6,Odisha,20.9517,85.0985,East
2015-05-20,33.4,38.4,28.7,72,27.3,0.0,6.5,93,1001.7,Odisha,20.9517,85.0985,East
2015-05-21,34.5,39.0,29.5,66,26.7,0.0,6.6,122,1001.4,Odisha,20.9517,85.0985,East
2015-05-22,34.1,40.6,29.3,66,26.1,0.0,7.0,132,1000.8,Odisha,20.9517,85.0985,East
2015-05-23,33.7,40.6,28.9,70,26.9,2.5,6.8,140,999.6,Odisha,20.9517,85.0985,East
2015-05-24,34.7,41.2,28.6,59,24.5,0.0,6.6,158,999.8,Odisha,20.9517,85.0985,East
2015-05-25,34.9,41.9,28.5,64,25.9,0.0,6.0,152,999.7,Odisha,20.9517,85.0985,East
2015-05-26,33.9,39.5,29.2,70,27.2,0.0,9.8,134,1001.7,Odisha,20.9517,85.0985,East
2015-05-27,32.8,38.7,28.2,74,27.3,0.0,12.8,140,1002.7,Odisha,20.9517,85.0985,East
2015-05-28,33.2,39.4,29.1,73,27.4,0.0,11.1,142,1001.7,Odisha,20.9517,85.0985,East
2015-05-29,33.2,39.2,28.7,73,27.3,0.0,11.3,146,1002.7,Odisha,20.9517,85.0985,East
2015-05-30,33.1,39.1,28.5,74,27.5,0.0,10.7,146,1003.7,Odisha,20.9517,85.0985,East
