time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2015-12-01,27.1,32.6,22.5,67,19.9,0.0,4.9,301,1014.2,Odisha,20.9517,85.0985,East
2015-12-02,26.3,30.0,24.0,64,18.6,0.0,5.2,176,1014.5,Odisha,20.9517,85.0985,East
2015-12-03,26.4,32.0,23.0,61,17.9,0.0,3.3,99,1014.2,Odisha,20.9517,85.0985,East
2015-12-04,25.5,31.2,20.7,70,19.2,0.0,5.6,118,1014.0,Odisha,20.9517,85.0985,East
2015-12-05,25.3,31.1,21.0,72,19.4,0.0,5.4,133,1014.4,Odisha,20.9517,85.0985,East
2015-12-06,25.4,31.4,20.7,67,18.3,0.0,4.2,46,1014.4,Odisha,20.9517,85.0985,East
2015-12-07,24.7,30.9,19.9,59,15.8,0.0,5.6,332,1015.2,Odisha,20.9517,85.0985,East
2015-12-08,23.8,30.4,20.2,60,15.0,0.0,3.8,348,1015.3,Odisha,20.9517,85.0985,East
2015-12-09,23.0,30.9,16.9,62,14.4,0.0,4.4,311,1015.7,Odisha,20.9517,85.0985,East
2015-12-10,23.1,31.6,17.0,55,12.6,0.0,4.8,272,1014.2,Odisha,20.9517,85.0985,East
2015-12-11,24.1,31.8,17.9,62,15.7,0.0,4.0,149,1012.2,Odisha,20.9517,85.0985,East
2015-12-12,26.2,33.2,20.6,71,19.9,0.0,5.0,140,1010.8,Odisha,20.9517,85.0985,East
2015-12-13,25.9,31.5,23.3,82,22.4,1.9,5.9,121,1012.3,Odisha,20.9517,85.0985,East
2015-12-14,23.7,26.5,21.9,91,22.0,20.7,4.9,103,1013.3,Odisha,20.9517,85.0985,East
2015-12-15,23.3,27.0,20.9,86,20.8,0.9,4.5,76,1013.7,Odisha,20.9517,85.0985,East
2015-12-16,22.6,25.2,19.8,79,18.7,0.0,6.7,125,1014.9,Odisha,20.9517,85.0985,East
2015-12-17,22.4,25.6,19.0,78,18.4,4.0,8.2,134,1014.2,Odisha,20.9517,85.0985,East
2015-12-18,23.0,26.7,20.7,83,19.9,3.6,5.9,333,1014.7,Odisha,20.9517,85.0985,East
2015-12-19,21.1,25.7,17.9,80,17.3,0.0,5.0,70,1018.0,Odisha,20.9517,85.0985,East
2015-12-20,20.9,26.8,16.0,73,15.7,0.0,6.7,131,1017.3,Odisha,20.9517,85.0985,East
2015-12-21,21.8,25.3,19.0,81,18.4,1.8,8.4,133,1016.1,Odisha,20.9517,85.0985,East
2015-12-22,21.0,22.7,19.7,90,19.2,3.6,8.7,103,1018.0,Odisha,20.9517,85.0985,East
2015-12-23,21.3,24.5,19.0,87,19.1,1.9,6.6,117,1017.4,Odisha,20.9517,85.0985,East
2015-12-24,22.6,26.6,20.3,87,20.2,2.0,4.1,106,1016.3,Odisha,20.9517,85.0985,East
2015-12-25,20.7,24.8,15.9,78,16.4,1.8,7.9,353,1018.0,Odisha,20.9517,85.0985,East
2015-12-26,18.2,24.2,12.9,66,11.2,0.0,6.7,332,1019.1,Odisha,20.9517,85.0985,East
2015-12-27,19.1,26.4,12.3,62,10.8,0.0,5.8,297,1018.9,Odisha,20.9517,85.0985,East
2015-12-28,20.3,27.9,13.6,60,11.5,0.0,6.6,286,1019.2,Odisha,20.9517,85.0985,East
2015-12-29,21.8,28.7,15.8,58,12.7,0.0,6.7,287,1017.4,Odisha,20.9517,85.0985,East
2015-12-30,21.9,28.7,15.9,59,13.1,0.0,4.9,295,1016.5,Odisha,20.9517,85.0985,East
2015-12-31,21.9,29.1,16.2,70,15.8,0.0,4.8,131,1017.9,Odisha,20.9517,85.0985,East
2015-12-01,17.2,23.7,12.3,82,13.8,0.0,4.0,267,1015.7,Punjab,31.1471,75.3412,North
2015-12-02,16.2,22.8,11.4,83,13.0,0.0,3.9,258,1016.5,Punjab,31.1471,75.3412,North
2015-12-03,16.0,23.4,9.9,79,11.7,0.0,5.4,293,1016.8,Punjab,31.1471,75.3412,North
2015-12-04,16.2,24.0,10.1,76,11.6,0.0,5.2,258,1014.7,Punjab,31.1471,75.3412,North
2015-12-05,17.3,24.7,10.9,74,12.3,0.0,5.4,95,1016.2,Punjab,31.1471,75.3412,North
2015-12-06,16.1,24.1,11.0,82,12.8,0.0,5.5,94,1016.3,Punjab,31.1471,75.3412,North
2015-12-07,16.1,22.6,11.4,85,13.3,0.0,6.1,102,1017.6,Punjab,31.1471,75.3412,North
2015-12-08,15.8,21.1,11.5,89,13.8,0.0,3.8,340,1016.4,Punjab,31.1471,75.3412,North
2015-12-09,15.7,20.9,11.1,86,13.1,0.0,9.9,120,1015.1,Punjab,31.1471,75.3412,North
2015-12-10,17.2,20.8,15.0,79,13.5,0.1,11.5,125,1012.6,Punjab,31.1471,75.3412,North
2015-12-11,15.2,19.3,12.5,85,12.5,0.3,5.2,318,1011.3,Punjab,31.1471,75.3412,North
2015-12-12,13.2,19.4,9.2,87,10.9,0.0,6.9,305,1014.5,Punjab,31.1471,75.3412,North
2015-12-13,12.6,19.2,8.4,76,7.9,0.0,6.3,295,1015.8,Punjab,31.1471,75.3412,North
2015-12-14,12.2,19.9,6.7,77,7.9,0.0,7.5,304,1017.8,Punjab,31.1471,75.3412,North
2015-12-15,12.1,19.6,6.5,73,6.8,0.0,5.6,303,1016.2,Punjab,31.1471,75.3412,North
2015-12-16,12.4,20.6,7.2,72,6.9,0.0,3.8,106,1015.9,Punjab,31.1471,75.3412,North
2015-12-17,12.8,19.3,8.7,76,8.3,0.2,6.4,52,1017.2,Punjab,31.1471,75.3412,North
2015-12-18,11.6,19.8,6.5,80,7.9,0.0,7.3,316,1019.1,Punjab,31.1471,75.3412,North
2015-12-19,11.9,20.4,4.5,72,6.2,0.0,5.5,315,1018.8,Punjab,31.1471,75.3412,North
2015-12-20,11.6,19.5,6.5,78,7.5,0.0,6.4,335,1019.1,Punjab,31.1471,75.3412,North
2015-12-21,11.9,19.2,5.9,77,7.6,0.0,4.6,308,1018.5,Punjab,31.1471,75.3412,North
2015-12-22,12.5,18.8,8.1,76,8.0,0.0,4.5,111,1020.9,Punjab,31.1471,75.3412,North
2015-12-23,11.1,17.7,6.3,80,7.5,0.0,7.8,323,1021.5,Punjab,31.1471,75.3412,North
2015-12-24,10.3,17.5,6.2,79,6.5,0.0,8.4,305,1021.9,Punjab,31.1471,75.3412,North
2015-12-25,9.7,17.6,4.3,76,5.1,0.0,7.1,314,1022.2,Punjab,31.1471,75.3412,North
