State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Tripura,23.8315,91.2868,2025-06-01,27.1,31.8,24.7,91,25.4,9.9,4.2,173,1000.4
Tripura,23.8315,91.2868,2025-06-02,27.3,30.4,24.8,88,25.0,3.6,4.32,167,1000.6
Tripura,23.8315,91.2868,2025-06-03,27.6,32.0,23.8,85,24.6,7.0,3.92,157,1002.6
Tripura,23.8315,91.2868,2025-06-04,26.8,30.3,25.3,88,24.6,5.6,3.64,166,1005.0
Tripura,23.8315,91.2868,2025-06-05,26.4,30.2,23.0,90,24.6,36.6,1.98,162,1006.6
Tripura,23.8315,91.2868,2025-06-06,27.6,31.8,24.6,85,24.7,7.0,1.71,168,1006.5
Tripura,23.8315,91.2868,2025-06-07,28.5,32.5,24.8,83,25.2,0.2,1.58,167,1005.4
Tripura,23.8315,91.2868,2025-06-08,29.0,33.5,25.4,82,25.3,5.7,1.39,154,1003.7
Tripura,23.8315,91.2868,2025-06-09,29.6,33.8,25.5,82,26.0,0.9,1.47,174,1002.2
Tripura,23.8315,91.2868,2025-06-10,29.0,34.2,25.6,85,26.0,13.4,1.92,148,1001.8
Tripura,23.8315,91.2868,2025-06-11,28.9,34.1,25.5,83,25.4,10.9,1.71,138,1002.5
Tripura,23.8315,91.2868,2025-06-12,29.4,34.2,25.1,79,25.0,0.6,1.81,171,1002.7
Tripura,23.8315,91.2868,2025-06-13,29.6,34.0,26.1,81,25.9,1.9,2.04,176,1002.7
Tripura,23.8315,91.2868,2025-06-14,28.6,32.9,26.1,85,25.7,2.3,2.29,164,1002.1
Tripura,23.8315,91.2868,2025-06-15,27.7,30.9,25.8,89,25.6,8.4,2.81,161,1001.6
Tripura,23.8315,91.2868,2025-06-16,27.4,30.4,25.5,90,25.5,18.7,3.84,143,1001.0
Tripura,23.8315,91.2868,2025-06-17,27.0,29.9,25.5,90,25.1,13.0,5.96,151,1000.4
Tripura,23.8315,91.2868,2025-06-18,25.8,27.6,24.6,96,25.2,22.2,5.26,155,999.3
Tripura,23.8315,91.2868,2025-06-19,27.0,30.5,24.7,88,24.8,4.2,5.38,160,1001.2
Tripura,23.8315,91.2868,2025-06-20,27.1,30.5,24.5,90,25.2,5.9,4.8,162,1002.4
Tripura,23.8315,91.2868,2025-06-21,27.6,31.3,24.7,89,25.5,19.7,3.58,171,1001.9
Tripura,23.8315,91.2868,2025-06-22,28.7,32.0,26.1,84,25.6,0.9,3.57,164,1001.3
Tripura,23.8315,91.2868,2025-06-23,27.8,30.4,25.0,86,25.3,9.7,3.27,162,999.8
Tripura,23.8315,91.2868,2025-06-24,28.5,31.9,26.1,84,25.3,3.0,3.07,151,999.3
Tripura,23.8315,91.2868,2025-06-25,28.0,32.1,26.2,87,25.7,4.9,3.38,129,1001.7
Tripura,23.8315,91.2868,2025-06-26,27.8,31.0,25.6,88,25.5,15.4,3.63,144,1003.8
Tripura,23.8315,91.2868,2025-06-27,27.8,31.2,24.7,85,25.0,7.2,4.36,162,1002.7
Tripura,23.8315,91.2868,2025-06-28,28.1,31.7,25.3,83,24.9,1.1,4.81,154,999.9
Tripura,23.8315,91.2868,2025-06-29,28.4,32.5,25.5,81,24.7,2.3,4.72,146,997.3
Tripura,23.8315,91.2868,2025-06-30,28.5,32.3,26.3,83,25.1,1.6,4.13,148,998.3
Uttar_Pradesh,26.8467,80.9462,2025-06-01,34.6,39.5,30.6,37,17.2,0.0,3.23,286,997.4
Uttar_Pradesh,26.8467,80.9462,2025-06-02,33.4,38.1,28.7,38,16.8,0.1,2.04,292,998.1
Uttar_Pradesh,26.8467,80.9462,2025-06-03,31.0,35.5,26.8,46,17.5,0.4,1.97,224,1000.4
Uttar_Pradesh,26.8467,80.9462,2025-06-04,30.9,37.8,25.2,54,19.2,0.0,1.35,313,1002.9
Uttar_Pradesh,26.8467,80.9462,2025-06-05,30.8,36.5,24.7,53,19.2,0.0,1.55,350,1005.8
Uttar_Pradesh,26.8467,80.9462,2025-06-06,32.6,38.2,25.4,45,17.7,0.0,1.7,342,1005.1
Uttar_Pradesh,26.8467,80.9462,2025-06-07,34.5,41.3,28.0,38,17.3,0.0,1.86,89,1003.1
Uttar_Pradesh,26.8467,80.9462,2025-06-08,35.9,42.5,29.2,37,17.9,0.0,2.16,69,1001.3
Uttar_Pradesh,26.8467,80.9462,2025-06-09,36.9,42.5,31.4,37,19.4,0.1,2.21,77,999.4
Uttar_Pradesh,26.8467,80.9462,2025-06-10,37.5,43.1,31.9,38,20.3,0.0,2.56,90,998.6
Uttar_Pradesh,26.8467,80.9462,2025-06-11,37.1,42.6,32.6,42,21.7,0.1,2.78,78,999.5
Uttar_Pradesh,26.8467,80.9462,2025-06-12,35.6,42.6,32.1,50,22.9,2.6,3.14,98,999.8
Uttar_Pradesh,26.8467,80.9462,2025-06-13,36.2,42.4,31.3,50,23.3,0.0,3.01,94,1000.1
Uttar_Pradesh,26.8467,80.9462,2025-06-14,37.1,42.5,31.6,47,23.3,0.2,2.18,89,998.1
Uttar_Pradesh,26.8467,80.9462,2025-06-15,34.2,38.1,29.9,58,24.4,0.0,2.75,68,997.8
Uttar_Pradesh,26.8467,80.9462,2025-06-16,31.9,36.9,26.8,69,25.1,10.9,2.74,90,997.8
Uttar_Pradesh,26.8467,80.9462,2025-06-17,30.8,35.6,26.2,76,25.6,16.4,2.37,103,998.5
Uttar_Pradesh,26.8467,80.9462,2025-06-18,30.3,35.4,25.9,77,25.4,2.5,1.32,257,997.5
Uttar_Pradesh,26.8467,80.9462,2025-06-19,30.4,35.9,27.6,80,26.3,31.9,1.99,138,996.3
Uttar_Pradesh,26.8467,80.9462,2025-06-20,29.3,33.4,26.0,81,25.5,8.7,2.42,99,998.9
Uttar_Pradesh,26.8467,80.9462,2025-06-21,30.6,34.3,27.0,75,25.5,2.4,1.92,90,998.8
Uttar_Pradesh,26.8467,80.9462,2025-06-22,29.3,33.3,26.0,83,26.1,4.9,2.48,83,998.1
Uttar_Pradesh,26.8467,80.9462,2025-06-23,29.0,33.0,26.3,85,26.0,3.0,2.38,107,996.4
Uttar_Pradesh,26.8467,80.9462,2025-06-24,30.3,34.2,26.0,79,26.0,0.9,1.95,92,995.9
Uttar_Pradesh,26.8467,80.9462,2025-06-25,30.4,34.7,25.9,76,25.3,1.4,3.44,100,998.7
Uttar_Pradesh,26.8467,80.9462,2025-06-26,30.9,34.7,28.0,72,25.2,0.5,3.49,94,999.9
Uttar_Pradesh,26.8467,80.9462,2025-06-27,31.0,34.9,28.1,72,25.1,2.0,2.73,102,999.1
Uttar_Pradesh,26.8467,80.9462,2025-06-28,29.9,34.0,26.5,80,25.9,3.8,1.31,143,998.3
Uttar_Pradesh,26.8467,80.9462,2025-06-29,28.7,32.5,26.2,86,26.0,10.4,1.28,341,996.8
Uttar_Pradesh,26.8467,80.9462,2025-06-30,27.5,31.8,25.3,92,25.9,38.7,1.09,117,997.5
Uttarakhand,30.0668,79.0193,2025-06-01,17.0,20.8,12.2,51,5.7,1.4,2.3,290,1005.8
Uttarakhand,30.0668,79.0193,2025-06-02,15.8,20.4,12.7,54,6.0,0.6,1.2,312,1006.0
Uttarakhand,30.0668,79.0193,2025-06-03,14.1,19.5,9.0,59,5.4,0.6,1.09,150,1008.1
Uttarakhand,30.0668,79.0193,2025-06-04,12.2,16.8,9.1,78,8.2,12.3,0.81,61,1011.0
Uttarakhand,30.0668,79.0193,2025-06-05,13.4,18.4,9.4,67,7.2,6.6,1.27,272,1013.4
Uttarakhand,30.0668,79.0193,2025-06-06,15.9,22.4,10.8,63,8.4,1.3,1.29,250,1012.5
Uttarakhand,30.0668,79.0193,2025-06-07,17.9,24.6,13.2,64,10.7,0.0,1.42,272,1011.2
Uttarakhand,30.0668,79.0193,2025-06-08,18.6,24.2,14.6,76,13.9,1.3,1.54,284,1010.3
Uttarakhand,30.0668,79.0193,2025-06-09,19.1,23.5,15.2,76,14.5,4.6,1.68,282,1009.1
Uttarakhand,30.0668,79.0193,2025-06-10,19.8,24.7,15.6,73,14.3,2.3,1.25,259,1008.5
Uttarakhand,30.0668,79.0193,2025-06-11,18.8,23.3,15.7,83,15.7,6.1,1.04,270,1010.1
Uttarakhand,30.0668,79.0193,2025-06-12,17.8,23.6,15.0,90,16.0,17.3,0.74,183,1010.3
Uttarakhand,30.0668,79.0193,2025-06-13,18.5,23.6,15.2,83,15.3,10.3,0.96,268,1010.6
Uttarakhand,30.0668,79.0193,2025-06-14,18.6,23.1,15.2,80,14.8,3.6,1.46,279,1008.0
Uttarakhand,30.0668,79.0193,2025-06-15,18.6,24.4,15.4,79,14.8,13.4,0.55,222,1006.9
Uttarakhand,30.0668,79.0193,2025-06-16,18.1,23.2,14.8,83,15.0,2.2,0.8,296,1006.5
Uttarakhand,30.0668,79.0193,2025-06-17,18.7,23.6,15.5,82,15.3,4.1,1.03,267,1006.8
Uttarakhand,30.0668,79.0193,2025-06-18,17.9,22.9,14.8,85,15.0,11.0,0.87,268,1005.2
Uttarakhand,30.0668,79.0193,2025-06-19,18.1,23.6,15.1,89,16.0,10.9,0.99,205,1004.4
Uttarakhand,30.0668,79.0193,2025-06-20,17.8,21.5,15.1,93,16.6,11.3,0.97,198,1006.8
Uttarakhand,30.0668,79.0193,2025-06-21,18.1,21.1,15.4,92,16.6,6.2,1.2,263,1007.5
Uttarakhand,30.0668,79.0193,2025-06-22,18.0,21.8,15.1,92,16.6,14.5,0.73,259,1006.7
Uttarakhand,30.0668,79.0193,2025-06-23,17.7,22.4,14.8,91,16.0,12.5,0.89,234,1004.8
Uttarakhand,30.0668,79.0193,2025-06-24,17.9,21.5,15.0,94,16.9,7.7,1.02,242,1004.2
Uttarakhand,30.0668,79.0193,2025-06-25,18.1,22.0,16.5,93,16.9,26.3,0.87,163,1007.4
Uttarakhand,30.0668,79.0193,2025-06-26,18.7,22.3,15.8,87,16.2,6.0,1.06,172,1009.5
Uttarakhand,30.0668,79.0193,2025-06-27,18.1,21.6,15.4,91,16.4,12.7,0.99,277,1008.5
Uttarakhand,30.0668,79.0193,2025-06-28,17.9,22.1,15.7,90,16.1,16.3,1.26,268,1006.6
Uttarakhand,30.0668,79.0193,2025-06-29,16.5,17.6,15.7,99,16.2,50.9,0.97,128,1003.8
Uttarakhand,30.0668,79.0193,2025-06-30,16.9,20.6,15.2,91,15.4,15.9,1.06,138,1004.4
West_Bengal,22.5726,88.3639,2025-06-01,28.7,31.6,27.0,91,27.1,15.9,2.14,172,999.1
West_Bengal,22.5726,88.3639,2025-06-02,30.8,36.4,27.7,75,25.6,0.6,2.17,230,999.2
West_Bengal,22.5726,88.3639,2025-06-03,30.7,35.7,27.6,73,25.1,0.2,2.09,202,1001.0
West_Bengal,22.5726,88.3639,2025-06-04,29.7,34.5,27.5,82,26.1,3.9,1.62,184,1003.4
West_Bengal,22.5726,88.3639,2025-06-05,29.0,32.7,27.1,85,26.2,5.3,1.1,146,1005.4
West_Bengal,22.5726,88.3639,2025-06-06,29.2,33.4,25.6,83,25.9,9.7,0.92,155,1005.7
West_Bengal,22.5726,88.3639,2025-06-07,30.2,34.6,26.0,77,25.2,0.0,1.02,205,1004.7
West_Bengal,22.5726,88.3639,2025-06-08,30.8,34.8,27.4,77,26.1,1.6,1.13,156,1003.1
West_Bengal,22.5726,88.3639,2025-06-09,31.4,34.9,27.8,71,24.9,0.8,1.49,155,1001.7
West_Bengal,22.5726,88.3639,2025-06-10,31.8,36.8,27.7,68,24.7,1.4,2.1,153,1000.9
West_Bengal,22.5726,88.3639,2025-06-11,31.1,35.6,28.2,71,25.0,0.7,1.89,146,1001.7
West_Bengal,22.5726,88.3639,2025-06-12,31.6,37.1,27.4,67,24.2,1.2,1.99,152,1002.0
West_Bengal,22.5726,88.3639,2025-06-13,31.5,36.4,28.2,70,25.1,2.1,1.8,179,1002.2
West_Bengal,22.5726,88.3639,2025-06-14,31.5,36.0,28.4,71,25.3,1.5,2.26,187,1001.0
West_Bengal,22.5726,88.3639,2025-06-15,28.9,31.6,27.5,83,25.8,16.0,1.97,140,1000.1
West_Bengal,22.5726,88.3639,2025-06-16,28.4,32.1,26.8,86,25.7,26.6,1.4,92,998.9
West_Bengal,22.5726,88.3639,2025-06-17,27.0,29.1,25.5,93,25.8,30.4,2.55,245,997.8
West_Bengal,22.5726,88.3639,2025-06-18,26.9,28.9,25.6,91,25.3,25.3,4.07,211,996.3
West_Bengal,22.5726,88.3639,2025-06-19,27.3,30.9,24.3,84,24.3,23.5,4.88,200,997.7
West_Bengal,22.5726,88.3639,2025-06-20,28.9,32.6,26.3,83,25.6,3.9,3.1,202,1000.2
West_Bengal,22.5726,88.3639,2025-06-21,29.9,33.9,26.4,80,25.9,3.0,2.02,195,1000.4
West_Bengal,22.5726,88.3639,2025-06-22,28.6,32.1,26.3,89,26.6,28.2,1.23,158,999.9
West_Bengal,22.5726,88.3639,2025-06-23,28.4,31.7,26.2,88,26.2,14.2,1.88,144,998.1
West_Bengal,22.5726,88.3639,2025-06-24,29.1,32.4,26.6,84,25.9,1.8,1.79,118,997.1
West_Bengal,22.5726,88.3639,2025-06-25,28.5,31.5,26.7,87,26.0,17.0,2.75,101,998.6
West_Bengal,22.5726,88.3639,2025-06-26,28.6,32.2,25.9,84,25.6,7.7,3.53,131,1000.0
West_Bengal,22.5726,88.3639,2025-06-27,27.9,31.6,25.7,88,25.6,19.4,2.32,160,1000.2
West_Bengal,22.5726,88.3639,2025-06-28,27.6,30.3,25.1,89,25.6,17.5,1.62,217,998.1
West_Bengal,22.5726,88.3639,2025-06-29,27.6,30.6,25.7,90,25.8,44.8,1.23,70,995.3
West_Bengal,22.5726,88.3639,2025-06-30,27.9,31.1,25.2,88,25.7,12.7,1.57,153,995.4
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-01,27.4,29.5,25.0,86,24.9,6.4,4.54,223,1008.6
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-02,27.0,29.5,25.7,89,25.0,6.2,4.24,233,1008.5
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-03,27.4,29.9,25.4,87,25.0,3.3,3.51,237,1008.7
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-04,27.6,31.0,25.4,85,24.6,1.2,2.64,243,1009.2
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-05,27.3,31.2,25.2,87,24.8,11.7,2.3,249,1009.4
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-06,25.8,27.9,23.8,93,24.6,25.5,2.27,251,1009.7
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-07,25.3,28.3,23.9,94,24.3,23.6,3.2,241,1009.0
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-08,24.4,26.0,23.6,99,24.2,44.6,3.16,255,1007.5
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-09,25.3,27.9,23.6,94,24.1,8.2,3.78,241,1006.5
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-10,26.1,30.2,23.9,91,24.4,9.1,3.82,232,1005.3
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-11,26.2,29.2,24.4,90,24.4,6.6,4.33,221,1005.1
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-12,24.6,25.6,23.8,99,24.4,29.1,4.13,227,1005.9
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-13,24.8,26.7,24.0,98,24.5,41.7,4.82,224,1007.0
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-14,25.7,28.8,23.8,93,24.5,14.2,5.11,231,1007.6
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-15,26.0,28.5,23.9,91,24.3,11.2,5.1,225,1007.7
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-16,26.4,29.9,23.8,89,24.2,13.1,4.66,225,1008.3
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-17,25.9,28.5,24.6,94,24.9,34.2,4.01,220,1009.1
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-18,26.0,28.2,24.5,93,24.7,10.9,4.02,225,1009.0
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-19,26.3,28.5,24.6,91,24.7,13.2,3.89,223,1009.2
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-20,26.3,28.9,24.3,89,24.3,11.6,4.26,231,1009.1
Andaman_and_Nicobar_Islands,11.7401,92.6586,2025-06-21,24.4,25.4,23.4,99,24.2,42.0,3.87,233,1008.4
