time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2022-02-01,22.3,29.4,16.9,64,14.3,0.0,9.7,316,1012.4,Gujarat,22.2587,71.1924,West
2022-02-02,23.2,30.4,16.5,52,11.5,0.0,9.3,280,1011.6,Gujarat,22.2587,71.1924,West
2022-02-03,22.0,27.7,18.1,52,9.9,0.0,14.8,298,1010.4,Gujarat,22.2587,71.1924,West
2022-02-04,20.2,27.3,12.8,38,3.8,0.0,6.0,294,1011.1,Gujarat,22.2587,71.1924,West
2022-02-05,20.7,28.5,12.9,48,7.7,0.0,7.3,222,1012.0,Gujarat,22.2587,71.1924,West
2022-02-06,21.2,28.8,14.1,55,10.3,0.0,8.0,282,1014.0,Gujarat,22.2587,71.1924,West
2022-02-07,21.1,27.9,15.2,59,12.0,0.0,7.3,313,1014.9,Gujarat,22.2587,71.1924,West
2022-02-08,21.5,28.0,15.6,60,12.7,0.0,8.7,301,1013.5,Gujarat,22.2587,71.1924,West
2022-02-09,22.0,27.6,17.8,57,12.2,0.0,12.9,336,1014.4,Gujarat,22.2587,71.1924,West
2022-02-10,21.3,27.8,15.3,48,9.3,0.0,13.7,35,1015.8,Gujarat,22.2587,71.1924,West
2022-02-11,20.8,27.5,14.4,46,7.5,0.0,13.6,54,1015.6,Gujarat,22.2587,71.1924,West
2022-02-12,21.2,29.3,13.6,42,6.5,0.0,8.9,48,1013.9,Gujarat,22.2587,71.1924,West
2022-02-13,21.8,29.9,14.2,41,6.8,0.0,7.3,36,1011.3,Gujarat,22.2587,71.1924,West
2022-02-14,21.5,28.7,14.5,45,8.0,0.0,7.8,328,1011.2,Gujarat,22.2587,71.1924,West
2022-02-15,22.0,29.0,15.8,46,8.9,0.0,7.5,345,1011.2,Gujarat,22.2587,71.1924,West
2022-02-16,23.2,30.3,16.5,40,8.1,0.0,8.9,20,1009.6,Gujarat,22.2587,71.1924,West
2022-02-17,23.6,30.9,16.6,42,8.9,0.0,9.9,45,1008.8,Gujarat,22.2587,71.1924,West
2022-02-18,24.4,31.8,18.0,40,9.4,0.0,11.3,28,1009.8,Gujarat,22.2587,71.1924,West
2022-02-19,24.7,31.9,18.8,36,7.9,0.0,12.2,4,1012.2,Gujarat,22.2587,71.1924,West
2022-02-20,23.9,31.6,16.9,33,5.6,0.0,11.8,345,1012.3,Gujarat,22.2587,71.1924,West
2022-02-21,24.8,32.4,18.0,38,8.1,0.0,13.1,284,1010.5,Gujarat,22.2587,71.1924,West
2022-02-22,24.6,32.3,17.9,50,11.9,0.0,13.0,273,1010.9,Gujarat,22.2587,71.1924,West
2022-02-23,24.5,31.7,18.0,53,12.7,0.0,10.6,297,1013.2,Gujarat,22.2587,71.1924,West
2022-02-24,24.9,32.0,19.0,45,10.4,0.0,9.5,342,1014.9,Gujarat,22.2587,71.1924,West
2022-02-25,25.7,33.3,19.4,34,7.8,0.0,5.7,298,1013.7,Gujarat,22.2587,71.1924,West
2022-02-26,24.5,31.8,18.1,43,9.4,0.0,10.0,299,1013.6,Gujarat,22.2587,71.1924,West
2022-02-27,24.9,32.5,18.1,45,9.7,0.0,11.0,348,1014.8,Gujarat,22.2587,71.1924,West
2022-02-28,25.3,32.5,18.5,40,10.1,0.0,11.0,33,1014.5,Gujarat,22.2587,71.1924,West
2022-02-01,13.5,20.1,8.6,86,10.9,0.0,7.7,332,1012.1,Haryana,29.0588,76.0856,North
