State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Odisha,20.2961,85.8245,2025-01-01,19.8,24.7,16.1,78,15.3,0.0,1.67,34,1015.4
Odisha,20.2961,85.8245,2025-01-02,19.0,24.6,14.8,72,13.4,0.0,2.05,38,1015.5
Odisha,20.2961,85.8245,2025-01-03,18.7,24.7,14.6,75,13.6,0.0,1.48,57,1015.6
Odisha,20.2961,85.8245,2025-01-04,18.8,24.8,14.1,75,13.7,0.0,1.55,47,1014.5
Odisha,20.2961,85.8245,2025-01-05,19.7,26.0,14.6,79,15.4,0.0,0.93,61,1014.7
Odisha,20.2961,85.8245,2025-01-06,20.5,26.9,15.0,76,15.5,0.0,0.76,252,1013.9
Odisha,20.2961,85.8245,2025-01-07,21.3,27.4,16.5,72,15.5,0.0,1.54,284,1013.1
Odisha,20.2961,85.8245,2025-01-08,20.4,26.3,16.1,70,14.1,0.0,1.69,6,1014.1
Odisha,20.2961,85.8245,2025-01-09,19.3,25.5,15.4,76,14.4,0.0,1.94,45,1016.6
Odisha,20.2961,85.8245,2025-01-10,18.7,25.0,13.8,79,14.6,0.0,1.94,44,1018.2
Odisha,20.2961,85.8245,2025-01-11,18.9,25.8,13.9,76,13.9,0.0,1.86,36,1017.8
Odisha,20.2961,85.8245,2025-01-12,19.4,25.9,14.7,74,14.3,0.0,1.36,55,1016.9
Odisha,20.2961,85.8245,2025-01-13,20.3,27.5,13.8,75,15.0,0.0,0.95,58,1015.0
Odisha,20.2961,85.8245,2025-01-14,21.5,28.2,16.9,78,16.8,0.0,1.67,59,1016.8
Odisha,20.2961,85.8245,2025-01-15,21.2,26.8,17.1,72,15.5,0.0,2.1,38,1017.7
Odisha,20.2961,85.8245,2025-01-16,20.0,25.5,15.9,69,13.6,0.0,2.0,42,1017.2
Odisha,20.2961,85.8245,2025-01-17,19.7,25.9,15.1,66,12.3,0.0,1.94,20,1016.2
Odisha,20.2961,85.8245,2025-01-18,20.2,26.3,15.3,69,13.7,0.0,1.8,15,1015.6
Odisha,20.2961,85.8245,2025-01-19,20.7,27.5,15.3,71,14.4,0.0,1.54,335,1014.6
Odisha,20.2961,85.8245,2025-01-20,20.9,27.9,15.5,72,14.9,0.0,1.69,335,1013.0
Odisha,20.2961,85.8245,2025-01-21,21.5,29.1,15.0,68,14.2,0.0,1.56,340,1012.1
Odisha,20.2961,85.8245,2025-01-22,22.3,29.9,15.8,73,16.4,0.0,1.47,207,1012.5
Odisha,20.2961,85.8245,2025-01-23,23.5,30.6,18.7,79,19.0,0.0,1.75,200,1012.9
Odisha,20.2961,85.8245,2025-01-24,23.4,29.9,19.6,81,19.4,0.0,1.67,191,1012.3
Odisha,20.2961,85.8245,2025-01-25,23.6,29.7,19.4,79,19.1,0.0,1.47,190,1012.8
Odisha,20.2961,85.8245,2025-01-26,23.2,28.5,19.5,81,19.2,0.5,1.51,77,1012.9
Odisha,20.2961,85.8245,2025-01-27,22.7,28.5,18.8,79,18.2,0.0,1.08,139,1011.5
Odisha,20.2961,85.8245,2025-01-28,23.6,29.9,19.2,80,19.2,0.0,1.69,195,1012.1
Odisha,20.2961,85.8245,2025-01-29,24.2,30.0,19.7,79,19.9,0.1,2.34,201,1014.1
Odisha,20.2961,85.8245,2025-01-30,24.2,30.6,19.9,79,19.8,0.0,3.22,205,1011.5
Odisha,20.2961,85.8245,2025-01-31,25.6,32.6,21.1,78,20.7,0.0,2.85,207,1010.9
Punjab,30.7333,76.7794,2025-01-01,10.9,16.8,7.8,89,9.0,0.0,2.58,311,1018.6
Punjab,30.7333,76.7794,2025-01-02,12.3,18.4,9.0,78,8.4,0.0,2.43,317,1017.3
Punjab,30.7333,76.7794,2025-01-03,13.5,20.5,10.0,74,8.6,0.0,1.58,322,1017.3
Punjab,30.7333,76.7794,2025-01-04,13.9,21.7,9.6,67,7.6,0.0,0.98,65,1015.3
Punjab,30.7333,76.7794,2025-01-05,12.9,19.1,8.0,75,8.5,0.0,2.31,148,1015.8
Punjab,30.7333,76.7794,2025-01-06,13.6,18.5,8.8,82,10.3,0.7,1.86,343,1017.3
