State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Madhya_Pradesh,23.2599,77.4126,2024-12-01,18.2,24.9,12.3,55,8.4,0.0,2.79,34,1012.9
Madhya_Pradesh,23.2599,77.4126,2024-12-02,18.9,25.9,12.4,56,9.4,0.0,2.67,38,1012.9
Madhya_Pradesh,23.2599,77.4126,2024-12-03,20.8,27.0,15.1,58,12.1,0.0,2.73,38,1014.5
Madhya_Pradesh,23.2599,77.4126,2024-12-04,22.1,27.2,17.6,55,12.4,0.0,2.5,40,1014.8
Madhya_Pradesh,23.2599,77.4126,2024-12-05,22.0,28.5,16.6,52,11.3,0.0,1.9,38,1014.4
Madhya_Pradesh,23.2599,77.4126,2024-12-06,21.1,26.9,16.5,58,12.0,0.0,1.97,27,1013.8
Madhya_Pradesh,23.2599,77.4126,2024-12-07,21.3,27.8,15.3,56,11.7,0.0,1.78,31,1012.3
Madhya_Pradesh,23.2599,77.4126,2024-12-08,20.6,26.7,15.0,55,10.8,0.0,1.87,354,1011.9
Madhya_Pradesh,23.2599,77.4126,2024-12-09,18.3,23.7,13.8,39,2.5,0.0,2.9,329,1014.6
Madhya_Pradesh,23.2599,77.4126,2024-12-10,15.5,21.4,10.3,44,2.5,0.0,2.68,31,1017.0
Madhya_Pradesh,23.2599,77.4126,2024-12-11,15.8,22.3,10.1,53,5.6,0.0,2.3,47,1016.7
Madhya_Pradesh,23.2599,77.4126,2024-12-12,16.3,23.7,9.7,54,6.0,0.0,1.86,29,1015.6
Madhya_Pradesh,23.2599,77.4126,2024-12-13,15.2,21.4,9.5,46,2.8,0.0,3.09,28,1017.8
Madhya_Pradesh,23.2599,77.4126,2024-12-14,15.5,22.6,9.0,45,2.5,0.0,2.37,34,1018.5
Madhya_Pradesh,23.2599,77.4126,2024-12-15,15.9,23.6,8.8,42,2.1,0.0,2.12,43,1018.7
Madhya_Pradesh,23.2599,77.4126,2024-12-16,16.3,24.7,9.3,52,5.5,0.0,2.03,40,1016.7
Madhya_Pradesh,23.2599,77.4126,2024-12-17,17.4,26.0,10.3,52,6.4,0.0,1.71,73,1014.8
Madhya_Pradesh,23.2599,77.4126,2024-12-18,17.4,25.0,10.9,52,6.7,0.0,2.07,44,1014.4
Madhya_Pradesh,23.2599,77.4126,2024-12-19,18.0,25.5,11.6,53,7.5,0.0,1.94,77,1013.8
Madhya_Pradesh,23.2599,77.4126,2024-12-20,18.7,26.6,11.6,55,8.3,0.0,1.74,51,1013.0
Madhya_Pradesh,23.2599,77.4126,2024-12-21,18.1,25.0,12.6,58,8.4,0.0,2.89,41,1014.4
Madhya_Pradesh,23.2599,77.4126,2024-12-22,17.7,24.5,11.5,53,7.5,0.0,2.28,66,1014.6
Madhya_Pradesh,23.2599,77.4126,2024-12-23,19.8,26.0,14.9,59,11.4,2.2,2.2,131,1013.6
Madhya_Pradesh,23.2599,77.4126,2024-12-24,19.5,24.2,16.2,81,15.8,2.8,1.58,9,1014.4
Madhya_Pradesh,23.2599,77.4126,2024-12-25,19.4,24.7,15.4,80,15.7,1.4,2.38,34,1016.3
Madhya_Pradesh,23.2599,77.4126,2024-12-26,20.2,26.3,15.5,78,15.8,0.0,2.17,64,1018.3
Madhya_Pradesh,23.2599,77.4126,2024-12-27,20.8,26.6,16.9,78,16.5,7.5,2.61,145,1017.3
Madhya_Pradesh,23.2599,77.4126,2024-12-28,18.9,22.0,16.3,92,17.6,5.8,1.7,241,1017.5
Madhya_Pradesh,23.2599,77.4126,2024-12-29,17.7,21.8,14.8,88,15.6,0.1,2.24,19,1018.9
Madhya_Pradesh,23.2599,77.4126,2024-12-30,16.6,22.6,11.6,83,13.6,0.0,1.83,26,1019.1
Madhya_Pradesh,23.2599,77.4126,2024-12-31,16.9,23.7,12.0,84,13.9,0.0,1.74,47,1018.9
Maharashtra,19.076,72.8777,2024-12-01,25.8,32.6,20.5,52,14.8,0.0,2.31,5,1008.1
Maharashtra,19.076,72.8777,2024-12-02,27.6,33.8,22.8,57,18.1,0.0,2.14,6,1007.5
Maharashtra,19.076,72.8777,2024-12-03,28.9,33.6,25.6,59,20.0,0.2,2.49,17,1008.9
Maharashtra,19.076,72.8777,2024-12-04,29.4,34.2,26.5,66,22.0,0.2,2.14,23,1009.8
Maharashtra,19.076,72.8777,2024-12-05,29.2,34.3,25.8,69,22.4,0.0,1.95,335,1010.7
Maharashtra,19.076,72.8777,2024-12-06,28.5,32.7,25.2,65,21.1,0.0,1.98,336,1010.8
Maharashtra,19.076,72.8777,2024-12-07,27.6,32.8,24.3,51,16.2,0.0,2.74,343,1010.6
Maharashtra,19.076,72.8777,2024-12-08,25.4,31.1,21.2,44,11.6,0.0,2.75,353,1011.3
Maharashtra,19.076,72.8777,2024-12-09,24.9,30.9,20.4,36,8.0,0.0,3.31,3,1011.5
Maharashtra,19.076,72.8777,2024-12-10,25.1,31.4,20.4,48,13.0,0.0,2.06,5,1011.2
Maharashtra,19.076,72.8777,2024-12-11,26.3,33.6,21.2,57,16.4,0.0,2.04,18,1011.5
Maharashtra,19.076,72.8777,2024-12-12,25.3,31.1,20.5,60,16.5,0.0,2.18,350,1011.4
Maharashtra,19.076,72.8777,2024-12-13,25.9,32.3,21.2,51,13.9,0.0,2.43,24,1011.8
Maharashtra,19.076,72.8777,2024-12-14,25.9,32.9,20.1,43,11.7,0.0,2.26,42,1012.7
Maharashtra,19.076,72.8777,2024-12-15,25.5,33.2,19.0,44,11.2,0.0,1.91,29,1013.6
Maharashtra,19.076,72.8777,2024-12-16,24.9,32.4,18.3,44,10.5,0.0,1.78,4,1012.6
Maharashtra,19.076,72.8777,2024-12-17,24.0,30.8,17.8,49,11.9,0.0,1.58,343,1011.5
Maharashtra,19.076,72.8777,2024-12-18,24.3,32.2,18.2,56,13.9,0.0,1.72,356,1010.7
Maharashtra,19.076,72.8777,2024-12-19,23.6,29.7,17.9,69,16.7,0.0,1.55,333,1010.8
Maharashtra,19.076,72.8777,2024-12-20,23.3,28.2,19.6,72,17.6,0.0,1.88,331,1011.0
Maharashtra,19.076,72.8777,2024-12-21,23.5,27.9,19.2,75,18.6,0.0,1.41,285,1011.3
Maharashtra,19.076,72.8777,2024-12-22,24.0,27.8,20.9,77,19.6,0.0,1.73,318,1011.9
Maharashtra,19.076,72.8777,2024-12-23,23.8,27.3,21.2,71,18.1,0.0,2.45,339,1012.2
Maharashtra,19.076,72.8777,2024-12-24,23.9,28.5,20.6,60,15.6,0.0,2.88,343,1012.3
Maharashtra,19.076,72.8777,2024-12-25,24.0,28.7,20.3,61,15.9,0.0,2.78,342,1013.1
Maharashtra,19.076,72.8777,2024-12-26,24.9,29.6,21.5,68,18.5,0.0,2.31,338,1014.6
Maharashtra,19.076,72.8777,2024-12-27,24.7,28.2,21.7,70,18.7,0.0,2.5,337,1014.9
Maharashtra,19.076,72.8777,2024-12-28,25.0,29.9,21.7,68,18.6,0.3,1.98,350,1015.0
Maharashtra,19.076,72.8777,2024-12-29,25.7,30.4,22.2,69,19.4,0.0,2.4,347,1014.7
Maharashtra,19.076,72.8777,2024-12-30,26.9,32.6,23.4,63,19.0,0.0,2.3,355,1014.4
Maharashtra,19.076,72.8777,2024-12-31,27.2,33.2,22.8,59,18.0,0.0,2.18,351,1014.7
Manipur,24.817,93.9368,2024-12-01,18.5,24.0,13.6,72,12.8,0.0,1.64,59,1012.9
Manipur,24.817,93.9368,2024-12-02,18.9,23.7,14.9,75,14.0,0.0,1.48,60,1013.5
Manipur,24.817,93.9368,2024-12-03,18.3,24.9,13.6,72,12.5,0.0,1.58,18,1013.9
Manipur,24.817,93.9368,2024-12-04,17.3,24.1,11.6,70,11.1,0.0,1.57,28,1013.6
Manipur,24.817,93.9368,2024-12-05,15.4,23.1,9.7,71,9.2,0.0,1.34,245,1013.7
Manipur,24.817,93.9368,2024-12-06,15.3,22.9,10.1,74,10.0,0.0,1.39,230,1013.1
Manipur,24.817,93.9368,2024-12-07,15.4,23.0,9.4,71,9.4,0.0,1.32,9,1014.5
Manipur,24.817,93.9368,2024-12-08,15.6,22.9,9.7,71,9.7,0.0,1.47,30,1015.0
Manipur,24.817,93.9368,2024-12-09,16.2,22.1,9.1,69,9.9,0.0,0.97,82,1014.2
Manipur,24.817,93.9368,2024-12-10,16.5,22.6,10.8,72,10.6,0.0,1.42,251,1013.8
Manipur,24.817,93.9368,2024-12-11,14.6,22.0,8.9,66,7.2,0.0,1.09,142,1015.1
Manipur,24.817,93.9368,2024-12-12,15.0,22.7,8.8,67,7.7,0.0,1.31,26,1014.1
Manipur,24.817,93.9368,2024-12-13,14.9,22.6,8.6,71,9.2,0.0,1.03,15,1014.9
Manipur,24.817,93.9368,2024-12-14,14.7,22.5,8.4,61,6.6,0.0,1.18,353,1016.7
Manipur,24.817,93.9368,2024-12-15,14.8,23.8,8.7,54,4.8,0.0,1.37,23,1018.2
Manipur,24.817,93.9368,2024-12-16,14.7,23.8,7.9,51,3.7,0.0,1.42,10,1017.7
Manipur,24.817,93.9368,2024-12-17,15.3,23.9,7.8,65,8.2,0.0,1.18,110,1016.8
Manipur,24.817,93.9368,2024-12-18,17.4,22.9,13.3,79,13.4,1.5,1.0,35,1015.5
Manipur,24.817,93.9368,2024-12-19,17.3,23.2,13.0,73,11.5,0.3,1.07,24,1016.0
Manipur,24.817,93.9368,2024-12-20,15.6,22.5,10.5,68,8.7,0.0,1.19,28,1014.8
Manipur,24.817,93.9368,2024-12-21,14.6,17.8,11.9,76,10.1,0.0,1.05,25,1015.8
Manipur,24.817,93.9368,2024-12-22,14.3,22.2,8.1,63,6.1,0.0,1.24,29,1016.0
Manipur,24.817,93.9368,2024-12-23,14.5,22.2,8.2,63,6.7,0.0,1.29,8,1016.3
Manipur,24.817,93.9368,2024-12-24,15.0,22.6,9.0,69,8.8,0.0,1.32,7,1016.4
Manipur,24.817,93.9368,2024-12-25,15.2,21.6,9.1,72,9.8,0.0,1.15,33,1018.0
Manipur,24.817,93.9368,2024-12-26,15.3,23.2,9.2,68,8.5,0.0,1.2,57,1019.6
Manipur,24.817,93.9368,2024-12-27,15.4,23.3,9.0,65,8.4,0.0,1.05,10,1019.7
Manipur,24.817,93.9368,2024-12-28,15.9,24.3,9.5,68,9.3,0.0,1.42,40,1018.8
Manipur,24.817,93.9368,2024-12-29,16.0,23.2,10.2,73,10.6,0.0,1.43,351,1016.6
Manipur,24.817,93.9368,2024-12-30,14.8,22.6,9.5,71,8.6,0.0,1.03,46,1017.4
Manipur,24.817,93.9368,2024-12-31,14.4,22.4,8.4,57,4.2,0.0,1.12,356,1017.1
Meghalaya,25.5788,91.8933,2024-12-01,13.9,21.1,9.3,79,9.8,0.0,1.0,245,1013.9
Meghalaya,25.5788,91.8933,2024-12-02,13.5,20.9,8.3,63,4.2,0.0,1.09,230,1014.3
Meghalaya,25.5788,91.8933,2024-12-03,13.6,20.6,8.5,65,6.0,0.0,0.75,254,1014.8
Meghalaya,25.5788,91.8933,2024-12-04,12.9,19.4,7.6,80,8.9,0.2,1.13,316,1014.7
Meghalaya,25.5788,91.8933,2024-12-05,12.8,19.0,8.0,80,8.6,0.5,1.41,283,1014.5
Meghalaya,25.5788,91.8933,2024-12-06,12.3,18.6,7.7,83,8.8,1.6,1.09,258,1013.7
Meghalaya,25.5788,91.8933,2024-12-07,12.6,18.7,9.4,81,8.9,1.3,0.85,59,1014.9
Meghalaya,25.5788,91.8933,2024-12-08,12.5,19.0,8.7,67,5.0,0.2,0.91,180,1015.2
Meghalaya,25.5788,91.8933,2024-12-09,12.6,18.8,7.6,52,2.7,0.1,1.26,221,1014.2
Meghalaya,25.5788,91.8933,2024-12-10,12.0,17.8,7.4,69,5.8,0.6,1.82,255,1014.8
Meghalaya,25.5788,91.8933,2024-12-11,11.7,18.3,7.4,82,8.1,0.5,0.92,336,1016.0
Meghalaya,25.5788,91.8933,2024-12-12,11.8,18.0,6.6,79,7.7,0.0,1.5,250,1014.3
Meghalaya,25.5788,91.8933,2024-12-13,12.0,19.1,7.5,66,5.4,0.0,1.02,255,1014.8
Meghalaya,25.5788,91.8933,2024-12-14,11.8,18.8,7.1,62,3.9,0.0,1.06,99,1017.1
Meghalaya,25.5788,91.8933,2024-12-15,13.4,20.1,9.2,35,-2.6,0.0,1.52,150,1018.0
Meghalaya,25.5788,91.8933,2024-12-16,13.7,21.5,8.1,27,-6.2,0.0,1.54,206,1016.9
Meghalaya,25.5788,91.8933,2024-12-17,12.9,21.2,6.9,41,-2.8,0.0,1.7,224,1016.4
Meghalaya,25.5788,91.8933,2024-12-18,12.5,19.1,7.7,77,8.1,0.0,2.0,218,1015.7
