time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2013-08-01,27.0,30.9,24.9,89,24.9,14.9,8.3,29,995.4,Madhya Pradesh,22.9734,78.6569,Central
2013-08-02,26.4,29.0,24.8,91,24.7,9.2,5.0,189,997.9,Madhya Pradesh,22.9734,78.6569,Central
2013-08-03,25.7,28.2,23.7,87,23.3,8.2,12.5,247,1002.8,Madhya Pradesh,22.9734,78.6569,Central
2013-08-04,27.3,30.6,24.4,80,23.4,1.3,10.0,263,1003.3,Madhya Pradesh,22.9734,78.6569,Central
2013-08-05,25.5,26.7,24.7,93,24.2,14.4,10.2,267,1003.3,Madhya Pradesh,22.9734,78.6569,Central
2013-08-06,26.6,30.2,24.6,89,24.6,4.0,7.5,277,1003.1,Madhya Pradesh,22.9734,78.6569,Central
2013-08-07,26.2,29.2,24.6,91,24.5,6.1,11.2,257,1004.4,Madhya Pradesh,22.9734,78.6569,Central
2013-08-08,25.3,26.8,24.2,92,24.0,8.6,13.3,262,1004.5,Madhya Pradesh,22.9734,78.6569,Central
2013-08-09,24.2,25.1,23.4,95,23.3,60.4,17.5,254,1003.3,Madhya Pradesh,22.9734,78.6569,Central
2013-08-10,24.5,26.5,23.5,93,23.3,10.4,16.5,249,1003.3,Madhya Pradesh,22.9734,78.6569,Central
2013-08-11,26.5,30.3,23.9,84,23.5,1.6,12.8,253,1004.6,Madhya Pradesh,22.9734,78.6569,Central
2013-08-12,25.5,26.9,24.4,93,24.3,33.3,8.5,240,1004.1,Madhya Pradesh,22.9734,78.6569,Central
2013-08-13,25.7,28.1,24.6,92,24.2,25.5,7.7,230,1001.9,Madhya Pradesh,22.9734,78.6569,Central
2013-08-14,27.0,31.2,24.2,86,24.4,2.7,7.1,237,1002.7,Madhya Pradesh,22.9734,78.6569,Central
2013-08-15,27.4,30.3,24.8,84,24.3,1.5,7.6,257,1003.9,Madhya Pradesh,22.9734,78.6569,Central
2013-08-16,27.2,30.7,25.2,85,24.3,4.0,7.0,255,1003.1,Madhya Pradesh,22.9734,78.6569,Central
2013-08-17,26.0,28.6,24.4,90,24.2,17.7,8.9,252,1002.8,Madhya Pradesh,22.9734,78.6569,Central
2013-08-18,25.2,27.4,24.0,94,24.1,34.6,8.8,259,1002.5,Madhya Pradesh,22.9734,78.6569,Central
2013-08-19,24.6,25.7,23.7,92,23.3,39.8,16.1,268,1001.8,Madhya Pradesh,22.9734,78.6569,Central
2013-08-20,24.3,26.2,23.2,93,23.0,15.1,16.9,260,1000.4,Madhya Pradesh,22.9734,78.6569,Central
2013-08-21,24.7,26.1,23.5,94,23.8,23.6,14.6,298,1000.1,Madhya Pradesh,22.9734,78.6569,Central
2013-08-22,25.1,28.3,23.8,93,23.9,55.1,19.3,330,999.4,Madhya Pradesh,22.9734,78.6569,Central
2013-08-23,26.1,29.2,24.0,90,24.2,34.0,12.1,54,999.3,Madhya Pradesh,22.9734,78.6569,Central
2013-08-24,26.3,29.5,23.8,89,24.3,1.1,4.1,99,1001.0,Madhya Pradesh,22.9734,78.6569,Central
2013-08-25,26.7,29.6,24.5,89,24.6,0.9,7.2,232,1001.8,Madhya Pradesh,22.9734,78.6569,Central
2013-08-26,26.4,29.8,24.4,93,25.1,6.7,10.7,251,1002.3,Madhya Pradesh,22.9734,78.6569,Central
2013-08-27,25.5,27.0,24.1,90,23.7,4.6,13.0,258,1003.9,Madhya Pradesh,22.9734,78.6569,Central
2013-08-28,25.7,28.4,23.9,88,23.5,3.4,9.9,265,1005.9,Madhya Pradesh,22.9734,78.6569,Central
2013-08-29,25.9,28.7,24.0,84,23.0,0.9,14.1,263,1006.6,Madhya Pradesh,22.9734,78.6569,Central
