State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Gujarat,23.0225,72.5714,2025-07-01,29.2,34.4,25.7,78,24.7,5.1,2.86,228,1000.2
Gujarat,23.0225,72.5714,2025-07-02,27.7,30.9,25.6,86,25.0,19.4,2.4,242,999.7
Gujarat,23.0225,72.5714,2025-07-03,27.6,31.3,24.9,87,25.1,12.9,2.09,219,999.6
Gujarat,23.0225,72.5714,2025-07-04,28.3,31.9,26.1,83,25.0,10.1,2.18,217,1000.5
Gujarat,23.0225,72.5714,2025-07-05,27.3,30.4,25.8,89,25.3,24.2,2.13,207,1000.5
Gujarat,23.0225,72.5714,2025-07-06,27.1,29.9,25.5,90,25.2,19.3,2.29,214,999.9
Gujarat,23.0225,72.5714,2025-07-07,28.4,32.5,25.4,79,24.1,2.6,2.93,220,1000.5
Gujarat,23.0225,72.5714,2025-07-08,27.5,31.8,25.3,84,24.5,8.0,2.2,193,1001.6
Gujarat,23.0225,72.5714,2025-07-09,28.8,33.7,25.5,79,24.4,0.2,2.49,199,1001.7
Gujarat,23.0225,72.5714,2025-07-10,28.9,32.5,25.8,76,24.2,0.8,2.56,200,1002.3
Gujarat,23.0225,72.5714,2025-07-11,29.1,32.2,26.8,77,24.5,0.3,2.04,202,1002.8
Gujarat,23.0225,72.5714,2025-07-12,28.2,30.8,26.2,82,24.8,8.9,1.99,242,1003.2
Gujarat,23.0225,72.5714,2025-07-13,27.9,31.3,26.3,86,25.2,18.2,2.11,237,1002.6
Gujarat,23.0225,72.5714,2025-07-14,28.2,32.5,25.4,84,25.1,13.4,2.39,215,1000.7
Gujarat,23.0225,72.5714,2025-07-15,29.8,34.1,26.1,77,25.0,1.3,2.62,244,1000.1
Gujarat,23.0225,72.5714,2025-07-16,30.0,34.3,26.9,74,24.4,0.2,2.48,234,1001.3
Gujarat,23.0225,72.5714,2025-07-17,29.6,33.6,25.8,75,24.4,1.1,1.7,207,1002.6
Gujarat,23.0225,72.5714,2025-07-18,29.3,32.3,27.2,77,24.7,2.1,1.93,237,1002.6
Gujarat,23.0225,72.5714,2025-07-19,28.3,31.9,26.4,79,24.2,3.2,2.32,243,999.9
Gujarat,23.0225,72.5714,2025-07-20,28.4,31.1,25.8,82,24.9,5.4,2.26,198,999.1
Gujarat,23.0225,72.5714,2025-07-21,28.3,32.4,24.8,85,25.3,6.0,1.75,195,1001.0
Gujarat,23.0225,72.5714,2025-07-22,29.5,33.1,26.6,79,25.2,1.2,1.97,219,1001.3
Gujarat,23.0225,72.5714,2025-07-23,29.0,32.3,26.3,77,24.3,4.4,2.82,229,999.5
Gujarat,23.0225,72.5714,2025-07-24,29.0,32.4,26.1,77,24.5,1.7,2.58,212,998.2
Gujarat,23.0225,72.5714,2025-07-25,29.6,33.1,27.0,77,25.1,3.7,1.95,217,997.8
Gujarat,23.0225,72.5714,2025-07-26,28.3,32.9,25.7,82,24.7,12.9,2.46,257,998.5
Gujarat,23.0225,72.5714,2025-07-27,26.5,28.1,25.4,91,24.8,20.9,2.9,250,999.1
Gujarat,23.0225,72.5714,2025-07-28,27.9,30.6,25.8,84,24.7,2.5,3.07,250,1000.2
Gujarat,23.0225,72.5714,2025-07-29,27.8,30.7,25.9,82,24.3,3.1,3.04,238,1000.7
Gujarat,23.0225,72.5714,2025-07-30,28.5,31.8,26.1,79,24.4,0.7,2.88,217,1000.3
Gujarat,23.0225,72.5714,2025-07-31,28.4,31.2,26.1,80,24.5,0.4,3.0,220,1001.4
Haryana,30.7333,76.7794,2025-07-01,27.6,32.4,23.7,81,23.7,4.9,1.71,154,999.2
Haryana,30.7333,76.7794,2025-07-02,29.8,33.8,24.9,71,23.7,0.1,1.74,136,998.9
Haryana,30.7333,76.7794,2025-07-03,29.5,32.8,26.1,73,23.9,0.1,2.06,132,999.7
Haryana,30.7333,76.7794,2025-07-04,29.5,32.6,25.9,76,24.7,3.3,2.02,134,999.6
Haryana,30.7333,76.7794,2025-07-05,29.8,33.1,27.4,76,25.0,1.7,1.96,143,998.2
Haryana,30.7333,76.7794,2025-07-06,29.3,32.8,25.3,78,24.9,8.3,2.29,159,997.7
Haryana,30.7333,76.7794,2025-07-07,29.1,33.7,25.6,81,25.3,1.2,2.62,155,998.7
Haryana,30.7333,76.7794,2025-07-08,28.8,33.0,25.0,83,25.3,4.6,1.75,300,998.7
Haryana,30.7333,76.7794,2025-07-09,27.8,32.1,25.1,84,24.7,8.8,1.61,227,999.9
Haryana,30.7333,76.7794,2025-07-10,25.7,28.6,23.8,90,23.9,11.4,2.91,147,1002.4
Haryana,30.7333,76.7794,2025-07-11,28.3,32.1,24.2,75,23.1,0.0,1.36,130,1001.7
Haryana,30.7333,76.7794,2025-07-12,28.1,31.7,24.6,78,23.8,0.0,1.65,344,1001.4
Haryana,30.7333,76.7794,2025-07-13,28.7,33.0,25.3,80,24.8,1.1,1.03,141,1001.7
Haryana,30.7333,76.7794,2025-07-14,28.4,32.2,24.8,81,24.6,3.6,1.34,110,1000.7
Haryana,30.7333,76.7794,2025-07-15,29.2,32.3,25.6,71,23.2,0.7,4.41,140,999.4
Haryana,30.7333,76.7794,2025-07-16,27.3,31.1,24.6,82,23.9,7.0,4.28,142,1000.5
Haryana,30.7333,76.7794,2025-07-17,28.5,31.2,26.3,73,23.2,0.0,2.68,140,1002.7
Haryana,30.7333,76.7794,2025-07-18,27.5,31.1,25.4,84,24.5,2.6,1.66,23,1002.3
Haryana,30.7333,76.7794,2025-07-19,29.3,33.0,24.7,76,24.4,0.1,1.96,138,999.1
Haryana,30.7333,76.7794,2025-07-20,30.0,33.9,26.6,72,24.2,0.4,1.77,140,998.4
Haryana,30.7333,76.7794,2025-07-21,26.2,28.3,24.9,91,24.6,19.6,2.18,137,1001.5
Haryana,30.7333,76.7794,2025-07-22,27.6,32.0,24.6,82,24.0,0.8,1.13,312,999.8
Haryana,30.7333,76.7794,2025-07-23,28.2,32.6,25.0,83,24.8,1.2,1.21,203,996.5
Haryana,30.7333,76.7794,2025-07-24,29.2,33.6,24.4,80,25.1,0.1,1.77,308,995.5
Haryana,30.7333,76.7794,2025-07-25,29.9,34.3,25.4,78,25.3,0.6,1.68,322,995.0
Haryana,30.7333,76.7794,2025-07-26,30.0,33.5,26.2,77,25.4,0.0,1.54,147,996.7
