State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-01,30.9,33.6,28.4,74,25.4,0.1,3.9,242,1005.6
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-02,31.2,33.8,28.4,69,24.6,0.0,3.55,243,1005.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-03,31.2,33.8,29.1,72,25.4,0.2,3.31,256,1006.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-04,31.0,33.5,28.8,74,25.6,1.6,3.18,242,1006.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-05,30.8,33.6,28.0,75,25.7,3.1,3.53,244,1006.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-06,30.6,33.4,27.1,74,25.3,1.4,3.14,242,1007.4
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-07,30.9,33.6,29.2,71,24.9,0.1,4.04,259,1005.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-08,28.1,30.5,26.0,84,25.1,22.2,3.13,229,1004.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-09,30.2,32.8,25.9,75,25.1,0.8,3.68,249,1004.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-10,29.2,31.5,26.1,79,25.2,1.6,3.36,226,1005.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-11,30.5,32.5,28.6,72,24.7,1.5,4.48,251,1005.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-12,29.7,31.4,27.4,76,25.0,5.8,4.37,230,1006.6
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-13,29.2,31.5,27.1,78,24.9,2.9,4.16,220,1006.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-14,29.0,31.5,26.5,75,24.2,0.7,4.64,206,1005.4
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-15,29.5,32.6,26.1,75,24.3,0.5,4.5,206,1004.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-16,29.8,32.9,26.4,74,24.5,0.9,3.83,216,1005.1
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-17,30.1,33.5,27.4,73,24.6,1.1,4.36,215,1005.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-18,28.3,30.8,26.6,82,24.9,14.9,4.82,208,1005.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-19,28.3,30.6,25.7,82,24.8,6.4,5.32,208,1002.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-20,28.2,29.7,25.6,84,25.1,11.9,5.3,202,1001.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-21,29.1,31.6,26.5,81,25.4,7.5,5.21,225,1002.4
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-22,28.7,31.4,26.0,82,25.2,1.7,3.88,209,1001.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-23,28.3,30.9,26.1,85,25.4,14.7,3.77,200,1000.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-24,28.1,31.0,25.8,84,25.1,8.3,2.76,190,999.1
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-25,29.1,32.9,26.3,81,25.5,16.4,3.32,177,997.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-26,28.8,31.9,27.1,82,25.3,3.2,5.33,164,996.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-27,28.3,30.5,26.4,85,25.5,11.4,6.27,190,998.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-28,27.0,28.5,26.2,91,25.4,24.4,6.22,191,1000.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-29,27.7,30.7,25.4,87,25.3,10.4,6.06,195,1001.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2024-06-30,27.5,29.8,25.8,88,25.4,18.9,6.12,202,1002.0
Delhi,28.6139,77.209,2024-06-01,37.4,44.0,31.3,17,7.5,0.0,4.34,283,1000.1
Delhi,28.6139,77.209,2024-06-02,36.4,41.4,30.5,25,12.1,0.0,3.09,293,1001.6
Delhi,28.6139,77.209,2024-06-03,36.9,44.4,29.6,25,11.2,0.0,3.97,284,1000.3
Delhi,28.6139,77.209,2024-06-04,36.9,43.1,30.9,19,9.0,0.0,3.29,278,999.9
Delhi,28.6139,77.209,2024-06-05,36.6,41.7,30.2,23,12.1,0.0,4.48,289,1001.1
Delhi,28.6139,77.209,2024-06-06,35.0,40.8,28.2,28,13.2,0.0,3.43,308,1003.5
