State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Tripura,23.8315,91.2868,2025-05-01,26.3,31.9,22.2,77,21.6,0.6,1.34,70,1010.1
Tripura,23.8315,91.2868,2025-05-02,26.3,33.1,21.3,75,20.9,3.5,1.97,171,1009.0
Tripura,23.8315,91.2868,2025-05-03,26.8,32.5,21.2,74,21.0,0.6,1.7,171,1007.6
Tripura,23.8315,91.2868,2025-05-04,28.3,33.8,23.2,69,21.5,0.2,1.79,179,1006.7
Tripura,23.8315,91.2868,2025-05-05,29.1,34.5,23.8,66,21.4,0.0,1.91,191,1006.7
Tripura,23.8315,91.2868,2025-05-06,28.0,35.1,24.2,73,22.2,1.3,1.71,153,1007.2
Tripura,23.8315,91.2868,2025-05-07,29.0,34.3,23.3,68,21.7,0.1,1.58,240,1005.4
Tripura,23.8315,91.2868,2025-05-08,30.9,36.9,25.2,62,22.0,0.0,2.39,221,1005.8
Tripura,23.8315,91.2868,2025-05-09,31.4,37.8,25.7,62,22.5,0.0,1.53,230,1005.8
Tripura,23.8315,91.2868,2025-05-10,31.8,38.4,26.3,62,22.8,0.1,2.08,218,1005.5
Tripura,23.8315,91.2868,2025-05-11,31.2,36.6,26.8,63,23.0,0.0,1.7,191,1004.4
Tripura,23.8315,91.2868,2025-05-12,29.5,34.8,25.4,70,23.0,0.2,1.92,131,1003.8
Tripura,23.8315,91.2868,2025-05-13,28.6,32.5,25.4,80,24.7,7.5,3.06,176,1004.5
Tripura,23.8315,91.2868,2025-05-14,30.1,34.6,26.5,75,24.8,0.2,2.77,180,1005.4
Tripura,23.8315,91.2868,2025-05-15,29.9,34.6,25.9,75,24.6,0.2,2.06,173,1005.9
Tripura,23.8315,91.2868,2025-05-16,28.1,31.3,24.0,84,25.0,14.4,2.5,157,1006.1
Tripura,23.8315,91.2868,2025-05-17,28.7,33.7,24.5,79,24.3,1.5,3.18,166,1006.3
Tripura,23.8315,91.2868,2025-05-18,27.6,32.0,24.4,82,23.9,3.3,2.67,160,1007.2
Tripura,23.8315,91.2868,2025-05-19,26.5,31.9,24.4,88,24.2,4.8,1.66,147,1006.9
Tripura,23.8315,91.2868,2025-05-20,26.7,31.0,24.6,89,24.6,14.9,2.55,161,1005.4
Tripura,23.8315,91.2868,2025-05-21,27.2,30.6,24.5,86,24.6,4.7,2.76,162,1006.2
Tripura,23.8315,91.2868,2025-05-22,26.9,30.5,24.7,88,24.5,2.6,2.09,133,1005.3
Tripura,23.8315,91.2868,2025-05-23,27.6,32.1,24.4,84,24.6,1.6,2.17,159,1003.3
Tripura,23.8315,91.2868,2025-05-24,27.7,31.8,24.8,85,24.9,9.0,1.85,152,1003.5
Tripura,23.8315,91.2868,2025-05-25,29.1,33.2,25.2,80,25.0,0.4,1.24,128,1004.0
Tripura,23.8315,91.2868,2025-05-26,28.3,33.3,25.3,84,25.1,14.6,1.84,98,1003.2
Tripura,23.8315,91.2868,2025-05-27,29.3,34.0,25.0,79,25.0,6.1,2.25,60,999.9
Tripura,23.8315,91.2868,2025-05-28,28.0,30.2,25.4,86,25.3,10.5,2.78,120,998.0
Tripura,23.8315,91.2868,2025-05-29,25.7,26.4,25.2,96,25.1,85.9,5.08,105,994.9
Tripura,23.8315,91.2868,2025-05-30,26.5,28.7,25.3,94,25.4,55.2,6.83,184,994.5
Tripura,23.8315,91.2868,2025-05-31,26.4,30.5,24.3,93,25.2,38.9,4.6,176,1001.0
Uttar_Pradesh,26.8467,80.9462,2025-05-01,29.7,35.2,24.4,47,16.9,0.0,3.83,93,1008.3
Uttar_Pradesh,26.8467,80.9462,2025-05-02,30.9,36.1,25.3,43,16.0,0.0,2.92,94,1007.6
Uttar_Pradesh,26.8467,80.9462,2025-05-03,32.1,38.3,24.3,40,15.8,0.0,2.37,34,1005.1
Uttar_Pradesh,26.8467,80.9462,2025-05-04,29.7,34.2,26.5,51,18.3,1.5,2.54,102,1004.4
Uttar_Pradesh,26.8467,80.9462,2025-05-05,30.7,37.5,25.3,49,17.3,0.1,2.5,101,1004.7
Uttar_Pradesh,26.8467,80.9462,2025-05-06,29.2,34.7,24.6,58,19.4,0.0,1.81,78,1005.5
Uttar_Pradesh,26.8467,80.9462,2025-05-07,30.1,37.2,24.4,53,18.6,0.4,2.47,96,1004.2
Uttar_Pradesh,26.8467,80.9462,2025-05-08,31.4,37.6,25.8,45,17.2,0.0,2.18,199,1004.5
Uttar_Pradesh,26.8467,80.9462,2025-05-09,31.2,36.2,27.0,46,17.9,1.2,2.46,236,1006.2
Uttar_Pradesh,26.8467,80.9462,2025-05-10,32.6,39.0,26.6,44,18.3,1.3,2.37,255,1005.3
Uttar_Pradesh,26.8467,80.9462,2025-05-11,32.3,38.9,28.2,47,19.3,2.1,1.93,235,1003.3
Uttar_Pradesh,26.8467,80.9462,2025-05-12,33.8,40.6,27.8,36,15.3,0.0,2.73,287,1001.5
Uttar_Pradesh,26.8467,80.9462,2025-05-13,35.0,41.1,27.4,28,13.0,0.0,3.11,292,1001.7
Uttar_Pradesh,26.8467,80.9462,2025-05-14,35.5,42.1,28.6,24,11.0,0.0,2.57,291,1002.1
Uttar_Pradesh,26.8467,80.9462,2025-05-15,36.2,43.1,27.4,23,10.8,0.0,2.06,280,1001.8
Uttar_Pradesh,26.8467,80.9462,2025-05-16,36.2,43.6,28.5,29,13.8,0.0,2.14,233,1001.3
Uttar_Pradesh,26.8467,80.9462,2025-05-17,34.8,42.8,28.1,41,18.4,0.0,2.39,121,1001.7
Uttar_Pradesh,26.8467,80.9462,2025-05-18,33.7,40.5,27.3,47,20.1,0.0,3.14,99,1002.2
Uttar_Pradesh,26.8467,80.9462,2025-05-19,33.0,39.1,28.1,51,20.9,0.0,3.74,99,1002.1
Uttar_Pradesh,26.8467,80.9462,2025-05-20,32.9,39.7,26.0,55,22.2,1.5,3.02,84,1000.5
Uttar_Pradesh,26.8467,80.9462,2025-05-21,32.8,38.9,27.3,55,22.0,0.1,3.99,90,1001.4
Uttar_Pradesh,26.8467,80.9462,2025-05-22,29.8,34.8,24.8,64,21.9,0.0,2.78,86,1002.4
Uttar_Pradesh,26.8467,80.9462,2025-05-23,31.0,36.1,25.7,61,21.8,0.0,2.76,90,1000.5
Uttar_Pradesh,26.8467,80.9462,2025-05-24,30.7,34.5,26.6,62,22.5,8.8,3.7,101,1001.2
Uttar_Pradesh,26.8467,80.9462,2025-05-25,32.7,37.9,27.5,52,21.2,0.0,3.04,100,1002.7
Uttar_Pradesh,26.8467,80.9462,2025-05-26,33.1,37.6,27.9,54,22.0,0.3,3.04,68,1000.9
Uttar_Pradesh,26.8467,80.9462,2025-05-27,32.8,38.1,27.0,56,22.3,0.0,3.06,84,998.8
Uttar_Pradesh,26.8467,80.9462,2025-05-28,33.8,39.8,28.5,52,22.2,0.3,2.35,77,997.1
Uttar_Pradesh,26.8467,80.9462,2025-05-29,33.9,39.1,26.4,53,22.3,3.9,2.06,59,995.2
Uttar_Pradesh,26.8467,80.9462,2025-05-30,33.4,39.8,29.1,56,22.8,0.1,2.26,254,994.3
Uttar_Pradesh,26.8467,80.9462,2025-05-31,34.5,40.6,29.6,45,19.6,0.0,1.92,271,996.7
Uttarakhand,30.0668,79.0193,2025-05-01,13.2,16.8,10.5,85,10.5,3.7,1.07,267,1016.1
Uttarakhand,30.0668,79.0193,2025-05-02,12.5,17.6,9.9,84,9.7,5.2,0.76,158,1015.8
Uttarakhand,30.0668,79.0193,2025-05-03,13.4,18.3,10.0,76,9.0,7.9,0.98,263,1013.1
Uttarakhand,30.0668,79.0193,2025-05-04,14.1,20.3,9.4,70,8.2,3.7,1.1,279,1011.7
Uttarakhand,30.0668,79.0193,2025-05-05,12.5,17.9,8.9,81,9.0,11.9,1.36,100,1012.5
Uttarakhand,30.0668,79.0193,2025-05-06,13.5,19.5,10.5,77,9.3,2.3,0.82,143,1012.6
Uttarakhand,30.0668,79.0193,2025-05-07,14.3,20.2,10.9,71,8.4,1.1,0.85,153,1012.0
Uttarakhand,30.0668,79.0193,2025-05-08,14.4,19.1,10.6,78,10.2,7.3,1.55,129,1013.0
Uttarakhand,30.0668,79.0193,2025-05-09,14.8,20.4,11.2,78,10.6,13.0,1.35,129,1014.5
Uttarakhand,30.0668,79.0193,2025-05-10,15.4,21.3,12.1,73,10.3,6.8,1.23,142,1013.3
Uttarakhand,30.0668,79.0193,2025-05-11,15.5,19.3,12.5,70,9.9,7.8,1.02,267,1011.6
Uttarakhand,30.0668,79.0193,2025-05-12,16.2,21.1,12.4,57,7.5,0.9,1.75,287,1009.9
Uttarakhand,30.0668,79.0193,2025-05-13,16.8,22.1,11.8,47,4.9,0.4,2.38,299,1010.0
Uttarakhand,30.0668,79.0193,2025-05-14,17.7,23.2,13.0,42,3.9,0.0,1.95,292,1010.0
Uttarakhand,30.0668,79.0193,2025-05-15,18.6,24.0,14.0,41,4.6,0.8,1.66,280,1010.0
Uttarakhand,30.0668,79.0193,2025-05-16,17.6,23.1,13.2,50,6.8,5.6,1.65,289,1010.3
Uttarakhand,30.0668,79.0193,2025-05-17,17.9,23.3,13.7,51,7.1,0.2,2.02,287,1009.8
Uttarakhand,30.0668,79.0193,2025-05-18,16.7,21.7,13.5,72,11.4,8.1,1.4,280,1010.7
Uttarakhand,30.0668,79.0193,2025-05-19,16.1,21.0,13.2,79,12.4,7.6,1.79,289,1010.6
Uttarakhand,30.0668,79.0193,2025-05-20,17.1,21.8,12.3,68,10.9,1.1,1.8,291,1008.5
Uttarakhand,30.0668,79.0193,2025-05-21,17.2,22.8,12.8,68,10.4,2.2,1.91,303,1009.5
Uttarakhand,30.0668,79.0193,2025-05-22,15.9,19.2,12.7,83,12.9,5.7,1.09,266,1009.9
Uttarakhand,30.0668,79.0193,2025-05-23,16.9,22.2,12.8,81,13.2,2.2,0.99,246,1008.4
Uttarakhand,30.0668,79.0193,2025-05-24,15.8,20.9,12.8,82,12.3,6.3,0.88,199,1009.6
Uttarakhand,30.0668,79.0193,2025-05-25,14.8,19.6,11.5,83,11.7,11.6,1.98,107,1011.7
Uttarakhand,30.0668,79.0193,2025-05-26,17.3,23.3,12.9,70,11.1,2.0,1.06,238,1009.5
Uttarakhand,30.0668,79.0193,2025-05-27,17.2,21.5,13.9,80,13.4,4.9,1.2,289,1007.4
Uttarakhand,30.0668,79.0193,2025-05-28,16.5,20.6,12.8,87,14.2,10.8,1.27,265,1006.3
Uttarakhand,30.0668,79.0193,2025-05-29,18.0,23.4,14.0,68,11.4,1.7,1.3,284,1004.2
Uttarakhand,30.0668,79.0193,2025-05-30,17.5,23.3,14.3,62,9.6,1.9,1.12,293,1003.0
Uttarakhand,30.0668,79.0193,2025-05-31,18.7,23.4,14.2,44,5.2,0.0,1.89,284,1004.7
West_Bengal,22.5726,88.3639,2025-05-01,26.5,31.7,23.3,79,22.3,3.5,1.33,53,1010.0
West_Bengal,22.5726,88.3639,2025-05-02,26.6,30.9,22.2,78,22.3,0.0,0.83,204,1008.7
West_Bengal,22.5726,88.3639,2025-05-03,27.6,32.9,24.4,78,23.2,2.3,1.38,174,1007.0
West_Bengal,22.5726,88.3639,2025-05-04,27.2,31.4,24.7,82,23.7,8.7,1.43,161,1006.0
West_Bengal,22.5726,88.3639,2025-05-05,29.2,34.2,24.6,74,23.8,0.1,1.1,161,1006.1
West_Bengal,22.5726,88.3639,2025-05-06,28.8,34.6,26.3,80,24.9,9.1,1.46,197,1006.7
West_Bengal,22.5726,88.3639,2025-05-07,29.9,35.3,24.9,75,24.7,0.0,1.25,209,1005.3
West_Bengal,22.5726,88.3639,2025-05-08,32.0,38.2,27.4,66,23.5,0.0,2.27,231,1005.5
West_Bengal,22.5726,88.3639,2025-05-09,33.0,39.1,27.5,62,23.5,0.0,2.12,251,1005.9
West_Bengal,22.5726,88.3639,2025-05-10,33.6,39.6,28.3,56,22.8,0.0,2.1,244,1005.6
West_Bengal,22.5726,88.3639,2025-05-11,34.3,40.2,29.0,53,22.2,0.0,2.39,240,1003.7
West_Bengal,22.5726,88.3639,2025-05-12,33.6,40.0,29.6,55,22.8,1.0,3.0,219,1002.5
West_Bengal,22.5726,88.3639,2025-05-13,32.5,38.2,29.4,69,25.7,0.4,3.2,199,1003.1
West_Bengal,22.5726,88.3639,2025-05-14,32.8,37.9,28.9,70,26.1,0.1,3.52,195,1004.2
West_Bengal,22.5726,88.3639,2025-05-15,32.2,38.1,29.3,71,25.8,3.8,3.2,186,1004.6
West_Bengal,22.5726,88.3639,2025-05-16,32.0,36.8,29.1,72,26.0,2.5,3.25,192,1004.6
West_Bengal,22.5726,88.3639,2025-05-17,31.7,36.9,28.5,71,25.4,1.1,3.23,184,1004.9
West_Bengal,22.5726,88.3639,2025-05-18,30.0,33.9,28.2,76,25.2,3.2,2.64,171,1005.9
West_Bengal,22.5726,88.3639,2025-05-19,30.9,36.9,25.7,69,24.2,4.2,2.4,177,1005.4
West_Bengal,22.5726,88.3639,2025-05-20,31.1,36.1,26.8,71,24.9,8.3,3.08,192,1003.8
West_Bengal,22.5726,88.3639,2025-05-21,31.6,36.9,27.4,71,25.3,7.7,2.79,182,1004.4
West_Bengal,22.5726,88.3639,2025-05-22,29.5,33.2,26.3,79,25.2,5.2,1.7,135,1003.9
West_Bengal,22.5726,88.3639,2025-05-23,28.3,32.9,26.8,84,25.2,9.0,1.3,120,1002.4
West_Bengal,22.5726,88.3639,2025-05-24,29.1,33.5,25.8,82,25.4,4.9,1.19,75,1002.3
West_Bengal,22.5726,88.3639,2025-05-25,28.6,31.5,26.1,85,25.7,11.4,1.49,122,1003.1
West_Bengal,22.5726,88.3639,2025-05-26,27.9,31.0,26.2,88,25.7,11.9,1.66,99,1002.0
West_Bengal,22.5726,88.3639,2025-05-27,28.1,30.5,26.1,87,25.7,5.5,2.46,78,998.9
West_Bengal,22.5726,88.3639,2025-05-28,28.1,30.7,26.5,87,25.7,7.5,3.28,60,995.7
West_Bengal,22.5726,88.3639,2025-05-29,27.1,30.1,25.5,89,25.1,28.8,3.43,5,991.5
West_Bengal,22.5726,88.3639,2025-05-30,29.3,33.6,26.1,80,25.4,3.2,3.31,251,995.3
