State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Andhra_Pradesh,16.5062,80.648,2025-02-01,27.3,34.2,21.7,69,19.7,0.1,1.83,146,1011.6
Andhra_Pradesh,16.5062,80.648,2025-02-02,26.7,34.5,21.4,68,18.7,0.0,1.74,135,1012.0
Andhra_Pradesh,16.5062,80.648,2025-02-03,27.0,35.1,19.9,60,16.3,0.0,1.36,172,1012.0
Andhra_Pradesh,16.5062,80.648,2025-02-04,28.4,36.1,21.7,46,14.2,0.0,1.35,155,1012.1
Andhra_Pradesh,16.5062,80.648,2025-02-05,28.2,35.9,21.5,57,17.4,0.0,1.73,156,1011.2
Andhra_Pradesh,16.5062,80.648,2025-02-06,28.0,35.4,21.9,67,19.7,0.0,1.69,150,1011.4
Andhra_Pradesh,16.5062,80.648,2025-02-07,28.1,35.1,22.2,64,19.2,0.0,1.52,175,1012.6
Andhra_Pradesh,16.5062,80.648,2025-02-08,28.6,36.4,22.2,59,18.1,0.0,1.63,141,1012.3
Andhra_Pradesh,16.5062,80.648,2025-02-09,28.2,35.1,23.2,68,20.5,0.0,1.88,121,1012.3
Andhra_Pradesh,16.5062,80.648,2025-02-10,27.8,34.5,22.4,66,19.8,0.0,1.69,140,1013.4
Andhra_Pradesh,16.5062,80.648,2025-02-11,27.6,35.3,22.0,66,19.3,0.0,1.64,163,1013.3
Andhra_Pradesh,16.5062,80.648,2025-02-12,27.6,36.2,21.1,64,18.5,0.0,1.52,175,1012.8
Andhra_Pradesh,16.5062,80.648,2025-02-13,28.0,36.7,21.7,65,18.8,0.0,1.41,184,1012.1
Andhra_Pradesh,16.5062,80.648,2025-02-14,28.5,36.8,21.8,58,16.5,0.0,1.75,251,1011.7
Andhra_Pradesh,16.5062,80.648,2025-02-15,28.5,37.3,21.4,56,15.1,0.0,1.19,210,1010.9
Andhra_Pradesh,16.5062,80.648,2025-02-16,28.2,35.6,22.9,67,19.7,0.1,1.55,157,1011.8
Andhra_Pradesh,16.5062,80.648,2025-02-17,28.2,36.4,22.4,67,20.0,0.0,2.07,162,1013.0
Andhra_Pradesh,16.5062,80.648,2025-02-18,28.0,35.8,22.8,67,20.2,0.0,2.17,175,1012.8
