time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2013-04-01,27.6,36.1,20.1,58,17.7,0.0,7.3,259,1008.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-02,26.4,32.9,21.8,65,18.4,0.0,9.3,240,1010.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-03,25.6,31.4,21.4,68,18.4,0.0,6.6,280,1011.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-04,27.0,34.3,20.6,66,18.8,0.0,7.4,294,1010.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-05,27.8,35.4,20.5,65,19.4,0.0,6.9,286,1008.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-06,27.9,34.9,22.0,67,20.2,0.0,8.6,223,1008.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-07,27.5,34.9,21.5,64,19.1,0.0,7.6,267,1008.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-08,27.0,33.8,20.2,62,18.1,0.0,6.2,293,1008.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-09,27.4,35.3,19.3,63,19.1,0.0,6.7,291,1008.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-10,28.4,34.5,23.2,66,20.7,0.0,8.0,297,1008.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-11,27.7,34.5,22.8,66,20.0,0.0,6.1,284,1008.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-12,28.4,35.6,22.2,66,20.6,0.0,6.2,289,1008.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-13,29.8,37.3,22.5,60,19.8,0.0,7.5,316,1008.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-14,28.9,36.2,23.4,63,20.3,0.0,7.2,244,1009.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-15,27.6,33.9,21.7,70,21.0,0.0,9.4,229,1008.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-16,27.3,32.0,23.5,74,21.8,0.0,11.7,224,1008.6,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-17,27.2,32.1,23.7,72,21.2,0.0,11.1,228,1007.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-18,27.5,31.8,24.2,72,21.9,0.0,10.8,226,1007.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-19,27.8,32.2,24.6,71,21.9,0.0,10.3,236,1007.7,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-20,27.5,32.8,23.4,71,21.4,0.0,10.5,231,1007.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-21,27.9,32.3,24.5,72,22.0,0.0,8.5,245,1007.8,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-22,28.2,34.1,23.9,75,22.9,0.0,6.5,279,1008.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2013-04-23,28.9,34.4,22.6,71,22.5,0.0,6.7,275,1009.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
