time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2013-03-01,23.6,32.1,15.4,29,3.7,0.0,14.7,36,1015.5,Gujarat,22.2587,71.1924,West
2013-03-02,23.9,32.4,15.2,29,3.8,0.0,11.7,37,1015.6,Gujarat,22.2587,71.1924,West
2013-03-03,25.7,34.8,17.1,29,4.9,0.0,10.0,39,1014.7,Gujarat,22.2587,71.1924,West
2013-03-04,27.4,35.9,19.3,25,4.7,0.0,9.4,18,1013.4,Gujarat,22.2587,71.1924,West
2013-03-05,28.0,36.1,20.0,24,4.8,0.0,10.8,21,1013.1,Gujarat,22.2587,71.1924,West
2013-03-06,28.5,36.7,20.2,26,5.9,0.0,8.9,51,1013.3,Gujarat,22.2587,71.1924,West
2013-03-07,29.3,36.8,23.1,26,6.5,0.0,7.4,94,1013.1,Gujarat,22.2587,71.1924,West
2013-03-08,30.6,37.2,24.1,22,5.6,0.0,6.4,277,1012.8,Gujarat,22.2587,71.1924,West
2013-03-09,28.4,35.4,22.4,20,1.8,0.0,14.8,297,1012.1,Gujarat,22.2587,71.1924,West
2013-03-10,27.1,34.8,20.1,36,9.6,0.0,16.0,287,1010.1,Gujarat,22.2587,71.1924,West
2013-03-11,27.0,34.5,20.0,34,7.4,0.0,9.6,298,1010.8,Gujarat,22.2587,71.1924,West
2013-03-12,27.0,34.4,20.0,36,9.1,0.0,10.5,298,1011.2,Gujarat,22.2587,71.1924,West
2013-03-13,26.2,33.2,19.4,40,9.7,0.0,12.6,287,1011.3,Gujarat,22.2587,71.1924,West
2013-03-14,26.9,33.7,20.1,50,13.5,0.0,12.3,299,1012.1,Gujarat,22.2587,71.1924,West
2013-03-15,27.7,34.0,21.6,39,11.0,0.0,11.2,355,1013.2,Gujarat,22.2587,71.1924,West
2013-03-16,28.4,35.1,22.3,31,8.7,0.0,10.9,11,1012.3,Gujarat,22.2587,71.1924,West
2013-03-17,28.4,34.9,21.8,32,9.6,0.0,13.0,45,1012.8,Gujarat,22.2587,71.1924,West
2013-03-18,29.3,35.5,22.9,26,7.0,0.0,7.7,31,1010.4,Gujarat,22.2587,71.1924,West
2013-03-19,29.2,36.3,21.7,28,8.1,0.0,7.2,323,1009.1,Gujarat,22.2587,71.1924,West
2013-03-20,27.7,33.9,22.0,27,5.7,0.0,15.6,299,1011.3,Gujarat,22.2587,71.1924,West
2013-03-21,27.2,35.0,19.5,44,12.0,0.0,11.1,310,1010.9,Gujarat,22.2587,71.1924,West
2013-03-22,27.9,35.1,21.8,47,13.4,0.0,13.0,290,1008.0,Gujarat,22.2587,71.1924,West
2013-03-23,27.2,34.5,20.6,50,13.9,0.0,13.1,282,1008.4,Gujarat,22.2587,71.1924,West
2013-03-24,27.2,33.4,21.3,51,14.3,0.0,11.4,310,1011.1,Gujarat,22.2587,71.1924,West
2013-03-25,28.2,35.2,20.9,36,9.7,0.0,7.8,325,1010.5,Gujarat,22.2587,71.1924,West
2013-03-26,28.1,34.6,22.9,37,11.1,0.0,10.6,271,1008.5,Gujarat,22.2587,71.1924,West
2013-03-27,26.3,31.7,21.3,55,15.6,0.0,14.8,286,1009.2,Gujarat,22.2587,71.1924,West
2013-03-28,26.5,32.7,20.8,50,13.3,0.0,15.7,285,1010.5,Gujarat,22.2587,71.1924,West
2013-03-29,26.4,32.6,20.2,51,13.6,0.0,14.4,305,1011.5,Gujarat,22.2587,71.1924,West
2013-03-30,27.8,34.2,21.2,45,12.6,0.0,13.0,323,1010.2,Gujarat,22.2587,71.1924,West
2013-03-31,29.2,35.2,23.1,35,10.8,0.0,12.3,320,1009.2,Gujarat,22.2587,71.1924,West
2013-03-01,16.9,23.4,11.9,64,9.6,0.0,15.2,308,1018.0,Haryana,29.0588,76.0856,North
2013-03-02,17.9,25.5,11.5,65,10.6,0.0,12.7,300,1017.0,Haryana,29.0588,76.0856,North
2013-03-03,19.2,27.8,12.0,67,12.2,0.0,10.6,309,1016.4,Haryana,29.0588,76.0856,North
2013-03-04,19.6,28.2,12.7,70,13.3,0.0,6.1,15,1015.6,Haryana,29.0588,76.0856,North
2013-03-05,20.5,29.0,13.6,72,14.5,0.0,6.8,33,1016.6,Haryana,29.0588,76.0856,North
2013-03-06,20.2,28.6,13.0,74,14.6,0.0,9.0,334,1016.5,Haryana,29.0588,76.0856,North
2013-03-07,21.1,30.1,13.6,69,14.3,0.0,8.1,316,1015.7,Haryana,29.0588,76.0856,North
2013-03-08,22.0,30.6,14.2,68,15.0,0.0,5.9,115,1015.0,Haryana,29.0588,76.0856,North
2013-03-09,22.6,32.0,13.5,66,14.8,0.0,10.2,127,1010.3,Haryana,29.0588,76.0856,North
2013-03-10,23.4,31.0,17.4,56,13.5,0.0,10.2,252,1007.2,Haryana,29.0588,76.0856,North
2013-03-11,23.0,30.8,16.0,72,16.9,0.0,5.5,0,1010.9,Haryana,29.0588,76.0856,North
2013-03-12,23.5,30.5,19.3,69,16.8,0.0,5.8,11,1011.4,Haryana,29.0588,76.0856,North
2013-03-13,22.8,30.3,17.4,69,16.3,1.2,7.5,36,1011.1,Haryana,29.0588,76.0856,North
2013-03-14,20.8,26.0,16.8,76,16.2,15.8,12.2,25,1013.2,Haryana,29.0588,76.0856,North
2013-03-15,20.8,27.5,14.1,69,14.3,0.0,7.5,15,1016.9,Haryana,29.0588,76.0856,North
