time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2014-06-01,36.6,43.6,28.6,30,15.2,0.0,7.2,352,1001.9,Madhya Pradesh,22.9734,78.6569,Central
2014-06-02,36.3,43.1,30.2,35,17.7,0.0,9.1,47,1003.1,Madhya Pradesh,22.9734,78.6569,Central
2014-06-03,35.8,43.1,27.1,31,14.8,0.0,7.0,54,1001.6,Madhya Pradesh,22.9734,78.6569,Central
2014-06-04,36.5,44.4,28.1,27,13.5,0.0,6.6,64,999.9,Madhya Pradesh,22.9734,78.6569,Central
2014-06-05,36.7,44.8,28.1,27,13.6,0.0,6.2,227,998.3,Madhya Pradesh,22.9734,78.6569,Central
2014-06-06,38.1,46.0,30.0,28,15.4,0.0,9.5,275,996.9,Madhya Pradesh,22.9734,78.6569,Central
2014-06-07,39.2,46.2,32.7,27,15.8,0.0,10.0,285,996.2,Madhya Pradesh,22.9734,78.6569,Central
2014-06-08,38.7,45.6,32.2,27,15.6,0.0,12.8,262,995.9,Madhya Pradesh,22.9734,78.6569,Central
2014-06-09,38.7,44.6,33.9,27,15.8,0.0,13.9,280,996.3,Madhya Pradesh,22.9734,78.6569,Central
2014-06-10,38.1,43.6,33.5,30,17.2,0.0,15.2,264,998.3,Madhya Pradesh,22.9734,78.6569,Central
2014-06-11,37.3,43.8,32.4,34,18.1,0.0,16.6,272,998.9,Madhya Pradesh,22.9734,78.6569,Central
2014-06-12,31.2,34.6,27.1,57,21.4,0.0,15.2,265,1001.8,Madhya Pradesh,22.9734,78.6569,Central
2014-06-13,33.7,40.0,28.9,42,18.1,0.0,16.7,276,1000.7,Madhya Pradesh,22.9734,78.6569,Central
2014-06-14,32.5,36.4,28.3,49,20.1,0.8,15.6,264,1001.2,Madhya Pradesh,22.9734,78.6569,Central
2014-06-15,31.9,36.5,27.2,55,21.7,0.0,11.6,257,1001.7,Madhya Pradesh,22.9734,78.6569,Central
2014-06-16,33.3,39.5,29.4,49,20.8,0.0,14.4,257,1000.7,Madhya Pradesh,22.9734,78.6569,Central
2014-06-17,33.4,38.8,29.5,51,21.6,0.1,14.3,257,1000.1,Madhya Pradesh,22.9734,78.6569,Central
2014-06-18,30.3,34.5,26.0,63,22.3,2.6,11.5,263,999.5,Madhya Pradesh,22.9734,78.6569,Central
2014-06-19,32.0,37.8,26.7,60,22.8,0.9,10.8,280,998.2,Madhya Pradesh,22.9734,78.6569,Central
2014-06-20,33.1,39.0,29.2,54,22.4,0.0,16.5,258,997.7,Madhya Pradesh,22.9734,78.6569,Central
2014-06-21,32.7,37.4,28.5,52,21.4,0.0,18.7,248,1000.0,Madhya Pradesh,22.9734,78.6569,Central
2014-06-22,33.4,37.7,28.7,48,20.4,0.0,20.4,255,1001.4,Madhya Pradesh,22.9734,78.6569,Central
2014-06-23,33.6,38.0,29.0,48,20.7,0.0,19.1,256,1001.3,Madhya Pradesh,22.9734,78.6569,Central
2014-06-24,33.3,38.0,28.9,46,19.4,0.0,18.4,258,999.7,Madhya Pradesh,22.9734,78.6569,Central
2014-06-25,33.3,37.3,29.2,45,19.4,0.0,17.2,257,1000.4,Madhya Pradesh,22.9734,78.6569,Central
2014-06-26,32.5,37.2,29.2,49,20.3,0.0,13.7,267,1003.3,Madhya Pradesh,22.9734,78.6569,Central
2014-06-27,33.8,40.6,28.6,43,19.0,0.0,12.1,267,1004.1,Madhya Pradesh,22.9734,78.6569,Central
2014-06-28,33.5,39.5,29.9,47,20.5,0.9,13.2,259,1003.3,Madhya Pradesh,22.9734,78.6569,Central
2014-06-29,34.0,39.0,30.6,43,19.5,0.0,14.7,258,1001.5,Madhya Pradesh,22.9734,78.6569,Central
2014-06-30,34.3,39.3,29.6,39,18.1,0.0,16.8,261,1001.3,Madhya Pradesh,22.9734,78.6569,Central
2014-06-01,34.7,41.8,27.6,35,16.0,0.0,11.8,329,1004.1,Maharashtra,19.7515,75.7139,West
2014-06-02,34.4,42.2,29.9,39,18.0,2.5,11.9,333,1004.7,Maharashtra,19.7515,75.7139,West
2014-06-03,33.2,39.9,28.2,44,18.4,0.0,11.6,278,1003.8,Maharashtra,19.7515,75.7139,West
2014-06-04,34.0,41.5,27.5,44,18.4,0.0,12.1,311,1002.5,Maharashtra,19.7515,75.7139,West
2014-06-05,34.5,41.4,28.7,42,18.5,0.0,13.0,307,1001.5,Maharashtra,19.7515,75.7139,West
2014-06-06,34.8,42.2,28.1,43,19.2,1.1,14.1,302,1001.1,Maharashtra,19.7515,75.7139,West
2014-06-07,34.7,41.5,28.4,38,17.3,0.0,12.2,290,1001.0,Maharashtra,19.7515,75.7139,West
2014-06-08,34.7,40.9,28.3,35,15.8,0.0,12.5,301,999.8,Maharashtra,19.7515,75.7139,West
2014-06-09,33.2,40.0,28.2,47,19.1,0.0,15.3,272,1001.0,Maharashtra,19.7515,75.7139,West
2014-06-10,32.5,40.2,27.8,54,21.1,2.5,7.6,257,1002.2,Maharashtra,19.7515,75.7139,West
2014-06-11,32.6,39.8,27.2,50,20.0,0.2,10.7,248,1003.3,Maharashtra,19.7515,75.7139,West
2014-06-12,32.2,38.6,27.3,49,19.5,0.1,11.6,268,1003.7,Maharashtra,19.7515,75.7139,West
2014-06-13,31.8,37.4,27.5,51,20.1,0.0,13.5,274,1004.4,Maharashtra,19.7515,75.7139,West
2014-06-14,31.0,37.0,25.7,54,20.0,1.4,15.9,270,1004.7,Maharashtra,19.7515,75.7139,West
2014-06-15,30.5,36.3,25.9,58,20.7,0.7,15.9,260,1005.0,Maharashtra,19.7515,75.7139,West
2014-06-16,30.1,34.7,25.6,59,20.9,0.4,14.2,251,1004.2,Maharashtra,19.7515,75.7139,West
2014-06-17,30.3,35.1,25.8,56,20.0,0.1,16.1,260,1003.6,Maharashtra,19.7515,75.7139,West
2014-06-18,30.0,35.2,24.9,56,19.8,0.0,14.3,248,1002.2,Maharashtra,19.7515,75.7139,West
2014-06-19,29.3,33.7,26.2,62,21.1,1.0,13.1,250,1001.7,Maharashtra,19.7515,75.7139,West
2014-06-20,30.3,35.7,25.6,56,19.8,0.0,16.8,253,1002.2,Maharashtra,19.7515,75.7139,West
