State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Madhya_Pradesh,23.2599,77.4126,2025-10-01,25.9,29.8,22.8,79,21.6,0.4,2.04,284,1005.0
Madhya_Pradesh,23.2599,77.4126,2025-10-02,26.0,30.3,23.2,80,22.1,1.1,1.95,298,1007.2
Madhya_Pradesh,23.2599,77.4126,2025-10-03,26.1,30.1,23.0,82,22.6,0.2,1.98,334,1009.1
Madhya_Pradesh,23.2599,77.4126,2025-10-04,26.1,30.0,23.1,80,22.0,0.6,2.74,301,1009.4
Madhya_Pradesh,23.2599,77.4126,2025-10-05,25.3,29.8,23.0,81,21.7,5.3,2.39,294,1009.9
Madhya_Pradesh,23.2599,77.4126,2025-10-06,25.4,29.3,22.4,78,21.0,0.6,2.21,270,1010.6
Madhya_Pradesh,23.2599,77.4126,2025-10-07,25.0,29.3,21.2,76,20.2,0.2,1.79,269,1011.0
Madhya_Pradesh,23.2599,77.4126,2025-10-08,25.1,30.1,21.4,61,16.3,0.0,2.51,316,1011.7
Madhya_Pradesh,23.2599,77.4126,2025-10-09,24.3,29.5,19.6,51,12.5,0.0,2.53,347,1013.5
Madhya_Pradesh,23.2599,77.4126,2025-10-10,24.3,30.5,19.4,51,12.9,0.0,1.93,17,1012.3
Madhya_Pradesh,23.2599,77.4126,2025-10-11,24.1,29.5,18.9,50,12.4,0.0,2.09,7,1012.5
Madhya_Pradesh,23.2599,77.4126,2025-10-12,24.5,30.0,18.8,48,11.8,0.0,1.51,12,1012.0
Madhya_Pradesh,23.2599,77.4126,2025-10-13,24.7,31.1,19.2,48,12.1,0.0,1.18,27,1012.4
Madhya_Pradesh,23.2599,77.4126,2025-10-14,24.9,30.3,19.6,52,13.9,0.0,2.14,64,1011.1
Madhya_Pradesh,23.2599,77.4126,2025-10-15,25.8,30.7,20.6,62,17.5,0.0,1.74,66,1010.8
