State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-01,27.0,28.7,25.1,86,24.4,5.3,5.61,235,1005.2
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-02,26.9,28.8,25.1,86,24.4,4.0,4.31,233,1005.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-03,26.9,29.0,24.9,86,24.2,1.6,3.9,218,1006.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-04,27.1,28.8,25.2,85,24.3,2.7,3.7,227,1007.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-05,27.3,29.2,25.5,84,24.2,1.9,3.46,234,1007.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-06,27.4,29.2,25.1,84,24.4,1.5,2.64,249,1007.1
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-07,27.6,29.2,25.6,83,24.4,1.3,2.5,258,1006.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-08,27.7,29.1,26.1,83,24.5,1.6,2.62,248,1007.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-09,27.0,28.5,25.3,86,24.4,3.4,2.31,229,1008.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-10,26.7,28.8,25.1,87,24.3,3.7,2.95,225,1008.1
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-11,26.7,28.5,24.5,86,24.1,3.7,3.75,229,1007.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-12,27.2,28.8,25.2,82,23.8,2.6,3.9,238,1006.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-13,26.6,28.4,25.1,87,24.3,6.2,3.26,224,1004.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-14,26.5,29.7,24.7,89,24.5,5.3,3.37,198,1003.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-15,26.3,28.9,24.2,91,24.6,16.5,3.09,206,1003.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-16,25.9,27.2,25.2,93,24.6,20.8,2.7,207,1001.6
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-17,26.4,29.2,24.6,91,24.7,10.7,3.56,194,1000.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-18,26.2,27.6,25.5,92,24.7,23.2,4.98,223,1002.0
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-19,26.5,28.6,25.4,91,24.9,15.0,6.82,219,999.9
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-20,25.7,26.4,24.9,93,24.4,72.6,7.79,233,1001.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-21,26.4,28.3,25.1,89,24.4,21.5,7.03,226,1005.5
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-22,26.7,28.5,25.3,84,23.7,8.3,7.49,233,1006.6
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-23,25.9,28.1,24.6,87,23.6,19.8,7.24,236,1005.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-24,26.0,28.0,24.3,87,23.6,16.9,7.6,236,1006.3
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-25,25.5,27.0,24.5,92,24.1,25.1,5.93,241,1005.6
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-26,26.1,28.0,24.8,91,24.5,14.4,4.56,242,1005.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-27,26.7,28.4,25.0,88,24.6,6.7,3.1,248,1004.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-28,26.6,27.7,25.4,90,24.8,14.8,2.35,254,1003.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-29,26.8,28.7,25.2,88,24.6,6.9,3.11,239,1003.8
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-30,26.8,28.9,24.9,88,24.7,5.2,3.65,221,1005.7
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,20.3974,72.8328,2025-08-31,26.7,28.3,25.5,87,24.4,5.0,4.34,232,1005.9
Delhi,28.6139,77.209,2025-08-01,28.3,32.0,25.5,85,25.5,7.5,1.22,222,999.8
Delhi,28.6139,77.209,2025-08-02,29.1,32.4,26.0,79,24.9,0.9,1.85,254,1000.0
Delhi,28.6139,77.209,2025-08-03,29.7,33.1,26.8,77,25.1,0.7,2.14,255,1001.1
Delhi,28.6139,77.209,2025-08-04,28.6,31.0,26.2,82,25.2,0.1,2.08,236,1002.6
Delhi,28.6139,77.209,2025-08-05,27.9,30.1,26.9,84,25.0,8.3,1.92,211,1002.9
Delhi,28.6139,77.209,2025-08-06,28.7,32.1,26.3,80,24.8,0.5,1.57,242,1003.3
Delhi,28.6139,77.209,2025-08-07,29.9,33.9,26.0,72,24.1,0.0,2.36,274,1001.9
Delhi,28.6139,77.209,2025-08-08,29.9,33.1,26.4,70,23.9,0.0,2.04,271,1003.0
Delhi,28.6139,77.209,2025-08-09,27.8,30.5,26.1,84,24.9,8.9,1.19,299,1005.3
Delhi,28.6139,77.209,2025-08-10,28.9,32.1,25.9,83,25.6,1.7,0.88,309,1003.8
Delhi,28.6139,77.209,2025-08-11,29.8,33.9,26.6,78,25.3,1.6,2.02,260,1002.4
Delhi,28.6139,77.209,2025-08-12,29.2,33.3,26.3,80,25.2,3.9,1.64,252,1001.8
Delhi,28.6139,77.209,2025-08-13,30.3,33.4,26.9,74,24.9,0.0,1.65,270,1000.8
Delhi,28.6139,77.209,2025-08-14,27.8,29.6,26.3,88,25.5,8.2,1.37,110,1003.7
Delhi,28.6139,77.209,2025-08-15,28.4,31.7,25.3,86,25.8,4.6,1.06,103,1002.5
Delhi,28.6139,77.209,2025-08-16,28.6,31.2,26.4,87,26.1,4.1,1.33,98,1001.4
Delhi,28.6139,77.209,2025-08-17,29.0,32.0,27.3,86,26.4,3.6,1.68,83,1002.3
Delhi,28.6139,77.209,2025-08-18,29.2,31.8,27.2,83,25.9,9.0,2.28,90,1003.8
Delhi,28.6139,77.209,2025-08-19,29.2,31.9,26.6,82,25.7,5.4,2.04,89,1002.5
Delhi,28.6139,77.209,2025-08-20,29.3,32.7,26.8,79,25.1,5.6,2.67,97,1001.8
Delhi,28.6139,77.209,2025-08-21,29.7,33.6,25.6,78,25.2,13.8,1.81,95,1001.9
Delhi,28.6139,77.209,2025-08-22,30.3,34.2,25.3,75,25.1,3.3,1.13,123,999.7
Delhi,28.6139,77.209,2025-08-23,28.3,32.6,25.6,84,25.2,13.2,1.45,80,999.7
Delhi,28.6139,77.209,2025-08-24,27.6,31.1,25.7,87,25.1,11.8,2.28,98,1000.6
Delhi,28.6139,77.209,2025-08-25,26.6,29.0,24.4,89,24.6,19.7,3.29,111,1000.0
Delhi,28.6139,77.209,2025-08-26,27.2,29.9,25.1,89,25.1,6.7,3.21,123,1002.5
Delhi,28.6139,77.209,2025-08-27,28.4,32.6,25.2,86,25.7,1.4,1.56,118,1002.4
Delhi,28.6139,77.209,2025-08-28,28.6,32.4,25.3,86,26.0,15.5,1.48,120,1001.9
Delhi,28.6139,77.209,2025-08-29,27.9,31.3,25.0,88,25.6,12.6,2.23,111,1003.1
Delhi,28.6139,77.209,2025-08-30,28.4,31.8,26.0,84,25.3,3.8,2.21,104,1004.7
Delhi,28.6139,77.209,2025-08-31,26.7,30.0,24.5,90,25.0,13.1,2.35,116,1002.9
Jammu_and_Kashmir,34.0837,74.7973,2025-08-01,23.7,29.8,18.3,73,17.9,5.4,1.23,168,1001.9
Jammu_and_Kashmir,34.0837,74.7973,2025-08-02,24.1,30.8,19.3,69,17.5,0.0,1.03,170,1002.2
Jammu_and_Kashmir,34.0837,74.7973,2025-08-03,24.0,30.8,17.3,70,17.3,0.0,0.95,188,1003.4
Jammu_and_Kashmir,34.0837,74.7973,2025-08-04,25.1,32.2,17.5,66,17.3,0.0,1.07,246,1003.0
Jammu_and_Kashmir,34.0837,74.7973,2025-08-05,25.5,32.8,17.4,60,16.2,0.1,1.21,292,1002.6
Jammu_and_Kashmir,34.0837,74.7973,2025-08-06,25.1,32.7,19.6,59,15.6,0.0,1.08,201,1004.3
Jammu_and_Kashmir,34.0837,74.7973,2025-08-07,24.3,32.0,17.4,61,15.0,0.0,0.76,224,1004.3
Jammu_and_Kashmir,34.0837,74.7973,2025-08-08,25.4,33.6,17.6,61,15.6,0.0,1.01,269,1004.3
Jammu_and_Kashmir,34.0837,74.7973,2025-08-09,26.3,33.2,18.8,56,15.6,0.0,0.93,259,1006.6
Jammu_and_Kashmir,34.0837,74.7973,2025-08-10,26.8,33.4,20.0,56,16.3,0.0,0.86,248,1004.8
Jammu_and_Kashmir,34.0837,74.7973,2025-08-11,27.7,35.0,19.5,59,17.9,0.0,0.7,185,1002.1
Jammu_and_Kashmir,34.0837,74.7973,2025-08-12,27.9,34.5,23.3,62,19.3,0.6,0.8,141,1001.0
Jammu_and_Kashmir,34.0837,74.7973,2025-08-13,26.6,34.0,21.0,72,20.3,8.4,1.06,122,1001.6
Jammu_and_Kashmir,34.0837,74.7973,2025-08-14,23.0,28.1,20.2,88,20.6,19.2,1.14,226,1006.2
Jammu_and_Kashmir,34.0837,74.7973,2025-08-15,22.3,27.0,19.6,87,19.9,34.0,1.04,244,1006.0
Jammu_and_Kashmir,34.0837,74.7973,2025-08-16,23.6,29.5,18.2,77,18.9,0.8,0.91,204,1003.7
Jammu_and_Kashmir,34.0837,74.7973,2025-08-17,23.6,30.3,17.4,74,18.2,1.0,0.96,231,1004.8
Jammu_and_Kashmir,34.0837,74.7973,2025-08-18,20.0,24.9,15.6,85,17.1,6.5,1.23,285,1009.8
Jammu_and_Kashmir,34.0837,74.7973,2025-08-19,19.2,24.3,15.0,81,15.5,14.2,1.03,240,1009.8
Jammu_and_Kashmir,34.0837,74.7973,2025-08-20,21.4,28.9,15.6,72,15.3,0.0,0.89,154,1006.3
Jammu_and_Kashmir,34.0837,74.7973,2025-08-21,22.4,29.6,15.1,69,15.9,0.0,1.12,161,1005.1
Jammu_and_Kashmir,34.0837,74.7973,2025-08-22,23.5,30.7,16.2,69,16.8,0.0,0.91,147,1001.4
Jammu_and_Kashmir,34.0837,74.7973,2025-08-23,23.1,29.8,18.1,73,17.7,7.7,1.05,185,1001.8
Jammu_and_Kashmir,34.0837,74.7973,2025-08-24,17.9,19.4,16.1,94,16.9,31.5,1.14,259,1008.4
Jammu_and_Kashmir,34.0837,74.7973,2025-08-25,19.5,24.3,15.3,79,15.5,0.8,1.13,133,1007.8
Jammu_and_Kashmir,34.0837,74.7973,2025-08-26,17.2,20.2,14.3,86,14.8,2.2,1.68,131,1010.2
Jammu_and_Kashmir,34.0837,74.7973,2025-08-27,15.6,17.6,13.8,94,14.7,5.7,0.71,96,1012.3
Jammu_and_Kashmir,34.0837,74.7973,2025-08-28,20.2,27.3,14.2,81,16.2,0.0,0.61,121,1007.2
Jammu_and_Kashmir,34.0837,74.7973,2025-08-29,22.7,30.2,16.3,72,16.6,0.0,1.05,119,1005.0
Jammu_and_Kashmir,34.0837,74.7973,2025-08-30,22.5,28.6,17.8,75,17.5,1.0,0.94,129,1008.0
Jammu_and_Kashmir,34.0837,74.7973,2025-08-31,20.8,26.2,17.4,83,17.7,13.1,1.27,283,1006.7
Ladakh,34.1526,77.5771,2025-08-01,16.5,20.5,12.9,44,4.0,0.4,0.9,147,1006.4
Ladakh,34.1526,77.5771,2025-08-02,14.4,17.3,12.2,58,6.1,2.9,0.99,80,1009.5
Ladakh,34.1526,77.5771,2025-08-03,16.4,22.6,11.5,50,4.8,1.3,0.95,284,1008.4
Ladakh,34.1526,77.5771,2025-08-04,17.8,22.8,13.0,41,3.8,0.0,0.93,228,1007.3
Ladakh,34.1526,77.5771,2025-08-05,18.1,23.4,11.9,33,0.9,0.0,1.11,246,1005.0
Ladakh,34.1526,77.5771,2025-08-06,17.7,23.7,11.3,32,0.2,0.0,1.33,274,1006.5
Ladakh,34.1526,77.5771,2025-08-07,17.1,23.0,10.1,40,2.6,0.0,1.15,254,1007.3
Ladakh,34.1526,77.5771,2025-08-08,18.9,24.9,11.9,32,1.0,0.0,0.84,263,1006.4
Ladakh,34.1526,77.5771,2025-08-09,19.8,26.1,12.9,32,1.9,0.0,0.99,233,1008.7
Ladakh,34.1526,77.5771,2025-08-10,21.2,27.8,13.8,31,2.9,0.0,1.41,254,1006.1
Ladakh,34.1526,77.5771,2025-08-11,22.4,30.3,14.3,35,4.7,0.1,1.73,261,1003.6
Ladakh,34.1526,77.5771,2025-08-12,22.6,29.9,15.8,33,4.7,0.0,1.2,218,1002.4
Ladakh,34.1526,77.5771,2025-08-13,22.6,30.6,15.4,36,5.6,0.0,1.37,250,1002.7
Ladakh,34.1526,77.5771,2025-08-14,20.3,28.3,15.2,48,8.0,0.4,1.5,197,1007.1
Ladakh,34.1526,77.5771,2025-08-15,17.6,23.6,14.0,57,8.6,0.3,1.21,205,1008.8
Ladakh,34.1526,77.5771,2025-08-16,17.7,24.0,12.0,46,4.4,0.2,1.04,224,1007.2
Ladakh,34.1526,77.5771,2025-08-17,19.1,26.7,12.3,29,-0.2,0.0,1.26,305,1006.2
Ladakh,34.1526,77.5771,2025-08-18,17.1,23.8,12.4,41,3.3,0.0,1.16,289,1009.8
Ladakh,34.1526,77.5771,2025-08-19,14.5,20.5,9.1,45,2.1,0.0,0.91,245,1011.7
Ladakh,34.1526,77.5771,2025-08-20,14.4,20.1,8.7,46,2.1,2.1,1.18,154,1011.2
Ladakh,34.1526,77.5771,2025-08-21,17.3,24.7,8.8,27,-3.6,0.0,1.06,216,1007.7
Ladakh,34.1526,77.5771,2025-08-22,18.8,26.1,10.7,17,-8.0,0.0,1.24,217,1003.6
Ladakh,34.1526,77.5771,2025-08-23,19.6,26.8,12.1,16,-7.7,0.0,1.23,283,1000.8
Ladakh,34.1526,77.5771,2025-08-24,11.9,16.9,9.9,70,6.4,12.8,0.94,102,1011.8
Ladakh,34.1526,77.5771,2025-08-25,8.8,9.7,7.8,85,6.3,19.9,1.14,249,1017.1
Ladakh,34.1526,77.5771,2025-08-26,6.6,7.9,5.9,95,5.8,26.4,1.07,262,1021.7
Ladakh,34.1526,77.5771,2025-08-27,8.4,11.1,6.0,89,6.6,5.0,0.79,263,1021.1
Ladakh,34.1526,77.5771,2025-08-28,11.8,19.3,6.3,56,2.5,0.0,0.88,359,1014.9
Ladakh,34.1526,77.5771,2025-08-29,13.1,21.2,6.3,38,-1.8,0.0,1.09,15,1012.7
Ladakh,34.1526,77.5771,2025-08-30,15.3,23.1,8.1,29,-2.9,0.0,0.75,338,1010.4
Ladakh,34.1526,77.5771,2025-08-31,14.5,16.5,12.4,39,0.6,0.8,1.15,315,1008.9
Lakshadweep,10.8505,72.1833,2025-08-01,27.3,28.1,26.0,81,23.8,4.9,8.49,288,1009.3
Lakshadweep,10.8505,72.1833,2025-08-02,26.6,27.6,25.8,84,23.6,24.1,8.03,299,1009.5
Lakshadweep,10.8505,72.1833,2025-08-03,26.6,27.7,25.3,82,23.3,12.4,7.64,294,1009.9
Lakshadweep,10.8505,72.1833,2025-08-04,26.4,27.0,25.7,85,23.6,21.3,8.56,305,1009.9
Lakshadweep,10.8505,72.1833,2025-08-05,26.5,27.0,25.6,84,23.5,23.7,9.88,303,1009.6
Lakshadweep,10.8505,72.1833,2025-08-06,26.9,27.5,26.1,81,23.3,1.9,8.36,304,1009.3
Lakshadweep,10.8505,72.1833,2025-08-07,27.2,27.6,26.4,79,23.2,1.0,7.42,306,1008.9
Lakshadweep,10.8505,72.1833,2025-08-08,27.0,27.7,26.0,81,23.3,2.0,6.16,315,1009.6
Lakshadweep,10.8505,72.1833,2025-08-09,27.5,28.1,26.8,79,23.4,0.5,4.99,320,1010.8
Lakshadweep,10.8505,72.1833,2025-08-10,27.3,27.7,26.3,79,23.3,1.8,5.02,295,1010.6
Lakshadweep,10.8505,72.1833,2025-08-11,26.8,27.6,25.9,81,23.2,4.2,4.91,288,1010.9
Lakshadweep,10.8505,72.1833,2025-08-12,26.4,27.1,25.7,83,23.4,13.5,7.49,286,1010.2
Lakshadweep,10.8505,72.1833,2025-08-13,26.7,27.8,25.0,82,23.5,11.1,7.95,278,1008.9
Lakshadweep,10.8505,72.1833,2025-08-14,27.9,28.3,27.0,77,23.4,1.3,9.92,268,1008.5
Lakshadweep,10.8505,72.1833,2025-08-15,27.9,28.3,26.8,77,23.4,2.0,10.17,266,1008.2
Lakshadweep,10.8505,72.1833,2025-08-16,27.3,28.2,26.5,81,23.8,3.8,9.36,271,1006.9
Lakshadweep,10.8505,72.1833,2025-08-17,27.7,28.3,26.7,79,23.9,5.9,9.44,266,1007.0
Lakshadweep,10.8505,72.1833,2025-08-18,28.0,28.3,27.7,79,24.0,0.3,8.51,263,1009.3
Lakshadweep,10.8505,72.1833,2025-08-19,27.8,28.2,27.3,77,23.5,0.5,8.69,270,1009.6
Lakshadweep,10.8505,72.1833,2025-08-20,27.6,28.0,26.2,79,23.6,0.7,6.8,265,1009.5
Lakshadweep,10.8505,72.1833,2025-08-21,27.6,28.2,26.5,78,23.5,0.9,5.87,284,1010.8
Lakshadweep,10.8505,72.1833,2025-08-22,27.4,27.7,27.1,80,23.6,1.1,5.51,300,1010.9
Lakshadweep,10.8505,72.1833,2025-08-23,27.6,28.1,26.4,77,23.2,1.3,5.34,290,1010.6
Lakshadweep,10.8505,72.1833,2025-08-24,27.7,28.1,27.2,77,23.4,0.0,4.44,284,1011.2
Lakshadweep,10.8505,72.1833,2025-08-25,27.7,28.2,27.2,75,22.9,0.0,4.66,296,1010.4
Lakshadweep,10.8505,72.1833,2025-08-26,27.9,28.5,26.8,75,23.1,1.1,8.08,262,1010.3
Lakshadweep,10.8505,72.1833,2025-08-27,26.4,27.3,24.9,85,23.6,31.0,8.36,272,1009.8
Lakshadweep,10.8505,72.1833,2025-08-28,26.3,26.8,24.7,85,23.6,33.4,9.92,276,1009.4
Lakshadweep,10.8505,72.1833,2025-08-29,26.7,27.4,25.1,84,23.7,8.2,9.81,277,1009.5
Lakshadweep,10.8505,72.1833,2025-08-30,27.0,27.9,25.4,82,23.6,9.9,8.52,272,1010.7
Lakshadweep,10.8505,72.1833,2025-08-31,27.0,27.9,26.0,82,23.7,4.1,8.58,285,1010.7
Puducherry,11.9416,79.8083,2025-08-01,29.6,34.1,26.3,75,24.4,6.1,2.67,227,1005.6
Puducherry,11.9416,79.8083,2025-08-02,28.8,33.1,25.4,81,25.0,2.1,2.84,196,1005.5
Puducherry,11.9416,79.8083,2025-08-03,28.2,32.3,25.6,80,24.3,0.9,3.01,231,1006.2
Puducherry,11.9416,79.8083,2025-08-04,28.0,31.8,25.4,84,24.9,22.3,2.43,250,1006.6
Puducherry,11.9416,79.8083,2025-08-05,27.6,31.1,24.5,85,24.8,7.0,3.08,194,1006.4
Puducherry,11.9416,79.8083,2025-08-06,28.8,33.0,25.2,80,24.8,0.8,2.47,198,1005.4
Puducherry,11.9416,79.8083,2025-08-07,28.6,31.7,24.8,83,25.2,21.5,2.6,181,1005.4
Puducherry,11.9416,79.8083,2025-08-08,27.7,30.4,24.6,86,25.0,20.9,2.08,176,1007.1
Puducherry,11.9416,79.8083,2025-08-09,26.8,28.6,24.4,89,24.8,6.3,2.47,215,1008.8
Puducherry,11.9416,79.8083,2025-08-10,27.0,31.3,25.1,86,24.3,12.9,2.36,240,1008.4
Puducherry,11.9416,79.8083,2025-08-11,27.0,31.8,24.6,84,24.0,11.1,3.07,224,1007.9
Puducherry,11.9416,79.8083,2025-08-12,27.7,30.2,25.9,76,23.0,0.7,3.8,255,1006.1
Puducherry,11.9416,79.8083,2025-08-13,27.4,30.4,25.1,78,23.1,0.6,3.58,250,1005.1
Puducherry,11.9416,79.8083,2025-08-14,28.2,32.2,24.7,79,24.1,0.0,2.49,212,1005.3
Puducherry,11.9416,79.8083,2025-08-15,27.9,32.1,25.5,80,23.9,4.8,2.98,221,1004.5
Puducherry,11.9416,79.8083,2025-08-16,28.2,31.4,26.1,76,23.6,0.1,3.0,228,1002.7
Puducherry,11.9416,79.8083,2025-08-17,27.7,30.1,25.9,79,23.7,1.8,2.71,244,1003.5
Puducherry,11.9416,79.8083,2025-08-18,28.0,31.4,25.0,77,23.4,0.5,2.93,236,1005.6
Puducherry,11.9416,79.8083,2025-08-19,28.9,33.0,25.4,71,22.7,0.0,2.58,232,1006.0
Puducherry,11.9416,79.8083,2025-08-20,28.6,33.2,24.7,73,23.2,0.0,2.69,187,1006.8
Puducherry,11.9416,79.8083,2025-08-21,28.9,32.3,25.5,73,23.3,0.0,2.71,175,1008.4
Puducherry,11.9416,79.8083,2025-08-22,28.4,31.8,25.5,79,24.3,5.1,2.98,187,1008.6
Puducherry,11.9416,79.8083,2025-08-23,26.9,28.6,24.6,86,24.3,1.1,2.29,188,1008.1
Puducherry,11.9416,79.8083,2025-08-24,29.1,33.6,25.8,77,24.5,0.0,3.26,210,1007.8
Puducherry,11.9416,79.8083,2025-08-25,29.5,34.3,26.0,72,23.5,0.0,2.83,225,1006.9
Puducherry,11.9416,79.8083,2025-08-26,29.5,33.8,26.2,73,23.8,0.0,3.8,200,1006.7
Puducherry,11.9416,79.8083,2025-08-27,28.8,33.7,25.6,72,22.8,27.0,3.29,240,1005.8
Puducherry,11.9416,79.8083,2025-08-28,28.5,32.6,25.4,75,23.4,0.4,3.31,232,1005.2
Puducherry,11.9416,79.8083,2025-08-29,29.0,33.0,25.6,75,23.8,0.5,3.53,192,1006.1
