State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Madhya_Pradesh,23.2599,77.4126,2024-11-01,26.3,33.0,20.3,45,12.6,0.0,2.23,340,1013.4
Madhya_Pradesh,23.2599,77.4126,2024-11-02,26.3,32.3,20.0,48,13.8,0.0,2.01,47,1013.9
Madhya_Pradesh,23.2599,77.4126,2024-11-03,25.4,31.6,18.5,51,13.9,0.0,1.63,35,1014.2
Madhya_Pradesh,23.2599,77.4126,2024-11-04,24.7,30.8,18.8,50,13.0,0.0,1.87,3,1013.0
Madhya_Pradesh,23.2599,77.4126,2024-11-05,24.0,30.3,17.9,52,13.0,0.0,2.32,29,1014.1
Madhya_Pradesh,23.2599,77.4126,2024-11-06,23.6,30.2,17.6,60,14.7,0.0,1.71,26,1015.2
Madhya_Pradesh,23.2599,77.4126,2024-11-07,23.6,29.9,18.1,67,16.2,0.0,1.82,32,1014.7
Madhya_Pradesh,23.2599,77.4126,2024-11-08,24.1,30.1,18.6,63,16.1,0.0,1.99,40,1014.3
Madhya_Pradesh,23.2599,77.4126,2024-11-09,24.0,29.6,18.0,59,14.6,0.0,2.1,35,1014.6
Madhya_Pradesh,23.2599,77.4126,2024-11-10,23.4,29.6,17.6,56,13.2,0.0,2.15,49,1015.0
Madhya_Pradesh,23.2599,77.4126,2024-11-11,23.5,29.7,17.7,54,13.1,0.0,1.86,53,1014.5
Madhya_Pradesh,23.2599,77.4126,2024-11-12,23.9,29.4,17.6,56,13.8,0.0,2.23,52,1014.1
Madhya_Pradesh,23.2599,77.4126,2024-11-13,23.9,29.5,18.5,50,12.3,0.0,1.68,70,1013.3
Madhya_Pradesh,23.2599,77.4126,2024-11-14,23.3,29.2,17.7,49,11.3,0.0,1.44,76,1014.7
Madhya_Pradesh,23.2599,77.4126,2024-11-15,22.7,28.7,17.1,49,10.7,0.0,1.19,80,1014.9
Madhya_Pradesh,23.2599,77.4126,2024-11-16,22.9,29.0,16.8,48,10.4,0.0,0.84,43,1014.0
Madhya_Pradesh,23.2599,77.4126,2024-11-17,22.9,28.9,17.6,47,10.0,0.0,1.47,31,1014.3
Madhya_Pradesh,23.2599,77.4126,2024-11-18,22.5,28.3,17.2,47,9.9,0.0,1.71,25,1015.1
Madhya_Pradesh,23.2599,77.4126,2024-11-19,21.7,27.7,16.2,52,10.9,0.0,2.4,16,1016.2
Madhya_Pradesh,23.2599,77.4126,2024-11-20,20.4,26.4,14.9,51,9.4,0.0,1.92,31,1015.7
Madhya_Pradesh,23.2599,77.4126,2024-11-21,19.8,25.9,13.7,50,8.5,0.0,1.83,29,1015.2
Madhya_Pradesh,23.2599,77.4126,2024-11-22,19.4,25.5,13.6,51,8.3,0.0,2.0,41,1015.0
Madhya_Pradesh,23.2599,77.4126,2024-11-23,20.0,27.0,13.5,52,9.2,0.0,1.75,53,1015.6
Madhya_Pradesh,23.2599,77.4126,2024-11-24,20.5,27.3,14.4,50,8.8,0.0,1.92,54,1015.9
