State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Madhya_Pradesh,23.2599,77.4126,2025-05-01,34.2,41.6,27.0,18,5.3,0.0,2.35,115,1005.5
Madhya_Pradesh,23.2599,77.4126,2025-05-02,33.5,40.7,26.2,25,8.7,0.0,2.58,353,1005.8
Madhya_Pradesh,23.2599,77.4126,2025-05-03,32.8,40.4,26.4,26,9.7,0.5,1.9,0,1005.5
Madhya_Pradesh,23.2599,77.4126,2025-05-04,30.9,38.7,25.8,32,11.3,0.4,3.26,233,1005.2
Madhya_Pradesh,23.2599,77.4126,2025-05-05,29.5,37.6,24.1,41,13.9,0.6,2.02,225,1005.9
Madhya_Pradesh,23.2599,77.4126,2025-05-06,27.5,35.3,23.5,50,15.6,4.6,3.36,227,1006.8
Madhya_Pradesh,23.2599,77.4126,2025-05-07,26.0,31.0,21.7,61,17.6,0.7,3.02,217,1006.2
Madhya_Pradesh,23.2599,77.4126,2025-05-08,26.9,32.1,22.4,60,18.0,0.3,2.89,214,1007.0
Madhya_Pradesh,23.2599,77.4126,2025-05-09,28.0,34.4,23.5,55,17.3,1.0,2.07,213,1008.2
Madhya_Pradesh,23.2599,77.4126,2025-05-10,31.1,37.2,24.7,45,16.9,0.0,2.28,277,1007.5
Madhya_Pradesh,23.2599,77.4126,2025-05-11,31.0,37.9,26.3,47,17.5,0.8,2.62,273,1006.7
Madhya_Pradesh,23.2599,77.4126,2025-05-12,31.2,37.4,25.3,45,17.1,0.0,1.86,300,1005.5
Madhya_Pradesh,23.2599,77.4126,2025-05-13,31.9,37.5,26.2,41,16.0,0.0,2.56,292,1005.6
Madhya_Pradesh,23.2599,77.4126,2025-05-14,31.3,38.3,27.3,48,18.1,0.4,2.67,292,1006.2
Madhya_Pradesh,23.2599,77.4126,2025-05-15,29.3,36.0,25.7,59,20.1,6.0,2.31,272,1006.5
Madhya_Pradesh,23.2599,77.4126,2025-05-16,31.0,35.8,26.6,55,20.4,0.5,2.15,244,1005.3
