time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2022-03-01,25.7,34.3,18.1,60,16.5,0.0,7.3,358,1013.1,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-02,26.5,35.7,18.9,54,15.7,0.0,8.0,6,1012.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-03,27.7,34.6,23.1,46,14.5,0.0,12.6,6,1012.4,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-04,27.0,34.2,21.8,42,12.8,0.0,11.9,5,1013.0,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-05,27.0,35.4,19.4,52,15.6,0.0,8.4,9,1011.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-06,28.1,36.2,21.2,50,16.2,0.0,7.3,20,1010.2,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-07,28.0,35.9,22.5,58,18.5,0.0,6.9,347,1010.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-08,29.0,34.2,25.1,53,18.2,0.0,7.6,92,1010.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-09,27.9,34.2,22.8,61,19.2,1.7,5.5,52,1010.5,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-10,27.8,36.6,21.6,59,18.1,0.0,7.3,16,1010.3,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
2022-03-11,28.8,36.6,23.8,53,17.5,0.0,7.8,36,1009.9,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,UT
