State_UT,Latitude,Longitude,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean
Madhya_Pradesh,23.2599,77.4126,2025-09-01,25.0,27.7,23.6,89,23.0,8.6,3.0,262,1002.5
Madhya_Pradesh,23.2599,77.4126,2025-09-02,24.6,27.1,22.8,90,22.7,4.8,2.6,280,1002.9
Madhya_Pradesh,23.2599,77.4126,2025-09-03,24.2,27.7,22.5,92,22.7,34.0,2.9,333,1002.5
Madhya_Pradesh,23.2599,77.4126,2025-09-04,25.3,29.7,22.5,87,22.8,13.5,2.42,135,1001.5
Madhya_Pradesh,23.2599,77.4126,2025-09-05,24.5,27.2,23.0,93,23.3,9.4,2.38,201,1002.9
Madhya_Pradesh,23.2599,77.4126,2025-09-06,24.2,26.0,23.0,94,23.1,13.1,2.68,197,1005.4
Madhya_Pradesh,23.2599,77.4126,2025-09-07,24.9,28.5,22.7,87,22.5,2.5,3.02,212,1006.3
Madhya_Pradesh,23.2599,77.4126,2025-09-08,25.5,29.4,22.4,84,22.4,0.3,1.97,233,1007.2
Madhya_Pradesh,23.2599,77.4126,2025-09-09,26.1,30.0,22.8,81,22.4,1.3,1.63,309,1008.8
Madhya_Pradesh,23.2599,77.4126,2025-09-10,26.4,29.9,22.8,77,21.7,0.4,2.54,308,1008.8
Madhya_Pradesh,23.2599,77.4126,2025-09-11,26.1,30.0,22.9,77,21.7,4.2,2.5,307,1008.2
Madhya_Pradesh,23.2599,77.4126,2025-09-12,26.6,30.6,23.4,75,21.5,0.3,2.57,330,1008.3
Madhya_Pradesh,23.2599,77.4126,2025-09-13,27.3,31.4,23.9,75,22.2,0.0,1.82,12,1008.1
Madhya_Pradesh,23.2599,77.4126,2025-09-14,27.6,31.4,24.7,78,23.1,0.9,1.82,4,1007.5
Madhya_Pradesh,23.2599,77.4126,2025-09-15,25.9,29.9,24.2,87,23.5,13.6,1.59,283,1006.8
Madhya_Pradesh,23.2599,77.4126,2025-09-16,25.4,29.8,23.7,88,23.2,13.7,1.57,275,1006.6
Madhya_Pradesh,23.2599,77.4126,2025-09-17,26.2,30.4,22.8,86,23.4,6.9,1.32,285,1007.1
Madhya_Pradesh,23.2599,77.4126,2025-09-18,25.6,29.4,23.3,88,23.4,8.0,1.17,275,1007.3
Madhya_Pradesh,23.2599,77.4126,2025-09-19,25.7,29.9,23.1,89,23.7,12.9,1.09,306,1007.8
Madhya_Pradesh,23.2599,77.4126,2025-09-20,25.9,30.6,23.5,87,23.4,8.3,1.61,313,1007.5
Madhya_Pradesh,23.2599,77.4126,2025-09-21,26.4,30.7,23.3,84,23.4,4.6,2.25,315,1007.0
Madhya_Pradesh,23.2599,77.4126,2025-09-22,26.7,31.2,22.9,76,21.8,0.0,2.03,320,1007.1
Madhya_Pradesh,23.2599,77.4126,2025-09-23,26.4,31.0,22.7,77,21.7,0.6,2.53,306,1007.0
Madhya_Pradesh,23.2599,77.4126,2025-09-24,26.2,29.8,23.0,77,21.8,1.0,3.46,307,1005.4
Madhya_Pradesh,23.2599,77.4126,2025-09-25,26.8,30.8,23.2,74,21.6,0.8,3.56,321,1005.2
Madhya_Pradesh,23.2599,77.4126,2025-09-26,27.8,32.3,23.8,67,20.9,0.0,3.03,6,1005.3
Madhya_Pradesh,23.2599,77.4126,2025-09-27,25.7,29.5,23.6,82,22.2,20.5,4.37,32,1005.2
Madhya_Pradesh,23.2599,77.4126,2025-09-28,25.5,28.2,23.8,89,23.5,8.8,3.63,84,1003.9
Madhya_Pradesh,23.2599,77.4126,2025-09-29,25.8,29.2,22.7,84,22.7,2.9,2.41,153,1004.7
Madhya_Pradesh,23.2599,77.4126,2025-09-30,25.7,29.8,22.7,83,22.4,2.3,1.71,250,1004.9
Maharashtra,19.076,72.8777,2025-09-01,26.4,27.8,25.1,85,23.6,6.7,4.56,257,1005.3
Maharashtra,19.076,72.8777,2025-09-02,26.6,28.3,24.9,86,23.9,5.7,3.75,272,1005.1
Maharashtra,19.076,72.8777,2025-09-03,26.8,28.7,24.7,83,23.6,4.8,3.33,283,1005.4
Maharashtra,19.076,72.8777,2025-09-04,25.6,26.2,24.8,88,23.5,17.2,2.72,279,1005.7
Maharashtra,19.076,72.8777,2025-09-05,25.9,27.4,24.9,89,23.9,18.2,3.22,260,1006.2
Maharashtra,19.076,72.8777,2025-09-06,25.7,26.5,24.8,87,23.4,24.9,4.05,237,1007.3
Maharashtra,19.076,72.8777,2025-09-07,26.2,28.1,24.7,84,23.3,9.2,3.83,229,1007.5
Maharashtra,19.076,72.8777,2025-09-08,26.1,27.8,24.3,86,23.5,5.5,3.37,205,1007.4
Maharashtra,19.076,72.8777,2025-09-09,26.4,28.9,24.2,87,23.9,0.7,2.07,189,1009.0
Maharashtra,19.076,72.8777,2025-09-10,26.7,29.5,24.6,84,23.7,0.3,1.59,295,1009.7
Maharashtra,19.076,72.8777,2025-09-11,26.6,28.9,24.2,82,23.3,1.5,1.55,290,1009.5
Maharashtra,19.076,72.8777,2025-09-12,26.9,29.3,24.8,82,23.4,1.2,1.51,313,1009.4
Maharashtra,19.076,72.8777,2025-09-13,26.5,28.6,25.0,88,24.2,12.7,1.82,321,1009.0
Maharashtra,19.076,72.8777,2025-09-14,26.5,29.1,24.8,87,24.0,12.2,2.31,322,1008.7
Maharashtra,19.076,72.8777,2025-09-15,25.9,27.1,24.9,90,24.2,65.5,2.61,304,1008.1
