time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2014-08-01,28.9,32.2,25.9,85,26.0,12.3,6.4,242,1000.2,Odisha,20.9517,85.0985,East
2014-08-02,28.2,29.4,27.2,87,25.9,15.3,11.8,271,999.1,Odisha,20.9517,85.0985,East
2014-08-03,26.4,27.5,25.2,91,24.9,28.9,17.8,275,997.8,Odisha,20.9517,85.0985,East
2014-08-04,25.5,26.5,24.9,93,24.2,55.6,21.0,261,994.9,Odisha,20.9517,85.0985,East
2014-08-05,26.5,28.5,24.9,87,24.0,93.0,14.0,216,996.6,Odisha,20.9517,85.0985,East
2014-08-06,28.4,32.0,25.6,81,24.7,3.4,9.3,257,1000.7,Odisha,20.9517,85.0985,East
2014-08-07,28.6,31.2,26.2,81,24.9,0.5,10.1,271,1001.1,Odisha,20.9517,85.0985,East
2014-08-08,26.6,27.7,25.6,92,25.2,14.9,9.3,275,1001.7,Odisha,20.9517,85.0985,East
2014-08-09,26.5,28.1,25.6,93,25.4,21.1,9.2,274,1002.8,Odisha,20.9517,85.0985,East
2014-08-10,27.4,30.9,25.3,85,24.5,2.2,10.2,252,1003.4,Odisha,20.9517,85.0985,East
2014-08-11,28.0,31.1,24.6,83,24.7,1.3,6.2,229,1003.0,Odisha,20.9517,85.0985,East
2014-08-12,28.3,32.1,25.9,84,25.3,2.8,8.3,245,1002.2,Odisha,20.9517,85.0985,East
2014-08-13,28.7,32.6,25.8,81,25.1,0.9,11.8,263,1002.2,Odisha,20.9517,85.0985,East
2014-08-14,27.7,29.5,26.3,86,25.1,7.1,11.2,263,1003.1,Odisha,20.9517,85.0985,East
2014-08-15,28.2,30.8,26.0,84,25.2,3.3,8.6,257,1004.3,Odisha,20.9517,85.0985,East
2014-08-16,28.2,32.3,26.2,82,24.7,0.7,7.2,260,1005.3,Odisha,20.9517,85.0985,East
2014-08-17,27.9,30.8,25.7,86,25.2,2.1,7.3,265,1005.3,Odisha,20.9517,85.0985,East
2014-08-18,28.9,33.3,26.2,81,25.2,1.1,4.8,229,1007.0,Odisha,20.9517,85.0985,East
2014-08-19,29.8,34.0,26.0,80,25.9,0.1,4.7,188,1007.6,Odisha,20.9517,85.0985,East
2014-08-20,28.7,32.4,26.8,86,26.1,5.0,4.6,236,1006.2,Odisha,20.9517,85.0985,East
2014-08-21,28.5,31.5,26.6,86,25.9,12.7,4.1,201,1004.4,Odisha,20.9517,85.0985,East
2014-08-22,28.1,32.9,25.5,88,25.7,10.2,4.2,212,1005.0,Odisha,20.9517,85.0985,East
2014-08-23,27.6,31.9,25.1,89,25.6,21.4,3.4,179,1006.8,Odisha,20.9517,85.0985,East
2014-08-24,28.6,32.8,25.4,86,25.8,7.1,3.9,199,1006.6,Odisha,20.9517,85.0985,East
2014-08-25,28.8,34.2,26.2,84,25.7,1.7,5.2,251,1006.1,Odisha,20.9517,85.0985,East
2014-08-26,28.4,32.6,26.0,86,25.7,12.5,4.2,222,1005.0,Odisha,20.9517,85.0985,East
2014-08-27,28.1,32.6,25.6,86,25.4,2.7,5.8,79,1002.9,Odisha,20.9517,85.0985,East
2014-08-28,27.7,30.3,25.9,87,25.2,5.3,9.0,84,1002.6,Odisha,20.9517,85.0985,East
2014-08-29,27.4,31.0,26.1,87,25.0,18.4,12.8,88,1001.9,Odisha,20.9517,85.0985,East
2014-08-30,26.8,29.7,25.5,91,25.2,5.8,13.4,102,1001.1,Odisha,20.9517,85.0985,East
2014-08-31,26.6,28.7,25.4,91,25.0,12.2,11.4,108,999.3,Odisha,20.9517,85.0985,East
2014-08-01,30.5,33.5,28.0,82,27.1,12.1,5.8,73,999.6,Punjab,31.1471,75.3412,North
2014-08-02,31.2,34.0,28.2,81,27.3,2.5,4.4,168,997.8,Punjab,31.1471,75.3412,North
2014-08-03,31.8,35.2,28.7,79,27.5,1.6,4.6,224,995.4,Punjab,31.1471,75.3412,North
2014-08-04,31.4,35.4,27.6,78,26.9,2.6,7.1,151,995.2,Punjab,31.1471,75.3412,North
2014-08-05,30.2,34.0,27.0,80,26.2,5.0,10.2,140,998.1,Punjab,31.1471,75.3412,North
2014-08-06,31.3,35.3,27.4,77,26.5,0.0,3.1,243,997.5,Punjab,31.1471,75.3412,North
2014-08-07,30.2,33.0,27.5,83,26.9,6.1,8.3,139,997.7,Punjab,31.1471,75.3412,North
2014-08-08,29.9,32.7,28.0,82,26.3,3.2,6.7,132,999.1,Punjab,31.1471,75.3412,North
2014-08-09,29.2,31.7,27.3,84,26.1,3.9,4.5,90,1001.3,Punjab,31.1471,75.3412,North
2014-08-10,30.7,34.3,26.9,80,26.8,1.0,3.8,285,1001.2,Punjab,31.1471,75.3412,North
2014-08-11,31.9,35.8,28.3,78,27.4,0.1,4.1,154,1000.0,Punjab,31.1471,75.3412,North
2014-08-12,31.0,35.4,28.1,81,27.3,2.0,5.4,147,999.0,Punjab,31.1471,75.3412,North
2014-08-13,31.6,35.3,28.3,77,26.8,1.1,7.1,216,997.9,Punjab,31.1471,75.3412,North
2014-08-14,31.5,35.5,28.6,75,26.3,4.7,8.2,171,996.4,Punjab,31.1471,75.3412,North
2014-08-15,29.8,33.8,27.1,81,26.0,17.2,11.1,130,997.5,Punjab,31.1471,75.3412,North
2014-08-16,27.9,31.9,24.3,81,24.3,4.0,10.3,105,1002.6,Punjab,31.1471,75.3412,North
2014-08-17,29.0,33.3,25.2,75,23.8,0.2,5.9,354,1003.9,Punjab,31.1471,75.3412,North
2014-08-18,30.0,34.3,25.3,76,25.1,0.0,5.6,325,1005.7,Punjab,31.1471,75.3412,North
2014-08-19,31.4,36.2,27.0,74,25.7,0.0,6.6,315,1005.7,Punjab,31.1471,75.3412,North
2014-08-20,31.9,36.7,27.7,70,25.2,0.0,5.8,131,1003.0,Punjab,31.1471,75.3412,North
2014-08-21,31.8,36.8,27.5,67,24.3,0.0,6.9,133,1000.8,Punjab,31.1471,75.3412,North
2014-08-22,31.7,36.9,27.6,66,24.0,0.0,5.7,86,1001.9,Punjab,31.1471,75.3412,North
2014-08-23,31.3,36.0,26.7,69,24.4,0.0,6.1,34,1004.0,Punjab,31.1471,75.3412,North
2014-08-24,31.7,36.4,27.7,69,24.8,0.7,5.0,338,1003.4,Punjab,31.1471,75.3412,North
2014-08-25,32.3,37.7,27.5,67,24.8,0.0,5.0,5,1003.2,Punjab,31.1471,75.3412,North
2014-08-26,31.5,36.8,26.9,68,24.2,0.1,5.1,3,1002.6,Punjab,31.1471,75.3412,North
2014-08-27,30.0,35.9,24.6,71,23.7,1.2,5.9,292,1001.7,Punjab,31.1471,75.3412,North
2014-08-28,28.4,30.6,26.1,78,24.2,3.4,5.5,293,1004.4,Punjab,31.1471,75.3412,North
2014-08-29,29.7,34.2,26.0,72,23.7,0.1,3.5,314,1004.5,Punjab,31.1471,75.3412,North
2014-08-30,30.5,34.9,26.4,68,23.6,0.0,4.8,4,1003.6,Punjab,31.1471,75.3412,North
2014-08-31,30.2,34.1,26.8,68,23.4,0.0,4.9,61,1001.7,Punjab,31.1471,75.3412,North
2014-08-01,30.3,34.4,27.4,79,26.1,9.8,6.4,142,999.3,Rajasthan,27.0238,74.2179,North
2014-08-02,28.9,32.7,26.2,82,25.4,5.4,6.5,235,999.0,Rajasthan,27.0238,74.2179,North
2014-08-03,29.9,33.8,27.5,78,25.5,0.6,11.6,234,997.8,Rajasthan,27.0238,74.2179,North
2014-08-04,28.8,31.5,26.7,78,24.6,4.3,15.7,236,997.9,Rajasthan,27.0238,74.2179,North
2014-08-05,27.9,28.9,27.0,82,24.5,9.3,11.2,246,999.1,Rajasthan,27.0238,74.2179,North
2014-08-06,28.4,32.1,26.0,82,25.0,1.4,9.9,284,999.2,Rajasthan,27.0238,74.2179,North
2014-08-07,27.0,29.0,25.4,87,24.5,3.1,13.6,269,998.6,Rajasthan,27.0238,74.2179,North
2014-08-08,27.6,30.7,25.0,85,24.7,2.4,9.3,244,1000.1,Rajasthan,27.0238,74.2179,North
2014-08-09,27.5,31.0,25.7,86,25.0,8.1,10.7,244,1002.5,Rajasthan,27.0238,74.2179,North
2014-08-10,28.5,32.0,26.3,82,25.1,3.3,10.7,257,1003.2,Rajasthan,27.0238,74.2179,North
2014-08-11,28.9,32.0,26.6,78,24.6,4.3,11.8,245,1002.4,Rajasthan,27.0238,74.2179,North
