time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2020-09-01,30.0,33.3,26.3,74,24.8,11.2,8.7,321,1006.9,Andhra Pradesh,15.9129,79.74,South
2020-09-02,28.2,32.1,25.9,85,25.4,18.7,6.6,315,1006.8,Andhra Pradesh,15.9129,79.74,South
2020-09-03,28.8,33.2,25.8,83,25.5,2.0,6.0,94,1007.7,Andhra Pradesh,15.9129,79.74,South
2020-09-04,29.6,32.8,26.6,80,25.6,1.2,6.9,124,1007.5,Andhra Pradesh,15.9129,79.74,South
2020-09-05,30.0,34.2,26.8,79,25.8,0.1,5.5,144,1006.7,Andhra Pradesh,15.9129,79.74,South
2020-09-06,30.0,33.8,26.7,78,25.6,0.4,7.6,154,1006.1,Andhra Pradesh,15.9129,79.74,South
2020-09-07,30.0,33.8,27.0,78,25.6,0.1,6.5,151,1006.6,Andhra Pradesh,15.9129,79.74,South
2020-09-08,29.9,34.2,26.7,78,25.6,2.1,4.6,136,1006.7,Andhra Pradesh,15.9129,79.74,South
2020-09-09,30.2,34.6,27.0,76,25.3,0.3,5.4,154,1005.8,Andhra Pradesh,15.9129,79.74,South
2020-09-10,30.1,33.4,27.4,75,25.1,1.6,4.2,213,1004.0,Andhra Pradesh,15.9129,79.74,South
2020-09-11,29.1,32.6,26.6,80,25.1,2.1,5.7,197,1004.1,Andhra Pradesh,15.9129,79.74,South
2020-09-12,28.5,30.9,26.5,78,24.3,3.0,7.4,234,1006.2,Andhra Pradesh,15.9129,79.74,South
2020-09-13,26.2,28.6,25.0,88,24.1,50.3,12.7,279,1005.6,Andhra Pradesh,15.9129,79.74,South
2020-09-14,25.5,27.4,24.0,88,23.4,73.3,12.7,288,1004.1,Andhra Pradesh,15.9129,79.74,South
2020-09-15,27.7,30.8,25.4,83,24.6,11.4,9.7,281,1004.3,Andhra Pradesh,15.9129,79.74,South
2020-09-16,28.0,31.0,25.8,84,25.0,16.8,9.9,270,1004.9,Andhra Pradesh,15.9129,79.74,South
2020-09-17,28.5,32.2,26.0,83,25.4,3.9,7.5,274,1005.1,Andhra Pradesh,15.9129,79.74,South
2020-09-18,28.6,32.9,26.2,84,25.6,9.1,10.0,286,1003.8,Andhra Pradesh,15.9129,79.74,South
2020-09-19,27.3,29.7,25.2,84,24.4,12.2,8.9,269,1002.0,Andhra Pradesh,15.9129,79.74,South
2020-09-20,27.6,30.1,25.9,86,25.1,7.8,9.6,262,1000.7,Andhra Pradesh,15.9129,79.74,South
2020-09-21,27.4,29.6,25.6,83,24.1,11.1,13.2,247,1001.2,Andhra Pradesh,15.9129,79.74,South
2020-09-22,29.0,31.9,26.1,74,23.9,0.0,14.1,227,1002.4,Andhra Pradesh,15.9129,79.74,South
2020-09-23,29.4,33.2,26.2,72,23.6,0.0,12.0,243,1005.1,Andhra Pradesh,15.9129,79.74,South
2020-09-24,30.1,34.6,26.7,69,23.8,0.0,9.3,251,1007.5,Andhra Pradesh,15.9129,79.74,South
2020-09-25,29.5,33.4,25.9,77,24.9,15.5,7.5,248,1006.9,Andhra Pradesh,15.9129,79.74,South
2020-09-26,25.3,26.1,23.9,90,23.5,129.3,9.6,257,1007.0,Andhra Pradesh,15.9129,79.74,South
2020-09-27,28.2,31.6,25.2,78,24.0,2.7,10.8,284,1007.5,Andhra Pradesh,15.9129,79.74,South
2020-09-28,29.1,33.1,25.4,77,24.4,0.2,7.8,301,1006.8,Andhra Pradesh,15.9129,79.74,South
2020-09-29,28.4,32.1,26.1,81,24.9,11.8,7.1,308,1005.8,Andhra Pradesh,15.9129,79.74,South
2020-09-30,27.1,30.6,24.8,85,24.3,17.8,7.2,290,1005.1,Andhra Pradesh,15.9129,79.74,South
2020-09-01,29.5,33.4,24.2,77,24.8,0.9,3.3,57,1009.6,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-02,29.1,32.2,26.6,77,24.6,0.1,3.7,143,1010.7,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-03,26.9,29.6,25.0,88,24.8,10.0,2.3,135,1011.9,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-04,25.3,26.4,24.6,92,23.9,18.8,3.5,151,1010.3,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-05,24.6,25.3,23.6,94,23.5,26.0,2.7,132,1008.4,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-06,24.3,25.1,23.6,95,23.4,70.7,2.1,112,1008.7,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-07,24.9,26.3,23.8,93,23.8,21.2,2.9,141,1009.0,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-08,26.0,29.4,24.1,89,24.0,13.9,2.8,145,1009.6,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-09,27.0,30.7,24.6,90,25.1,7.4,2.4,124,1008.4,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-10,26.7,29.6,24.7,89,24.7,20.2,2.6,140,1006.1,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-11,26.1,27.8,24.6,93,24.8,24.0,3.4,138,1007.8,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-12,25.5,26.5,24.4,95,24.6,76.6,3.4,137,1010.1,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-13,24.7,26.2,23.9,97,24.1,25.6,3.6,140,1010.3,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-14,24.4,24.9,23.9,97,23.9,64.2,3.6,124,1009.0,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-15,24.3,24.7,23.8,97,23.8,58.3,3.2,115,1008.1,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-16,24.4,25.4,23.6,96,23.8,32.1,3.9,130,1007.5,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-17,24.5,25.0,23.9,98,24.1,60.4,2.8,96,1008.3,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-18,26.6,30.3,23.6,87,24.1,0.1,2.8,328,1008.0,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-19,28.8,33.9,23.8,77,24.0,0.0,4.2,337,1005.6,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-20,29.5,34.1,26.2,73,24.0,0.3,4.7,353,1004.6,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-21,28.7,33.0,25.3,75,23.6,1.8,3.2,36,1006.3,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-22,25.9,28.2,24.5,90,24.1,25.5,2.4,51,1008.7,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-23,25.4,27.0,24.0,94,24.4,26.5,2.8,128,1009.0,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-24,24.9,25.7,24.1,97,24.4,27.7,4.6,147,1008.3,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-25,24.8,25.6,23.8,98,24.6,31.6,5.6,136,1006.0,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-26,24.3,25.1,23.6,98,24.1,36.5,6.0,141,1006.4,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-27,24.5,26.2,23.5,96,23.8,22.0,4.1,147,1008.9,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-28,24.8,27.2,23.6,92,23.5,15.7,3.8,156,1009.3,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-29,26.8,29.9,23.3,82,23.4,0.1,2.5,333,1008.4,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-30,27.6,31.4,24.7,80,23.8,0.2,2.8,18,1007.4,Arunachal Pradesh,28.218,94.7278,Northeast
2020-09-01,28.6,32.6,25.4,91,26.9,18.6,3.9,112,1006.6,Assam,26.2006,92.9376,Northeast
2020-09-02,29.8,34.0,26.6,86,27.1,1.2,3.3,274,1008.2,Assam,26.2006,92.9376,Northeast
2020-09-03,29.5,33.4,26.2,85,26.5,0.5,4.4,216,1008.9,Assam,26.2006,92.9376,Northeast
2020-09-04,28.7,31.7,26.4,88,26.4,1.8,3.8,145,1007.5,Assam,26.2006,92.9376,Northeast
2020-09-05,28.5,31.6,25.8,89,26.4,4.5,3.6,185,1005.5,Assam,26.2006,92.9376,Northeast
2020-09-06,27.6,30.0,25.8,89,25.7,3.7,3.2,14,1005.7,Assam,26.2006,92.9376,Northeast
2020-09-07,27.3,29.7,25.2,94,26.2,14.4,3.7,133,1006.4,Assam,26.2006,92.9376,Northeast
2020-09-08,27.8,31.1,25.5,90,26.0,1.4,3.0,53,1007.1,Assam,26.2006,92.9376,Northeast
