time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,State_UT,Latitude,Longitude,Region
2016-03-01,28.5,33.5,24.5,70,22.1,0.0,8.3,146,1014.6,Andhra Pradesh,15.9129,79.74,South
2016-03-02,28.7,34.2,24.6,70,22.2,0.0,9.6,151,1014.4,Andhra Pradesh,15.9129,79.74,South
2016-03-03,28.9,34.7,25.3,68,22.0,0.0,8.9,138,1015.2,Andhra Pradesh,15.9129,79.74,South
2016-03-04,28.5,35.1,23.3,64,20.3,0.0,8.1,152,1013.8,Andhra Pradesh,15.9129,79.74,South
2016-03-05,28.8,35.6,23.7,64,20.3,0.0,8.8,159,1012.4,Andhra Pradesh,15.9129,79.74,South
2016-03-06,28.2,35.7,22.9,69,21.1,0.0,10.4,153,1012.1,Andhra Pradesh,15.9129,79.74,South
2016-03-07,28.0,35.0,22.4,68,20.7,0.0,10.7,152,1011.9,Andhra Pradesh,15.9129,79.74,South
2016-03-08,27.9,35.5,21.5,69,20.7,0.0,10.0,155,1011.4,Andhra Pradesh,15.9129,79.74,South
2016-03-09,27.8,35.4,21.6,68,20.5,0.0,10.1,156,1011.6,Andhra Pradesh,15.9129,79.74,South
2016-03-10,28.5,36.3,22.6,68,21.1,0.0,8.8,153,1012.2,Andhra Pradesh,15.9129,79.74,South
2016-03-11,28.6,36.2,22.8,71,21.9,0.0,8.6,157,1012.4,Andhra Pradesh,15.9129,79.74,South
2016-03-12,28.8,36.6,24.1,69,21.7,0.0,10.5,153,1011.3,Andhra Pradesh,15.9129,79.74,South
2016-03-13,29.3,35.9,23.9,76,24.2,0.0,11.3,151,1010.9,Andhra Pradesh,15.9129,79.74,South
2016-03-14,29.9,35.6,27.1,73,24.1,1.0,14.0,141,1011.2,Andhra Pradesh,15.9129,79.74,South
2016-03-15,29.7,35.1,26.7,71,23.6,0.3,13.5,144,1011.2,Andhra Pradesh,15.9129,79.74,South
2016-03-16,30.0,35.3,26.5,70,23.5,0.0,11.3,148,1010.8,Andhra Pradesh,15.9129,79.74,South
2016-03-17,30.6,36.4,26.6,70,24.1,0.0,11.1,158,1011.1,Andhra Pradesh,15.9129,79.74,South
2016-03-18,30.7,36.6,27.0,70,24.1,0.0,10.7,155,1010.5,Andhra Pradesh,15.9129,79.74,South
2016-03-19,30.8,38.4,25.4,64,22.1,0.0,8.4,157,1010.0,Andhra Pradesh,15.9129,79.74,South
2016-03-20,31.8,39.0,26.2,64,22.9,0.0,7.7,160,1009.8,Andhra Pradesh,15.9129,79.74,South
2016-03-21,32.7,40.5,26.4,61,23.0,0.0,6.2,173,1008.5,Andhra Pradesh,15.9129,79.74,South
2016-03-22,32.5,40.3,26.3,62,23.4,0.0,7.2,151,1007.1,Andhra Pradesh,15.9129,79.74,South
2016-03-23,32.1,39.5,26.6,67,24.0,0.0,9.3,139,1008.6,Andhra Pradesh,15.9129,79.74,South
2016-03-24,31.0,37.2,27.2,70,24.3,0.0,11.2,149,1011.4,Andhra Pradesh,15.9129,79.74,South
2016-03-25,29.9,36.2,25.7,71,23.5,0.0,11.9,153,1012.9,Andhra Pradesh,15.9129,79.74,South
2016-03-26,30.0,37.0,25.2,69,22.9,0.0,10.4,155,1012.2,Andhra Pradesh,15.9129,79.74,South
2016-03-27,29.8,37.2,24.6,67,22.1,0.0,12.9,155,1011.9,Andhra Pradesh,15.9129,79.74,South
2016-03-28,29.2,35.5,24.3,68,22.1,0.0,9.6,139,1013.0,Andhra Pradesh,15.9129,79.74,South
2016-03-29,29.8,36.6,24.1,70,23.0,0.0,12.1,158,1012.4,Andhra Pradesh,15.9129,79.74,South
2016-03-30,30.9,37.6,26.7,69,23.8,0.0,12.7,152,1012.1,Andhra Pradesh,15.9129,79.74,South
2016-03-31,30.7,37.4,26.6,69,23.8,0.0,11.8,157,1011.2,Andhra Pradesh,15.9129,79.74,South
2016-03-01,18.9,24.8,12.1,57,9.6,0.0,4.3,346,1017.9,Arunachal Pradesh,28.218,94.7278,Northeast
2016-03-02,19.7,25.0,14.6,59,11.2,0.0,3.5,351,1018.7,Arunachal Pradesh,28.218,94.7278,Northeast
2016-03-03,19.8,25.1,14.4,64,12.4,0.0,3.3,349,1018.0,Arunachal Pradesh,28.218,94.7278,Northeast
2016-03-04,18.8,23.8,14.0,69,12.9,0.0,3.8,343,1016.4,Arunachal Pradesh,28.218,94.7278,Northeast
2016-03-05,20.0,26.9,13.0,72,14.5,0.0,3.2,329,1015.9,Arunachal Pradesh,28.218,94.7278,Northeast
2016-03-06,20.8,25.3,16.0,66,14.0,0.0,3.2,346,1015.4,Arunachal Pradesh,28.218,94.7278,Northeast
2016-03-07,19.1,21.2,17.6,77,14.9,5.8,3.2,17,1014.6,Arunachal Pradesh,28.218,94.7278,Northeast
